source,keyword,title,authors,doi,publication_date,journal,abstract
PubMed,aortic stenosis,Nitroglycerin-optimised coronary CT angiography in severe aortic stenosis: Shifting the burden of proof in pre-TAVR coronary assessment.,Andreas A Giannopoulos; Oliver Gaemperli,10.1016/j.jcct.2026.08.004,2026-08-21,Journal of cardiovascular computed tomography,
PubMed,aortic stenosis,Triple-Branched Stent-Grafts for Total Endovascular Repair of Aortic Arch Pathologies: A Systematic Review: Triple-Branched TEVAR of Aortic Arch.,Hong-Cheng Luo; Kristine J S Kwan; Hai-Lei Li; Zilun Li; Stephen Wing-Keung Cheng,10.1016/j.avsg.2026.08.018,2026-08-21,Annals of vascular surgery,"To summarise the early- and mid-term outcomes of triple-branched stent-grafts used for total endovascular repair of aortic arch pathologies.
A systematic literature search of PubMed, Ovid MEDLINE, and Ovid Embase was conducted from January 1999 to May 2026 in accordance with the PRISMA statement. Reports describing human clinical experience with endovascular repair of aortic arch pathologies and reconstructing all three supra-aortic trunks were included. Single or double branched stent-graft or hybrid repair with open surgical debranching procedure were excluded.
Seven studies with a total of 194 patients were included. The stent-grafts used for total endovascular arch repair comprised custom-made triple branched stent-graft for the Zenith (Cook Medical), Relay (Terumo Aortic) and Inoue (PTMC Institute) platforms, off-the-shelf Concave Supra-arch triple branched stent-grafts (Lifetech Scientific) and unibody device integrating one outer branch and two inner branches (MicroPort Scientific). Across eligible or separable data, technical success was 97.8% (n = 136/139), 30-day mortality 3.7% (n = 6/162), and stroke 6.2% (n =10/162). No spinal cord ischaemia or retrograde type A dissection was reported, and endoleak occurred in 18/100 patients (18.0%). Patency of the endovascularly reconstructed arch branches was 100% during follow up. Branch stenosis occurred in 2.4% (4/168) of target vessels. Reintervention was performed in 26/155 patients (16.8%).
Total endovascular aortic arch repair using triple branched endograft were feasible and safe with low perioperative mortality and major complications in selected expert aortic centres. Neurologic complications, branch durability, endoleak, and reintervention remain major concerns during total endovascular arch repair."
PubMed,aortic stenosis,Suicidal Left Ventricle After Transcatheter Aortic Valve Replacement Causing Cardiogenic Shock.,Vanessa Lambraño De la Ossa; Lithey C Poveda Conde; Ingrid C Rojas Chaverra; Hermes L Oñate Rosado; Jaime A Nieto Zarate; Adriana F Vega Solano; Fabio R Fernandez Vélez; Evalo Y Real Urbina,10.1016/j.jaccas.2026.109244,2026-08-21,JACC. Case reports,"The ""suicidal left ventricle"" (LV) is a rare but potentially fatal complication after transcatheter aortic valve replacement (TAVR), caused by dynamic LV outflow tract obstruction following abrupt afterload reduction.
A 77-year-old woman with severe symptomatic aortic stenosis underwent successful TAVR. Shortly after the procedure, she developed hypotension, hypoperfusion, and cardiogenic shock. Initial management with fluids and vasopressors provided transient improvement; however, inotropic support worsened her condition. Urgent transthoracic echocardiography revealed a small, hyperdynamic LV with a dagger-shaped dynamic intraventricular gradient, without prosthetic dysfunction. A diagnosis of suicidal LV was established. Inotropes were discontinued, and treatment with volume expansion, vasopressors, and beta-blockers led to rapid hemodynamic recovery.
This case highlights the importance of early recognition of dynamic obstruction after TAVR and the need for targeted hemodynamic management, which differs from the conventional cardiogenic shock treatment.
Early echocardiographic diagnosis and avoidance of inotropes are critical to reverse this potentially reversible cause of cardiogenic shock after TAVR."
PubMed,aortic stenosis,Clinical Outcomes of the Allegra Transcatheter System in Bioprosthetic Aortic Valve Failure: A Multicentre Valve-in-Valve Registry.,Hilal Khan; Mohamed Ali; Abdalazeem Ibrahem; Karim Ratib; Nur Ilia Mohd Zaki; Freidoon Keshavarzi; Alok Shah; Hesham Abdelaziz; Ayush Khurana; Alexander Chase; Diana A Gorog; Rajiv Das; Azfar Zaman; Mohammad AlKhalil; Mohamed Farag,10.1002/ccd.70811,2026-08-21,Catheterization and cardiovascular interventions : official journal of the Society for Cardiac Angiography & Interventions,"The prevalence of bioprosthetic aortic valve failure is increasing due to the broader use of bioprosthetic valves, both surgical and transcatheter, and an ageing population. Registry data indicate a higher risk of coronary obstruction and elevated gradients following valve-in-valve transcatheter aortic valve implantation (TAVI). We report outcomes of the Allegra transcatheter heart valve system in valve-in-valve TAVI.
In this retrospective multicentre cohort study, all patients undergoing valve-in-valve TAVI with the Allegra system between 2019 and 2025 at five UK centers were included. The combined primary outcomes were technical success, device success, and early safety at 30 days, as per the VARC-3 (Valve Academic Research Consortium-3) criteria. A key secondary outcome was all-cause mortality at the longest documented follow-up.
A total of 106 patients underwent valve-in-valve TAVI. The mean age was 79 ± 6 years, with 57.5% being female. Almost half of the patients had an index valve ≤ 21 mm, with an STS (Society of Thoracic Surgery) score of 7.1% (5.1-12.0). The post-implant aortic valve mean pressure gradient was 12 ± 6 mmHg, and the mean valve area was 1.7 ± 0.5 cm2. The combined primary outcomes were technical success of 86.8% (CI 80.3%-93.2%), device success of 75.5% (CI 67.3%-83.7%), and early safety of 86.8% (CI 80.3%-93.2%). All-cause mortality at 30 days was 0%. All-cause mortality occurred in 6.6% at a median follow-up of 15 months.
The Allegra TAVI system demonstrates promising technical and device success rates, with early safety and good post-implant haemodynamic performance in high-risk patients undergoing valve-in-valve TAVI. Larger randomized trials are needed to confirm these results."
PubMed,aortic stenosis,Non-Invasive Assessment of Left Ventricular Myocardial Work in Conditions Associated With Increased Left Ventricular Wall Thickness.,Sapna Nagvanshi; Ravi R Kasliwal; Manish Bansal,10.1111/echo.70604,2026-08,"Echocardiography (Mount Kisco, N.Y.)","Left ventricular (LV) myocardial work (MW) assessment is a novel non-invasive tool for relatively load-independent assessment of LV myocardial contractile function. In this study, we compared LVMW characteristics across three conditions- aortic stenosis (AS), chronic kidney disease (CKD), and cardiac amyloidosis (CA)- that share increased LV wall thickness but arise from fundamentally different pathophysiological mechanisms.
The study included 25 consecutive patients in each of the following groups: severe AS scheduled for aortic valve replacement, CKD on maintenance hemodialysis, and light-chain CA. An additional group of twenty-five apparently healthy individuals served as controls. LV global longitudinal strain (GLS) and MW were quantified using speckle tracking echocardiography.
LV mass was significantly increased in all three disease groups compared with controls. LV ejection fraction was mildly reduced but similar in all the three disease groups. LVGLS was impaired in all patient groups, with the greatest reduction observed in CA. Global work index and global constructive work were highest in patients with AS [1815 mmHg% (interquartile range or IQR 1271, 2061) and 2094 mmHg% (IQR 1815, 2521), respectively] and lowest in patients with CA [804 mmHg% (IQR 596, 1091) and 1117 mmHg% (IQR 810, 1256)], while CKD patients demonstrated intermediate values. Multivariable analyses adjusting for demographic and hemodynamic variables confirmed these findings.
Our study demonstrates distinct patterns of MW across conditions associated with increased LV wall thickness. These findings support the complementary role of MW assessment in the comprehensive evaluation of LV function and myocardial dysfunction. Larger prospective studies are required to establish its diagnostic and prognostic utility."
PubMed,aortic stenosis,Development of an LLM pipeline exceeding physician-documented cardiovascular risk scores under routine clinical conditions.,Tobias Roeschl; Marie Hoffmann; Axel Unbehaun; Henryk Dreger; Gerhard Hindricks; Volkmar Falk; Ran Balicer; Radu Tanacli; Felix Hohendanner; Alexander Meyer,10.1093/ehjdh/ztag124,2026-08,European heart journal. Digital health,"Risk scores are essential to evidence-based cardiovascular care, but manual calculation is labour intensive and error prone. Large language models (LLMs) could automate this process, yet LLMs are limited by their propensity for calculation errors and factual hallucinations. Pipelines separating LLM-based data extraction from deterministic score computation may improve reliability and transparency.
We conducted a retrospective diagnostic study at a quaternary heart centre in Germany (January 2020 to July 2023). Patients with atrial fibrillation (n = 179) from an ablation registry and patients with severe aortic stenosis (n = 76) evaluated by a heart team were included. Six LLMs (GPT-5.2, Gemini 3.1 Pro, DeepSeek-R1, Qwen3, GPT-OSS 120B, and Kimi K2.5) were tested in standalone, retrieval-augmented generation (RAG), and pipeline configurations to compute HAS-BLED, CHA2DS2-VASc, and EuroSCORE II scores from routine clinical reports. Accuracy was assessed against expert-adjudicated ground truth using root mean squared error (RMSE) and Krippendorff's α to evaluate numerical deviation and categorical agreement, respectively. Pipeline-generated scores showed substantially higher agreement with expert adjudication than standalone LLMs, LLMs with RAG, and treating physicians (mean Krippendorff's α: 0.78 vs. 0.32 vs. 0.39 vs. 0.31) and lower deviation from ground truth (mean RMSE: 0.89 vs. 5.81 vs. 1.85 vs. 1.34).
Pipelines combining expert-curated knowledge injection, LLM-based clinical data extraction, and deterministic score calculation enable accurate and scalable cardiovascular risk score computation from unstructured real-world clinical data, outperforming physician-documented scores. Such pipelines could form the basis for clinical decision-support systems that automate routine risk assessment, reduce clinician workload, and promote more consistent evidence-based care."
PubMed,aortic stenosis,Transcatheter Aortic Valve Migration and Embolization During Transcatheter Aortic Valve Replacement: A Contemporary Management Review With a Practical Bailout Algorithm.,Mohammad As Sayaideh; Eric Broadfoot; Taylor Goulding-Avedisian; Nagaraj Sanchitha Honganur; Mohammed Elzeneini; Bassam Omar; Nasser Lakkis; Kevin DeAndrade,10.1016/j.jscai.2026.105500,2026-08,Journal of the Society for Cardiovascular Angiography & Interventions,"Transcatheter aortic valve replacement has become an established therapy for severe aortic stenosis across the surgical-risk spectrum. Although procedural safety has improved, transcatheter valve embolization or migration remains an uncommon but high-impact complication that may require immediate rescue under conditions of severe acute aortic regurgitation, hemodynamic instability, coronary compromise, or branch-vessel risk. Existing evidence is derived primarily from registries, observational cohorts, technical reviews, systematic reviews, and case-based reports rather than prospective comparative trials. Building on prior descriptions of device-embolization mechanisms and location-based management, this review synthesizes contemporary evidence into an operator-oriented phenotype-based framework. We classify transcatheter valve embolization or migration into left ventricular/left ventricular outflow tract migration, annular malposition with instability, ascending aortic embolization, distal aortic embolization, and delayed migration, while emphasizing that these phenotypes may overlap or evolve during the procedure. For each phenotype, we summarize reported mechanisms, platform-specific considerations, hemodynamic hazards, and commonly described bailout strategies. Because comparative data are lacking, the proposed framework should be interpreted as an evidence-informed practical decision aid rather than recommendation-level guidance. Standardized reporting and contemporary multicenter data are needed to refine risk prediction, define procedural success, and validate phenotype-specific rescue pathways."
PubMed,aortic stenosis,Double coronary stent loss with aortic migration and iliac embolization successfully managed by snare retrieval: a case report.,Muhammad Saad Reihan; Ahmed Mohammed Ahmed Mostafa; Tarek Ahmed Ahmed Dabash; Waseem Omar Ahmed; Husna Irfan Thalib; Mohammed Ali Mohammed Hammad; Hamdy Abdelazeem Elkafory; Mohammed Moanes Mohammed Mohyeldin,10.3389/fcvm.2026.1909146,2026,Frontiers in cardiovascular medicine,"Coronary stent loss during percutaneous coronary intervention (PCI) is rare but potentially life-threatening, particularly when device deformation is accompanied by aortic migration or systemic embolization.
A 45-year-old man with diabetes mellitus and hypertension presented with high-risk unstable angina. Angiography demonstrated a critical calcific proximal left anterior descending (LAD) lesion followed by a long distal lesion. After successful proximal LAD stent deployment, a second stent failed to cross the proximal edge of the implanted stent because of strut interaction and snagging. Repeated manipulation caused entrapment, elongation, and severe deformation of the undeployed stent, which protruded into the ascending aorta. The patient developed transient hypotension, sinus bradycardia, and vomiting and was stabilized with intravenous fluids, atropine, and norepinephrine. Snare retrieval through femoral access captured the deformed stent; however, traction dislodged the previously implanted proximal LAD stent, which embolized to the right common iliac artery bifurcation. Urgent computed tomography localized the embolized stent. During the same procedural session, briefly interrupted for imaging, both stents were successfully retrieved using an Amplatz GooseNeck snare through bilateral femoral access. Definitive LAD PCI was then completed with overlapping drug-eluting stents, restoring TIMI 3 flow without residual stenosis. The complete procedure was accomplished within approximately 3 h.
Sequential loss of two coronary stents with aortic migration and iliac embolization is exceptionally uncommon. Careful hemodynamic stabilization, prompt cross-sectional imaging, and stepwise snare retrieval can permit successful single-session percutaneous management and avoid emergency surgery."
PubMed,aortic stenosis,DUSP1 Inhibits Mechanotransduction and MAPK Signalling to Alleviate Myocardial Cell Hypertrophy.,Xiao Zhong; Lingran Kong; Youjun Zhang; Jian Li; Shaofeng Guan; Xinkai Qu,10.1111/1440-1681.70152,2026-09,Clinical and experimental pharmacology & physiology,"Hypertrophic Cardiomyopathy (HCM) is one of the significant causes of heart failure. This study aimed to identify and validate potential therapeutic targets for HCM through bioinformatics analysis and in vitro and in vivo experiments. By analysing differentially expressed genes in HCM patients and combining multiple analytical approaches, key genes were screened. The functions of these genes were validated using AC16 cells under different mechanical force environments and Ang-II induction. HCM-like pathological cardiac remodelling mouse model was established to evaluate myocardial hypertrophy, fibrosis and cardiac remodelling. The results demonstrated that DUSP1 expression was downregulated in the myocardium of HCM patients. Mechanical force transduction activated the MAPK pathway and overexpression of DUSP1 suppressed ERK/MAPK activation and attenuated mechanotransduction-associated cardiomyocyte hypertrophy and hypertrophic gene expression. In vivo experiments showed that cardiac-specific restoration of DUSP1 expression alleviated pathological cardiac remodelling and fibrosis. This study suggests that DUSP1 functions as an endogenous regulator of mechanically activated MAPK signalling, thereby limiting pathological myocardial hypertrophy. These findings identify a previously underappreciated role of DUSP1 in linking mechanical stress-induced signalling with MAPK activation and pathological cardiac remodelling, suggesting DUSP1 restoration as a potential therapeutic strategy for HCM-like cardiac remodelling."
PubMed,aortic stenosis,Feasibility and outcomes of an automated high-alert NT-proBNP pathway.,John Aaron Henry; Chris Brown; Carolina Almeida; Jack Devin; Tyler Jones; Marco Vidal; Tim Sims; Sinead O'Driscoll; Aida Agostinho; Brian Xiangzhi Wang; Sean Pallot; Elisabete Da Silva; Pierre Le Page; Oliver Rider; Andrew Robert John Mitchell,10.1136/openhrt-2026-004325,2026-08-20,Open heart,"NT-proBNP is a key biomarker in heart failure (HF). Patients with markedly elevated levels are at high risk of adverse outcomes but experience delays in specialist care. Evidence on the impact of an automated, high-threshold NT-proBNP referral pathway embedded in electronic patient records is limited.
All NT-proBNP results >5000 pg/mL over a 12-month period triggered automatic HF team referral. Referrals were categorised as inpatients, outpatients with known HF, outpatients not suitable for follow-up or new outpatients without a diagnosis of HF who were eligible for enrolment. Eligible patients were offered echocardiography and review within 48 hours, with treatment and outcome data collected prospectively. A retrospective comparator cohort included all outpatient NT-proBNP results >5000 pg/mL from patients not known to the HF service in the 12 months before implementation.
Over 12 months, 889 referrals were generated: 417 (47%) inpatients, 370 (42%) known outpatients, 59 (7%) not appropriate and 43 (5%) enrolled. Median time to review was 2 days, with 70% meeting the 48-hour target. Among enrolled patients (mean age 81, 56% male, median NT-proBNP 7480 pg/mL), HF with reduced ejection fraction (HFrEF) was diagnosed in 21 (49%), HF with mildly reduced ejection fraction in seven (16%), HF with preserved ejection fraction in 10 (23%) and severe aortic stenosis or new atrial fibrillation in four each (10%). At 12 weeks, 62% of patients had improved by at least one New York Heart Association class, and mean left ventricular ejection fraction increased from 27% to 45% in those with HFrEF. At 12 weeks, admission and mortality were 36% and 8%, respectively, compared with 35% and 12% in the retrospective cohort (n=60).
An automated high-threshold NT-proBNP pathway is feasible and identifies very high-risk patients. Enrolled patients had rapid therapy optimisation, with observed improvements in symptoms and cardiac function."
