source,keyword,title,authors,doi,publication_date,journal,abstract
Crossref,valvular heart disease,Comparison of Mexican Systemic Lupus Erythematosus Disease Activity Index pediatric lupus nephritis with Cyclophosphamid and Mycophenolate mofetil after induction period,Gartika Sapartini; Kevin Immanuel; Reni Ghrahani; Budi Setiabudiawan,10.7199/ped.oncall.2027.24,2027,Pediatric Oncall,
Crossref,valvular heart disease,Improving Citrus Leaf Disease Segmentation and Classification with a Game Theoretical U-Net Convolutional LightGBM model,K. Rama Gangi Reddy; K.S. Thirunavukkarasu,10.1504/ijiei.2027.10072915,2027,International Journal of Intelligent Engineering Informatics,
Crossref,valvular heart disease,An Intelligent Approach with Integrated Feature Selection for Accurate Parkinson's Disease Diagnosis,Pravin Madhukar Dhanrao; B.K. Madhavi; Haard Patel; Debabrata Swain; Sashikala Mishra; Het Prajapati; Shrey Joshi,10.1504/ijims.2027.10072985,2027,International Journal of Internet Manufacturing and Services,
Crossref,valvular heart disease,Human induced Pluripotent stem cell (iPSCs) from Propionic Acidemia Patient: A Platform for Disease Modeling and Therapeutic Exploration,Ahmed E. Moseilhy; Fatma Abou Zahra; Osama K. Zaki; Hatem Zayed; Manal Mokhtar; Magdy M. Mohamed; Rania H. Mohamed,10.21608/ejmm.2026.470302.2207,2027-01-01,Egyptian Journal of Medical Microbiology,
Crossref,valvular heart disease,Solution of a fractional order model for lumpy skin disease by adomian decomposition general transform method,Bijal Yeolekar; Dhiren Pandit; Anup Singh; Radhika Dave,10.1504/ijmmno.2027.10077475,2027,International Journal of Mathematical Modelling and Numerical Optimisation,
Crossref,valvular heart disease,Oral Contraceptive Use and Acute Ischemic Stroke Risk in Patients with Moyamoya Disease,Shoko HARA; Shota TAKAHASHI; Ayako FUDONO; Kotoi TSURANE; Bongguk KIM; Motoki INAJI; Yoji TANAKA; Tadashi NARIAI; Naoyuki MIYASAKA; Taketoshi MAEHARA,10.2176/jns-nmc.2025-0140,2026-12-31,NMC Case Report Journal,
Crossref,valvular heart disease,Augmentation of comorbidity assessment of peripheral artery disease using gait biomechanics with self-organization based learning model,Nazia Sultana; PK Kumar,10.1016/j.ijcce.2025.07.002,2026-12,International Journal of Cognitive Computing in Engineering,
Crossref,valvular heart disease,"Adverse effects following E-cigarette use among users with psychiatric illnesses: Risks associated with dual vaping, multiple comorbidities and persistent psychiatric issues",Vidya Purushothaman; Raphael E. Cuomo,10.1016/j.etdah.2026.100271,2026-12,"Emerging Trends in Drugs, Addictions, and Health",
Crossref,valvular heart disease,Pre-admission sleep characteristics of patients admitted to the medical intensive care unit: a retrospective observational study,Siddhi Nadkarni; Margaret M. Doyle; Melissa P. Knauert,10.1016/j.sleepe.2026.100140,2026-12,Sleep Epidemiology,
Crossref,valvular heart disease,A hybrid deep learning approach based on optimized feature selection on environmental multi-disease predictive models,Selvi. S; Vanathi. A,10.1016/j.ijcce.2025.11.006,2026-12,International Journal of Cognitive Computing in Engineering,
Crossref,valvular heart disease,Fitness and exercise effects on brain age: A randomized clinical trial,Lu Wan; Cristina Molina-Hidalgo; Mary E. Crisafio; George Grove; Regina L. Leckie; Thomas W. Kamarck; Chaeryon Kang; Mia DeCataldo; Anna L. Marsland; Matthew F. Muldoon; Mark R. Scudder; Javier Rasero; Peter J. Gianaros; Kirk I. Erickson,10.1016/j.jshs.2025.101079,2026-12,Journal of Sport and Health Science,
Crossref,valvular heart disease,Global hotspots and development trends in the new generation of artificial heart valves based on bibliometric analysis from 1991 to 2024,Shiping Chen; Jiamin Peng; Zhiyi Ye; Xingshuang Ma; Ming Sun; Nasser Fatouraee; Jifu Mao; Guixue Wang; Lu Wang,10.1016/j.advim.2025.100005,2026-12,Advanced Interventional Materials,
Crossref,valvular heart disease,Disease-related communication difficulties and dyadic coping among patients with breast cancer and their spouses: An actor–partner interdependence model,Lingling Yang; Xi Zhang; Meina Yang; Liping Zhang; Rong Wang; Ting Wang,10.1016/j.apjon.2025.100829,2026-12,Asia-Pacific Journal of Oncology Nursing,
Crossref,deep learning,Learner profiles and the process of Learning in the Higher Educational Context,Christos Skourlas; Petros Belsis,10.15556/ijiim.02.01.003,2115-03-05,International Journal on Integrated Information Management,
Crossref,deep learning,WEB-BASED COLLABORATIVE LEARNING AND KNOWLEDGE SHARING IN INFORMAL BUSINESS NETWORKS,George Stalidis; Costis Papadimitrakopoulos; Theocharis Tsakiris,10.15556/ijiim.01.02.002,2114-12-10,International Journal on Integrated Information Management,
Crossref,deep learning,Availability and Utilization of Tools and Equipment for Teaching and Learning Garment Making Trade in the Senior Secondary Schools in Edo State,,10.20431/2349-0381.0303002,2106,"International Journal of Humanities, Social Sciences and Education",
Crossref,deep learning,Title Pending 8273,,10.3998/mjcsl.8273,2036-03-03,Michigan Journal of Community Service Learning,
Crossref,deep learning,Title Pending 7452,,10.3998/mjcsl.7452,2036-01-19,Michigan Journal of Community Service Learning,
Crossref,deep learning,Title Pending 6294,,10.3998/mjcsl.6294,2034-12-20,Michigan Journal of Community Service Learning,
Crossref,deep learning,Title Pending 5730,,10.3998/mjcsl.5730,2034-11-18,Michigan Journal of Community Service Learning,
Crossref,deep learning,Title Pending 3643,,10.3998/mjcsl.3643,2033-09-06,Michigan Journal of Community Service Learning,
Crossref,deep learning,Title Pending 4120,,10.3998/mjcsl.4120,2033-03-28,Michigan Journal of Community Service Learning,
Crossref,deep learning,Title Pending 2741,,10.3998/mjcsl.2741,2032-09-28,Michigan Journal of Community Service Learning,
Crossref,deep learning,Machine Learning Application for SAIs,Tiare Rivera,10.56251/watu4873,2030-10-20,International Journal of Government Auditing,
Crossref,deep learning,Integration of Biomechanics and Digital Technology: Using Kinovea for Motion Analysis and Learning for Beginner Athletes,Muhammad Nur Hudha; Riezky Maya Probosari; Annisa Nur Khasanah; Supurwoko; Salsabila Kholifahtun Nisa’; Gifran Rihla Gifarka Latief,10.58524/jcss.v4i2.890,2029-11-29,Journal of Coaching and Sports Science,"Background: The integration of biomechanics with digital motion-analysis technologies has introduced new approaches for examining movement efficiency, kinematic characteristics, and technical patterns in walking and running activities. Kinovea, as an accessible motion-analysis software, provides both visual and quantitative feedback. However, its application in supporting technique development among beginner athletes remains insufficiently explored. Aim: This study aims to describe the use of Kinovea in biomechanics training and examine its contribution to the awareness of kinematic characteristics and movement techniques among beginner athletes. Methods: A descriptive qualitative design involved 72 beginner athletes aged 18–25 years selected through purposive sampling. Data were collected over 16 weeks through interviews, field observations, and motion video recordings analyzed using Kinovea. Kinematic data focused on joint angles, stride behavior, and movement phases during walking, running, and the flight phase. Qualitative data were analyzed using content analysis with NVivo 12, while kinematic results were interpreted descriptively to identify performance patterns and areas for technical refinement. Result: Kinematic analysis showed coordinated joint-angle patterns across all phases. Walking analysis identified arm swing angles of 50.9°–58.8° and leg separation angles of 64.3°–67.2°, indicating a stable gait rhythm. The running analysis revealed knee angles of 68.8°–69.8° and elbow angles of 87.6°–89.1°, indicating efficient propulsive mechanics. The flight phase demonstrated knee angles of 81.2°–87.8° and elbow angles of 80.4°–88.3°, suggesting effective momentum use and postural stability. These measurements supported stride-efficiency assessment and technique evaluation. Qualitative findings revealed that Kinovea enabled athletes to interpret movement phases and identify technical inefficiencies through slow-motion and frame-by-frame visualization. Conclusion: Kinovea supports basic motion analysis by providing clear kinematic information and helping beginner athletes observe and refine their movement techniques. The findings also offer practical value for coaches by enabling more precise identification of inefficient patterns and guiding targeted corrections during early-stage training."
Crossref,deep learning,Cyber Defense Digital Twins: A Federated Learning and Zero-Trust AI Architecture for Autonomous Threat Prediction and Response,Sivaramakrishnan Narayanan,10.32628/cseit251116279,2028-08-27,"International Journal of Scientific Research in Computer Science, Engineering and Information Technology","Modern enterprise networks operate under persistent threats that exploit cloud-native misconfigurations, identity sprawl, and API vulnerabilities at machine speed. Existing security operations center (SOC) architectures remain largely reactive, signature-dependent, and incapable of predicting multi-stage lateral movement. This paper proposes the Cognitive Cyber Defense Digital Twin (CCDT), a unified architecture integrating federated learning (FL), graph neural network (GNN)-based attack-path forecasting, adversarially hardened detection models, and autonomous Security Orchestration, Automation, and Response (SOAR) with deception engineering. The CCDT constructs a continuously synchronized digital replica of organizational assets and employs reinforcement learning-based red agents to stress-test detection models. A federated intelligence mesh enables cross-organizational privacy-preserving gradient sharing. Experimental evaluations against CICIDS-2018 and LANL datasets demonstrate 52% faster attack-path detection, 41% reduction in false positive rate, and 60% reduction in mean-time-to-respond (MTTR) compared to traditional SOC baselines. Integrated Explainable AI (XAI) modules using SHAP values enable audit-ready compliance reporting. The CCDT represents a paradigm shift from reactive monitoring to predictive, autonomous, and privacy-preserving cyber defense for hybrid cloud environments."
Crossref,deep learning,The Nexus of Leadership and Learning: Exploring Female Principals' Influence on the Teaching-Learning Process in Secondary Schools,Muhammad Niqab; Salma Tabbasum; Shakil Ahmad,10.55737/qjss.vii-i.26473,2028-02-28,Qlantic Journal of Social Sciences,"The research paper will set out to debate the role played by the leadership competencies of principals in the teaching and learning process. The research will embrace a quantitative research design that will seek to answer the question concerning the relationship that exists between leadership skills of possessed by the  principals and the ongoing teaching-learning process in the female secondary schools using a co-relational study design. A survey instrument comprising of 37 items, which measured the leadership skills possessed by the selected principals and the prevailing teaching learning process, was used in the collection of data. Questionnaires for this study were administered to 108 male and female educators who were serving in secondary schools in Tehsil Wari, upper Dir and among them 100 questionnaires were submitted and were deemed to be useful in the analysis. The data in hand were calculated using Statistical Package of the Social Sciences (SPSS) version-27 and the obtained results indicated that the collected data was normally distributed. The findings revealed that all the variables of the study had great correlations. The analysis of the data was done through linear regression to measure the effect that the leadership skills of the principals had on the teaching learning process and this indicated that leadership skills of the principals have statistically significant effect on the teaching learning process. The policies derived out of this research can be a good guide to both the policymakers and organizational leaders because they can provide a good outline on how to empower the leaders in charge of the principals and as well as exert more influence on the effective teaching and learning processes."
Crossref,deep learning,Transforming Education through Technology: The Case of COVID 19 Digital Learning in Nagaland,K Hinoca Assumi,10.71126/nijre.v2i1.16,2028-02-28,Naveen International Journal of Research in Education (NIJRE),"Through the perspective of the COVID-19 pandemic and the disruption and opportunity it engendered, this chapter follows a transformative effect of EdTech and Digital education in India particularly in Nagaland through analysis. Drawing upon national policy frameworks, conceptual literature on educational technology, and contextual evidence based on the case of Nagaland, the chapter considers the rapid migration to digital learning as an emergency strategy (in response to the ongoing institution closures) based on the stark shifts in pedagogical practice, access to education services, and preparedness. The findings show that, including the ability of national programmes such as NEP 2020, SWAYAM, DIKSHA, PM e-VIDYA, and others, to promote access to digital tools was low within periphery or hill areas (e.g., Nagaland), due to lack of infrastructural resources, digital divide, unprepared teachers and economic/social divides, and more. The pandemic exposed the deep social and infrastructure divides in connectivity, device availability, assessment and learner engagement, with implications that were especially grave in rural and tribal settings. Although it accelerated the pace of innovation and the application of blended and low-tech learning practices teachers have been experimenting with digital platforms and the post-COVID recovery process, including remedial programmes and hybrid instruction. The chapter also discusses that blended learning is the most fitting, viable and sustainable approach for reaching the technological level in the field of educational technology at Nagaland. It implies that technology-mediated education can improve equity, quality, and resilience, but only under the conditions of inclusive policy design, strong digital infrastructure, vigorous teacher capability building, and culturally appropriate digital content. Keywords: Educational technology, digital learning, COVID-19, Nagaland, online education, Challenges, blended learning"
Crossref,deep learning,Left Ventricle Extraction Using a DENSENET-U-Net Integrated Deep Learning Approach,X. Ignatious Viola; R. Shoba Rani; G. Savitha; R. Surekha,10.1504/ijims.2028.10076630,2028,International Journal of Internet Manufacturing and Services,
Crossref,deep learning,Distributed Algorithms for High-Dimensional Statistical Inference and Structure Learning with Heterogeneous Data,Hongru Zhao; Xiaotong Shen,10.5705/ss.202025.0087,2028,Statistica Sinica,
Crossref,deep learning,Botnet Detection in Network Security by means of Deep Neural Network - DBoTPM,Sankarsan Panda; Julia Faith S; C. Manonmani; Sheshang Degadwala,10.1504/ijcis.2028.10073178,2028,International Journal of Critical Infrastructures,
Crossref,deep learning,Zero-Day Intrusion Detection System: Training on Small Datasets with Advanced Data Augmentation and Ensemble Learning,Mehaboob Mujawar; Aasheesh Raizada; Abdullah Gubbi,10.1504/ijims.2028.10075219,2028,International Journal of Internet Manufacturing and Services,
Crossref,deep learning,Doubly Robust Transfer Learning Under Sub-group Shift for Cohort-level Missing Indicator Covariates,Huali Zhao; Tianying Wang,10.5705/ss.202025.0245,2028,Statistica Sinica,
OpenAlex,mitral regurgitation,Surgical Outcomes of anomalous aortic origin of coronary arteries: early and mid-term results from a single-center experience,Yuefeng Cao; Jun Dong; Gang Li; Qiang Wang,10.1186/s12887-026-06746-1,2026-04-06,BMC Pediatrics,"Anomalous aortic origin of a coronary artery (AAOCA) is the second leading cause of sudden cardiac death in young athletes. While anomalous aortic origin of the right coronary artery (AAORCA) predominates, anomalous aortic origin of the left coronary artery (AAOLCA) carries higher mortality. Surgical correction requires anatomical precision due to heterogeneous anatomy. A retrospective analysis (June 2016–June 2023) included 17 AAOCA patients (mean age: 11.9 ± 3.8 years). Surgical techniques included unroofing (94.1%), coronary reimplantation (11.8%), pulmonary translocation (5.9%). Preoperative computed tomography angiography (CTA) assessed take-off angles and anatomy. Outcomes included mortality, reoperations, and echocardiographic parameters. Symptomatology included exertional chest pain (35.3%) and syncope (52.9%). AAORCA predominated (64.7%), with 52.9% of coronaries originating above the sinotubular junction. Unroofing significantly increased coronary take-off angles (pre-op: 12.7° ± 5.9° vs. post-op: 38.7° ± 11.6°, p < 0.05). There was no in-hospital mortality. At the mean follow-up (50.5 ± 21.6 months), survival was 100% with preserved LVEF (67.6% ± 4.1%) and no aortic regurgitation. Two reinterventions occurred: one stent implantation for left main coronary artery stenosis and one mitral valve repair. One patient experienced recurrent angina. Unroofing, reimplantation, pulmonary translocation yield excellent early/mid-term survival and preserved ventricular function in AAOCA. Correction of take-off angle is critical for preventing residual ischemia. Individualized surgical planning based on anatomical variants optimizes outcomes."
OpenAlex,mitral regurgitation,Enterococcus endocarditis in an infant with congenital renal duplex anomaly: A case report,Eteesha Rao; Srinivas Annavarapu,10.1007/s12024-026-01209-6,2026-04-06,Forensic Science Medicine and Pathology,"Infective endocarditis is extremely rare in neonates and early infants but is associated with substantial morbidity and mortality. We report a sudden unexpected death in a 5-week-old male infant who was born at term in good condition. At one week of age, he presented with Enterococcus faecalis sepsis confirmed by blood culture. Ultrasound revealed a previously undiagnosed congenital renal duplex anomaly. Intravenous ampicillin-based beta-lactam antibiotics were administered after which the baby demonstrated clinical improvement. The baby was discharged after 2 weeks and was given antibiotic prophylaxis to be administered at home; blood culture was negative before discharge. At 5 weeks of age, he presented at the Accident and Emergency department in cardiac arrest. Despite aggressive resuscitation, the baby died. At autopsy, there was cardiomegaly and the aortic valves showed multiple friable vegetations (measuring approximately 2–3 mm), in keeping with infective endocarditis. Renal duplex anomaly was confirmed. Culture from heart blood, aortic vegetations and urine revealed a pure growth of Enterococcus faecalis. This case highlights the importance of early echocardiographic evaluation and renal anomaly surveillance in neonate with Enterococcus sepsis to prevent diagnostic delay and improve clinical outcomes. Enterococcus neonatal sepsis can progress to infective endocarditis even after apparent recovery. Congenital renal anomalies may act as persistent reservoirs promoting recurrent bacteraemia. Echocardiography is essential following serious neonatal sepsis to exclude valvular infection. Delayed diagnosis carries major clinical and forensic implications."
OpenAlex,mitral regurgitation,Extreme Left Ventricular Hypertrophy in Pediatric Hypertrophic Obstructive Cardiomyopathy,Elma Smajlović; Alma Bolic Alic,10.7759/cureus.106450,2026-04-05,Cureus,"Hypertrophic cardiomyopathy (HCM) in childhood is characterized by marked phenotypic heterogeneity and poses significant challenges in risk stratification for sudden cardiac death (SCD). We report the case of a 9.5-year-old girl in whom transthoracic echocardiography revealed progressive extreme interventricular septal hypertrophy (up to 33 mm; Z-score &gt; +11), marked left atrial enlargement, reduced left ventricular cavity size, and significant left ventricular outflow tract obstruction. Although repeated ambulatory Holter monitoring did not reveal ventricular arrhythmias, the patient exhibited one episode of unexplained syncope at rest. These findings placed her in a high-risk category according to contemporary pediatric risk stratification approaches. Following insufficient response to medical therapy, surgical septal myectomy was performed. Given the persistent high-risk profile, an implantable cardioverter-defibrillator was implanted for primary prevention of sudden cardiac death. This case emphasizes the importance of individualized, multimodal risk stratification in guiding management decisions in pediatric HCM, even in the absence of documented malignant arrhythmias."
OpenAlex,mitral regurgitation,Dynamic Changes in Circulating Osteogenic Progenitor Cells Following TAVI: Implications for Vascular Remodeling—EPC and EPC-OCN Dynamics After TAVI,Lia Schoenfeld; Pablo Codner; Merry Abitbol; Ben Cohen; Dorit Leshem Lev; Amos Levi; Ariel Nakache; Guy Witberg; Yeela Talmor Barkan; Ran Kornowski; Leor Perl,10.3390/jcm15072752,2026-04-05,Journal of Clinical Medicine,"Background: The prevalence of severe aortic stenosis (AS) is increasing, in accordance with a longer life expectancy. Aortic valve calcification is a multifactorial pathological process involving a complex interplay between different types of regenerative cellular and genetic factors. Among these cells, endothelial progenitor cells (EPCs) and their osteoblastic phenotype subpopulation (EPC-OCNs) have been implicated in vascular remodeling and disease progression. Objectives: To assess longitudinal changes in EPC and EPC-OCN levels in patients with severe symptomatic AS undergoing transcatheter aortic valve implantation (TAVI). Methods: In this prospective observational study, 65 patients with severe AS undergoing TAVI were enrolled. Circulating EPC and EPC-OCN levels were quantified by flow cytometry before the procedure, at 4 ± 1 days, and at 90 ± 29 days after TAVI. EPCs were defined by expression of CD133, CD34, and VEGFR-2. Results: Circulating EPC levels remained unchanged throughout the follow-up. In contrast, circulating EPC-OCNs increased significantly over time. Specifically, CD133+/VEGFR-2+/OCN+ cells rose from 2.50% to 6.25%, CD34+/VEGFR-2+/OCN+ from 2.04% to 4.05%, and VEGFR-2+/OCN+ from 1.46% to 3.01% (all p &lt; 0.01). This suggests an osteogenic response to TAVI, while classical endothelial repair mechanisms were not systemically activated. Conclusions: EPC-OCNs increased significantly following TAVI, possibly reflecting ongoing tissue remodeling or calcification processes. In contrast, the stability of classical EPCs levels suggests limited systemic endothelial regeneration. These observations underscore the potential role of EPC-OCNs as markers or modulators of pre- and post-TAVI vascular remodeling."
OpenAlex,mitral regurgitation,"Papillary muscles, ventricular loading, and atrial remodelling as beat-to-beat determinants of functional mitral regurgitation: an exploratory Granger causality study",Csilla Andrea Eötvös; Teodora Avram; Eric Blendea; Matei Ioan Munteanu; Adrian Florin Bubuianu; Mădălina Patricia Moldovan; Petra Hedeșiu; Roxana-Daiana Lazar; Iulia Georgiana Zehan; Adriana Sarb; Giorgia Coșeriu; Patricia Schiop-Tentea; Diana Larisa Mocan-Hognogi; Roxana Mihaela Chiorescu; Sorin Pop; Laura Diosan; E. Kevin Heist; Dan Blendea,10.64898/2026.04.03.26350122,2026-04-05,medRxiv,"Background Functional mitral regurgitation results from interacting mechanisms whose relative contributions vary between atrial and ventricular subtypes and shift dynamically within each heartbeat, producing temporal patterns that static analyses cannot capture. Objectives To identify which structural determinants predict mitral regurgitation variability beat to beat using Granger causality within vector autoregression, focusing on papillary muscle dynamics across subtypes. Methods Frame-level echocardiographic time series from 41 patients (21 atrial, 20 ventricular; 1,959 frames) were z-score standardised within patient. Individual (lag 3) and pooled (lag 2) vector autoregression models tested whether left ventricular volume, left atrial volume, papillary muscle length, and annulus diameter Granger-predict mitral regurgitation area. Results Individual models revealed marked heterogeneity. In pooled analysis, left ventricular volume was the strongest Granger predictor at short lags (atrial p=0.011; ventricular p=0.006), while left atrial volume emerged at longer lags (lag 7: atrial p=0.043; ventricular p=0.011). Systolic papillary muscle length was not predictive. Full-cycle analysis revealed a subtype-specific dissociation: papillary muscle length Granger-predicted regurgitation only in the ventricular subtype (p=0.001), while regurgitation predicted papillary muscle displacement only in the atrial subtype (p&lt;0.001). Left ventricular volume dominated within-beat prediction but lost cross-beat relevance in the ventricular subtype, while left atrial volume gained cross-beat predictive relevance in the atrial subtype. No structural determinant correlated with severity cross-sectionally. Conclusions Beat-to-beat vector autoregression and Granger modelling reveals heterogeneous, subtype-specific temporal patterns with distinct temporal windows of predictability for ventricular loading and papillary geometry. This framework may support patient-specific temporal phenotyping of functional mitral regurgitation."
OpenAlex,mitral regurgitation,Quantitative assessment and prognostic value of myocardial work indices in sepsis-induced cardiomyopathy patients with left ventricular systolic dysfunction,Xu Yanping; Yang Xiaojuan; Wu Jiali; Yang Xue; Pan Lu; Wang Xiaohong; Yang Ying; Wang Ying; Cao Wei; Na Lisha,10.1186/s12947-026-00370-w,2026-04-05,Cardiovascular Ultrasound,"This study investigates the value of myocardial work indices (MWI) in quantitatively assessing left ventricular systolic dysfunction (LVSD) in patients with sepsis-induced cardiomyopathy (SICM-LVSD) and in predicting outcomes in sepsis. In this prospective cohort study, 180 patients were categorized into sepsis and SICM groups based on echocardiographic findings. The patients further divided into survival and event groups based on the 28 days prognosis. The study assessed the diagnostic and prognostic value of MWI and various conventional echocardiographic parameters, including global work index (GWI), global constructive work (GCW), global wasted work (GWW), global work efficiency (GWE), global longitudinal strain (GLS), and left ventricular ejection fraction(LVEF). Univariate and multivariate logistic regression analyses were performed to investigate the diagnostic value of MWI parameters for SICM-LVSD and their prognostic efficacy. MWI were significantly impaired in the SICM and event groups, with GWI, GCW, and GWE being significantly lower, while GWW was higher in the SICM compared to the sepsis group (all P < 0.01). GLS demonstrated the highest diagnostic value for SICM-LVSD (AUC = 0.81), followed by GWI and GCW (AUC = 0.77 for both). In terms of prognosis, GWI, GCW, GLS, and GWE were the most effective predictors of adverse events (AUC values of 0.75, 0.74, 0.72, and 0.70, respectively). MWI can accurately assess LVSD in patients with SICM. GLS, GWI, and GCW demonstrate high diagnostic efficacy. While GWI, GCW, and GWE provide superior prognostic value for 28-day outcomes compared to traditional measures like LVEF. MWI represents a promising new echocardiographic approach that integrates myocardial strain with afterload, offering a more physiologic evaluation of myocardial performance."
OpenAlex,mitral regurgitation,Echocardiographic Detection of Mitral Regurgitation,Aydin Kolcak,10.5281/zenodo.19421181,2026-04-04,Zenodo (CERN European Organization for Nuclear Research),"This preprint presents a structured overview of the echocardiographic detection and integrated assessment of mitral regurgitation (MR). It summarizes the principal diagnostic parameters used in routine clinical practice, including color Doppler jet analysis, vena contracta measurement, continuous-wave Doppler signal morphology, proximal isovelocity surface area (PISA), and pulmonary vein flow patterns. The document emphasizes a multiparametric approach, highlighting the limitations of isolated measurements and the importance of contextual interpretation in clinical echocardiography. Supporting guideline-based references are incorporated to align the framework with established recommendations. This work is intended as an educational and academic reference for clinicians, medical trainees, and researchers interested in cardiovascular imaging, and is prepared as a preprint for repository-based dissemination and future expansion. Author profiles:Google Scholar: https://scholar.google.com/citations?user=wC1lyaAAAAAJResearchGate: https://www.researchgate.net/profile/Aydin-Kolcak-2"
OpenAlex,mitral regurgitation,Echocardiographic Detection of Mitral Regurgitation,Aydin Kolcak,10.5281/zenodo.19421180,2026-04-04,Zenodo (CERN European Organization for Nuclear Research),"This preprint presents a structured overview of the echocardiographic detection and integrated assessment of mitral regurgitation (MR). It summarizes the principal diagnostic parameters used in routine clinical practice, including color Doppler jet analysis, vena contracta measurement, continuous-wave Doppler signal morphology, proximal isovelocity surface area (PISA), and pulmonary vein flow patterns. The document emphasizes a multiparametric approach, highlighting the limitations of isolated measurements and the importance of contextual interpretation in clinical echocardiography. Supporting guideline-based references are incorporated to align the framework with established recommendations. This work is intended as an educational and academic reference for clinicians, medical trainees, and researchers interested in cardiovascular imaging, and is prepared as a preprint for repository-based dissemination and future expansion. Author profiles:Google Scholar: https://scholar.google.com/citations?user=wC1lyaAAAAAJResearchGate: https://www.researchgate.net/profile/Aydin-Kolcak-2"
OpenAlex,mitral regurgitation,Dataset for Functional Mitral Regurgitation Analysis Using Granger Causality,Csilla-Andrea Apetrei; Teodora Avram; Eric Blendea; Matei Ioan Munteanu; Adrian Florin Bubuianu; Mădălina Patricia Moldovan; Petra Hedeșiu; R D Lazar; Iulia-Georgiana Zehan; Adriana Sarb; Giorgia Coșeriu; Calina-Patricia Schiop-Tentea; Larisa Diana Mocan Hognogi; Roxana Mihaela Chiorescu; Pop Sorin; Laura Diosan; E. Kevin Heist; Dan Blendea,10.5281/zenodo.19396466,2026-04-03,Zenodo (CERN European Organization for Nuclear Research),"This dataset supports the code available at Zenodo/GitHub: Dblendea, FMR_causality DOI: 10.5281/zenodo.19396431 The dataset is designed for functional mitral regurgitation (FMR) analysis using Granger causality methods. It provides the input data required to reproduce the computational results implemented in the associated code repository. The data consist of time-series measurements of cardiac and hemodynamic variables relevant to mitral valve function. This dataset enables:- Reproducibility of the computational analysis- Validation of Granger causality models- Further research in cardiovascular time-series analysis Files are provided in CSV format. If you use this dataset, please also cite the associated code:Dblendea, FMR_causality, https://doi.org/10.5281/zenodo.19396431"
OpenAlex,mitral regurgitation,Phenotypic Associations of Early Cardiovascular Surgery in Pediatric Marfan Syndrome,V. Stark; Thomas S. Mir; Caja Langkat; Daniel Biermann; J. J. Kanitz; Gerhard Schoen; Yskert von Kodolitsch; Nora Lang; Rainer Gerhard Kozlik-Feldmann; Michael Huebler; J. Olfe,10.3390/children13040504,2026-04-03,Children,"Background/Objectives: Cardiovascular manifestations in pediatric Marfan syndrome (MFS) exhibit substantial heterogeneity. Early identification of patients at elevated risk of requiring cardiac surgery is essential to optimizing outcomes. This study aimed to determine phenotypic features associated with cardiovascular surgery in genetically confirmed pediatric MFS. Methods: Among the 1006 children evaluated, 214 with genetically verified MFS were included in the analysis. We categorized patients by the presence or absence of cardiac surgery during childhood. Systemic and cardiovascular features were assessed. We applied binary logistic regression to identify independent associated manifestations with surgical intervention. Results: 20/214 patients (9.3%, 11.5 ± 5.5 years) underwent cardiac surgery (50% aortic root replacement, 20% mitral valve surgery, 30% combined interventions). Extracardiac features—Marfan-type facial features, pectus carinatum, pes planus, hindfoot deformity, and myopia of ≥3 diopters—were significantly associated with an increased probability of surgery (OR 3.0–4.6). Tricuspid valve prolapse and pulmonary artery dilatation were more prevalent in surgical patients. Surgical patients exhibited higher systemic manifestation scores (9.2 vs. 5.2; p ≤ 0.05) per revised Ghent criteria (RGC). Conclusions: A higher systemic score (RGC) correlates with increased risk for surgery. Marfan-type facial features, pectus carinatum, pes planus, hindfoot deformity, and myopia ≥ 3 diopters were strongly associated with the need for early cardiac surgery. Comprehensive phenotypic assessment, including systemic manifestation scoring, enables risk stratification and supports timely surgical planning in pediatric MFS."
