source,keyword,title,authors,doi,publication_date,journal,abstract
PubMed,aortic stenosis,Left atrial functional recovery precedes volumetric reverse remodeling after TAVI by speckle tracking echocardiography.,Guishen Li; Nannan Liu; Wei Sun; Kai Xu; Bin Wang; Weiwei Zhou; Yujia Han,10.1038/s41598-026-42221-8,2026-04-07,Scientific reports,"The temporal sequence of left atrial (LA) functional and structural remodeling after transcatheter aortic valve implantation (TAVI) for severe aortic stenosis (AS) remains inadequately characterized. We aimed to evaluate the mid-term changes in LA mechanics and volume using speckle-tracking echocardiography (STE). In this prospective observational study, 162 patients with severe AS undergoing TAVI were enrolled. Echocardiography was performed at baseline, 1, 6, and 12 months post-procedure. LA reservoir strain (LASr), conduit strain (LAScd), and pump strain (LASct) were measured by STE. LA volumes and the LA volume index (LAVI) were also assessed. LA strain parameters (LASr, LAScd, LASct) improved significantly at 1 month post-TAVI (all P < 0.05) and continued to improve through 12 months. LAVI also decreased significantly at 1 month (34.3 ± 6.6 ml/m² to 28.5 ± 5.9 ml/m², P < 0.05). However, the absolute LA volumes (LAVmax and LAVmin) showed significant reduction only at 6 months post-TAVI (P < 0.05). After TAVI, LA functional improvement, assessed by STE, occurs early and with greater magnitude than volumetric changes. While LAVI decreases promptly-likely reflecting early hemodynamic unloading-reductions in absolute LA volumes are delayed. STE-derived LA strain serves as a sensitive early marker of LA adaptation following relief of outflow obstruction."
PubMed,aortic stenosis,Left Main Angioplasty for Acute Coronary Syndrome in 7-Year-Old Girl With Familial Hypercholesterolemia.,Nikesh Jain; Ashwin Mehta; Shreepal Jain; Sham Handa,10.1016/j.jaccas.2025.106112,2025-12-17,JACC. Case reports,"Familial hypercholesterolemia is a genetic disorder caused by mutations in low-density lipoprotein receptor, resulting in markedly elevated low-density lipoprotein cholesterol, premature atherosclerosis, and xanthomas.
We present a case of a 7-year-old girl with homozygous familial hypercholesterolemia, who developed acute coronary syndrome. Coronary angiography revealed critical ostial and mid-shaft left main (LM) stenosis. She underwent LM intravascular ultrasound-guided percutaneous coronary angioplasty (PTCA) with a drug-eluting stent. She also had mild supravalvular aortic stenosis, which warrants ongoing follow-up.
PTCA in pediatric patients is technically challenging. Revascularization strategy can best be determined on a case-to-case basis. This case highlights that with careful planning, LM PTCA can be feasible and life-saving in select pediatric patients.
Pediatric patients with familial hypercholesterolemia require a high index of suspicion for coronary artery disease. Revascularization decision is challenging in pediatric patients due to lack of data, and long-term outcomes remain uncertain."
PubMed,aortic stenosis,"Comments on ""Hospital procedural costs of surgical aortic valve replacement versus transcatheter aortic valve replacement in low-risk isolated aortic stenosis: a single-center analysis in Japan"".",Istiak Mahamud Siam; Probal Ahmed Drubo; Md Mahdiul Islam; Memuna Jehan Zeb,10.1007/s11748-026-02297-5,2026-04-07,General thoracic and cardiovascular surgery,
PubMed,aortic stenosis,Characteristics of Protein Profiling and Biomarkers in Aortic Regurgitation With Heart Failure.,Cheng-Yao Ni; Hai-Tao Hou; Hai-Ge Zhao; Yi-Ming Ni; Liang Ma; Guo-Wei He,10.1161/JAHA.125.047122,2026-04-07,Journal of the American Heart Association,"Valvular heart disease, particularly aortic valve disease including stenosis and regurgitation, is a common heart disease. This study aimed to explore the protein profiling and the biomarkers in severe aortic valve disease and to provide new insights into the therapeutic strategy.
Blood samples from 80 subjects were collected and analyzed by data independent acquisition technique in 3 comparisons (mild/moderate-control, severe-control, and severe-mild/moderate) and validated by ELISA. The diagnostic value of differentially expressed proteins associated with severe valvular heart disease was also evaluated by the receiver operating characteristic curve.
A total of 9976 peptides and 451 proteins were identified through liquid chromatography-tandem mass spectrometry analysis. From these, 64 in mild/moderate-control, 50 in severe-control, and 50 in severe-mild/moderate comparisons were identified as differentially expressed proteins. IGFBP7 (insulin-like growth factor-binding protein 7; 5581.0±697.0 ng/mL), DSG1 (desmoglein-1; 21.0±2.0 pg/mL), ADIPOQ (adiponectin; 26 686.0±3730 ng/mL), and JUP (junction plakoglobin; 10.2±0.6 ng/mL) levels in the severe group were significantly higher than that in the mild/moderate (P<0.05) group. Additionally, ADIPOQ and JUP levels in the severe group were also higher than that in control (P<0.001). Receiver operating characteristic curve analysis showed that IGFBP7, DSG1, JUP, and ADIPOQ had strong potential value to be associated with severe aortic valve disease.
By constructing proteomics profile to identify the protein characteristics this study found that increased IGFBP7, DSG1, JUP, and ADIPOQ are the characteristics of proteins in patients with severe valvular heart disease. These findings provide new insight into the diagnosis and pathogenesis of valvular heart disease, particularly aortic valve disease."
PubMed,aortic stenosis,Sex-Related Differences in the Management and Outcomes of Patients Across the Spectrum of Aortic Stenosis.,Augustin Coisne; David Montaigne; Andrea Scotti; Samy Aghezzaf; Marjorie Richardson; Sandro Ninni; Gilles Lemesle; Arnaud Sudre; Laura Butruille; Thomas Modine; André Vincentelli; Marie Jungling; Marie-Annick Clavel; Julia Grapsa; Rebecca T Hahn; Martin B Leon; Azeem Latib; Juan F Granada; Christophe Bauters,10.1161/JAHA.125.045293,2026-04-07,Journal of the American Heart Association,"There are conflicting data on sex differences in patients with aortic stenosis (AS). We aimed to investigate sex differences in management and outcomes across the spectrum of outpatients with AS.
Between 2016 and 2017, consecutive all-comer outpatients with mild (peak aortic velocity=2.5-2.9 m/s), moderate (3-3.9 m/s), or severe (≥4 m/s) native AS were included by 117 cardiologists and followed up for 5 years for aortic valve replacement (AVR) and cause of death. Outcomes were compared by sex using inverse probability of treatment weighting adjustment.
Among the 2704 patients, 1257 (46.5%) were women. Women were more symptomatic (New York Heart Association class ≥2, 67.7% versus 54.6%; P<0.001) and had a higher proportion of severe AS (17.5% versus 14.3%, P=0.02) at inclusion. During follow-up (median, 5.0 [interquartile range, 3.4-5.5]) years, 993 AVRs (488 surgical and 505 transcatheter) and 1098 deaths occurred. After inverse probability of treatment weight adjustment, women had better survival (adjusted hazard ratio [HR], 0.81 [95% CI, 0.71-0.93]; P=0.003) but similar cardiovascular death (P=0.99) compared with men. Interestingly, the higher survival in women was observed only in mild AS (adjusted HR, 0.71 [95% CI, 0.56-0.90]; P=0.005). The inverse probability of treatment weight-adjusted cumulative incidence of AVR by AS severity revealed no significant differences between women and men among patients across the AS spectrum. Cumulative incidence of surgical AVR was lower in women than in men (P=0.02).
Women had a similar referral rate for AVR (versus men), with a lower proportion undergoing SAVR, allowing similar outcomes between women and men with moderate and severe AS. The lower mortality rate in women was restricted to mild AS presentation."
PubMed,aortic stenosis,Impact of Extravalvular Remodeling on Wearable Smartwatch-Recorded Physical Activity in Patients Undergoing Transcatheter Aortic Valve Implantation for Severe Symptomatic Aortic Stenosis.,Vitaliy Androshchuk; Edouard Long; Omar Chehab; Joshua Wilcox; Benedict McDonaugh; Ronak Rajani; Bernard Prendergast; Tiffany Patterson; Simon Redwood,10.1161/JAHA.125.047277,2026-04-07,Journal of the American Heart Association,"Wearable smartwatches enable objective quantification of physical activity. This study evaluated the association of extravalvular cardiac damage in aortic stenosis with smartwatch-recorded physical activity before and after transcatheter aortic valve implantation (TAVI).
Patients with severe symptomatic aortic stenosis were dichotomized into cardiac damage stages 0 to 2 (left-heart dysfunction) and stages 3 to 4 (pulmonary/right-heart dysfunction) by echocardiography. All patients received a Fitbit smartwatch for 7 days of continuous monitoring before transcatheter aortic valve implantation and at 6-month follow-up. Regression models determined significant predictors of total daily step count and moderate to vigorous physical activity (MVPA).
Within the study cohort (stages 0-2: 43 [50.6%]; stages 3-4: 42 [49.4%]), all patients showed significant improvement in physical activity from baseline to follow-up (all P<0.001). Patients in stages 3 to 4 had significantly lower total daily step count and MVPA at baseline and follow-up, as well as a smaller improvement in MVPA (all P<0.05). Relative to stages 0 to 2, stages 3 to 4 were significantly associated with lower step count and MVPA at baseline (step count: β=-1453.8 [95% CI, -2351.3 to -554.2], P=0.002; MVPA: β=-12.9 [95% CI, -24.3 to -1.5], P=0.027) and follow-up (step count: β=-1438.1 [95% CI, -2453.9 to -422.3], P=0.006; MVPA: β=-27.4 [95% CI, -47.7 to -7.1], P=0.009), as well as less improvement in MVPA (β=-14.5 [95% CI, -28.4 to -0.48], P=0.043) after transcatheter aortic valve implantation.
The extent of cardiac damage before transcatheter aortic valve implantation has an important impact on physical activity, both at baseline and following intervention. Future studies should examine whether smartwatch-measured activity predicts death across cardiac damage stages and whether cardiac rehabilitation improves outcomes in aortic stenosis with advanced remodeling."
PubMed,aortic stenosis,Cardiac Imaging in Clinical Trials of Intervention in Aortic Valve Stenosis.,Bethlehem Mengesha; Carlos Giuliani; Georgios Tzimas; Antonela Zanuttini; Jonathon Leipsic; Philippe Pibarot,10.1161/CIRCIMAGING.125.018670,2026-04-07,Circulation. Cardiovascular imaging,"Cardiac imaging and in particular transthoracic echocardiography and computed tomography play a major role in the selection of the patients for surgical or transcatheter aortic valve replacement, for the assessment or procedural success and early prosthetic valve hemodynamics following aortic valve replacement, and for the evaluation and follow-up of the prosthetic valve structure and function in the longer-term, which is key to demonstrate the valve durability. The purpose of this review article is thus to present the role of cardiac imaging, and particularly transthoracic echocardiography and computed tomography, in: (1) patient selection for intervention; (2) assessment of procedural and device success, and of intended performance of the valve; and (3) assessment of the long-term success, valve durability, and prognosis, for clinical trials of intervention in patients with aortic stenosis. Transthoracic echocardiography is the primary imaging modality to detect and stage bioprosthetic valve dysfunction. However, multimodality imaging, including transesophageal echocardiography and computed tomography, is often necessary to determine the cause of bioprosthetic valve dysfunction and make the differential diagnosis between prosthesis-patient mismatch, structural valve deterioration, thrombosis, pannus, or endocarditis. The clinical trials in the field of structural heart disease, and particularly in the field of aortic valve intervention, include imaging end points as part of the primary or key secondary end points. Standardized methods and definitions should be applied to adjudicate these imaging end points, and ideally, these trial end points should be analyzed by independent imaging core labs."
PubMed,aortic stenosis,Orphan Nuclear Receptor NR4A1 Promotes Proliferation and Osteogenic Differentiation of Valvular Interstitial Cells through Activation of CCND2.,Qiang Shen; Chao Zhang; Chen Jiang; Zongtao Liu; Lin Fan; Hanshen Luo; Xingyu Qian; Zhengfeng Fan; Dingyi Yao; Nianguo Dong; Jiawei Shi,10.7150/ijbs.122863,2026,International journal of biological sciences,"Calcific aortic valve disease (CAVD), the most common human valve disease on a global scale, ranks and persists as an unaddressed clinical challenge. This is primarily attributed to the absence of efficacious pharmacological approaches. The Nuclear Receptor Subfamily 4 Group A Member 1 (NR4A1), intricately associated with the pathogenesis of multiple cardiovascular diseases, has emerged as a pivotal target for the diagnosis and treatment of numerous ailments. However, the specific molecular mechanisms and the functional significance of NR4A1 in the pathogenesis of CAVD are yet to be comprehensively elucidated. By performing in-depth analyses on human aortic valve tissues and carrying out functional investigations using primary valvular interstitial cells (VICs), we were able to demonstrate that NR4A1 significantly facilitated cellular proliferation and intensifies the osteogenic differentiation process of VICs. Evidently, this is reflected in the elevated expression of key osteogenic markers, namely runt-related transcription factor 2 (RUNX2) and alkaline phosphatase (ALP). Mechanistically, the pro-calcific effects were achieved via NR4A1-dependent modulation of the cell cycle regulatory protein Cyclin D2 (CCND2). Significantly, in vivo investigations employing ApoE-/- mice maintained on a high-fat Western diet demonstrated that pharmacological suppression of NR4A1 efficiently mitigated the advancement of aortic valve calcification. These discoveries not merely determine NR4A1 to be a crucial modulator in cellular proliferation, thereby accelerating valvular calcification, but also present compelling evidence advocating for targeting NR4A1 may represent a potential therapeutic strategy for CAVD."
PubMed,aortic stenosis,"Triglyceride-glucose index, plasma metabolome and aortic stenosis: a Mendelian randomization analysis.",Zhisheng Yan; Yikang Wang; Xiaomei Dai; Qing Chang,10.1186/s13019-026-03976-3,2026-04-06,Journal of cardiothoracic surgery,
PubMed,aortic stenosis,Hybrid surgical-endovascular revascularization for long‑segment common carotid artery occlusion close to the aortic arch: a case report.,Takeshi Uno; Masaaki Shojima; Yuki Nakamura; Yuta Oyama; Ai Kawaguchi; Hirotomo Ten; Masahiro Shin,10.1007/s00701-026-06832-4,2026-04-06,Acta neurochirurgica,"Common carotid artery occlusion (CCAO) is a rare condition without standardized treatment, particularly in cases with long, calcified occlusions. We present a 56-year-old man with symptomatic left CCAO (Riles type 1A) treated with a hybrid surgical-endovascular approach due to limited bypass options. Although a guidewire crossed the lesion, device advancement was prevented by dense plaque. Through cervical exposure, the distal wire was grasped and traction applied, allowing balloon angioplasty and stent placement. Complete revascularization was achieved without complications. This case highlights the effectiveness of hybrid strategies for managing complex CCAO with challenging anatomical features."
