source,keyword,title,authors,doi,publication_date,journal,abstract
PubMed,aortic stenosis,"Early outcomes of Balloon-expandable Myval, Sapien-3, and Self-Expandable Valves in Aortic Stenosis: Propensity Score-Matched Analysis.",Ravinder Singh Rao; Govind Narayan Sharma; Kailash Chandra,10.1016/j.ihj.2026.05.002,2026-05-18,Indian heart journal,"Balloon-expandable (BE) Myval transcatheter heart valve (THV) series demonstrated safety and efficacy in aortic stenosis (AS) in low, intermediate/high surgical risk patients. However, there's limited comparative data with other contemporary valves. The study aimed to compare the early clinical outcomes of next-generation BE Myval THV series with Sapien-3 and self-expandable (SE) valves in severe AS patients.
This retrospective study included 315 AS patients who underwent transcatheter aortic valve implantation (TAVI) with BE Myval THV series (n=108), or BE Sapien-3 (n=99) or SE valves (n=108). Propensity-matching data (86 pairs) compared the clinical and hemodynamic outcomes at 30 days.
No intraprocedural death/complications reported post-TAVI. Aortic valve area was significantly improved in BE Myval (0.57±0.18 cm2 to 2.93±0.49 cm2) and SE valves (0.60±0.23 cm2 to 2.66±0.92 cm2) cohorts from baseline to 30 days, and peak and mean aortic gradients were significantly (p<0.0001) reduced. Permanent pacemaker implantations (PPI) requirement was 1.16% in Myval, 4.65% in Sapien-3 and 10.47% in SE valves, whereas 3.49% death observed in SE valves, 2.33 % in Myval and 1.19% in Sapien-3 at 30 days. SE valves had 13.04% moderate and severe paravalvular regurgitation (PVR), while Myval and Sapien-3 cohorts had none.
Safety and efficacy outcomes were comparable among three cohorts, except for higher PPI rate in SE valves cohort. At 30 days, clinical outcomes showed acceptable rates of stroke and death. Valve hemodynamics were excellent, with low rate of PVR in Myval cohort."
PubMed,aortic stenosis,Retroflexion in the right hemicolon identifying an unstable behind-the-fold angioectasia with positive nipple sign in Heyde syndrome.,Vincent Zimmer,10.1016/j.clinre.2026.102850,2026-05-18,Clinics and research in hepatology and gastroenterology,
PubMed,aortic stenosis,Interstitial Myocardial Fibrosis Analysis by Histology and Cardiac Magnetic Resonance in Severe Aortic Valve Disease.,Juliana Hiromi Silva Matsumoto Bello; Lea M M F Demarchi; Rafael Almeida Fonseca; Gabriele N Lima; Lucas José Tachotti Pires; Vitor E E Rosa; Roney Orismar Sampaio; Paulo S Gutierrez; Vera D Aiello; Flávio Tarasoutchi; Carlos E Rochitte,10.36660/abc.20250203,2026,Arquivos brasileiros de cardiologia,"Aortic valve disease may lead to the accumulation of myocardial fibrosis (MF). Cardiac magnetic resonance (CMR) with late gadolinium enhancement (LGE) evaluates regional fibrosis but does not detect interstitial fibrosis, which can be estimated by extracellular volume (ECV) using native (pre-contrast) and post-contrast T1 mapping.
To compare MF measured by collagen volume fraction (CVF) in myocardial biopsy with LGE and ECV in patients with severe aortic valve disease.
A total of 108 patients undergoing aortic valve replacement with myocardial biopsy and preoperative CMR were included. LGE and ECV were compared with CVF using Pearson or Spearman correlation coefficients, diagnostic performance analysis, and agreement testing. Statistical significance was set at p < 0.05.
Increased CVF was observed in 96% of patients (21.9 ± 5.5%), LGE in 44% (1.3 ± 3%), and increased ECV in 33.3% (29.0 ± 4.0%). Moderate correlations were found between LGE and CVF and between ECV and CVF (r = 0.44 and r = 0.36, respectively; p = 0.001). LGE and ECV demonstrated sensitivities of 64.8% and 40.7%, specificities of 77.8% and 74.1%, and accuracies of 71% and 57%, respectively, using CVF above the median as the reference for MF. Agreement between CVF and ECV revealed a mean difference of -0.167 and a Cohen's kappa value of 0.171.
CMR detects MF in patients with severe aortic valve disease confirmed by biopsy. LGE and ECV show moderate correlation with CVF. Combined analysis of LGE and ECV may provide complementary information; however, additional studies are needed to determine their prognostic impact."
PubMed,aortic stenosis,Double vertebral artery-connected persisting proatlantal artery coexisting with a persisting carotid duct in an adult case: first evidence.,Mugurel Constantin Rusu; Adelina Maria Jianu; Laura Octavia Grigoriţă; Răzvan Costin Tudose,10.1007/s00276-026-03892-0,2026-05-19,Surgical and radiologic anatomy : SRA,"The persistent proatlantal artery represents persistence of the embryonic first cervical intersegmental artery and creates a carotid-vertebral anastomosis. A persisting carotid duct is an exceptionally rare persistence of the dorsal aortic segment between the third and fourth aortic arches. It may be associated with segmental occlusion/stenosis of the proximal external carotid artery.
Archived computed tomography angiography files in a 62 year-old man were studied anatomically.
A right-sided persisting carotid duct arising from the subclavian artery with short proximal ECA occlusion/stenosis and reconstitution of the distal ECA was found. A large type II PPA arose from the reconstituted ECA, formed a suboccipital loop giving rise to the occipital segment of the occipital artery, and established two distinct junctions with the vertebral artery: an anterior branch to the V3 segment near the posterior condylar foramen and an inferior branch to the V2 segment immediately before entry into the C1 transverse foramen.
This configuration provides imaging evidence of a true 'double-connection' of a persisting proatlantal artery, coexisting with a persisting carotid duct and proximal external carotid occlusion/stenosis, with potential implications for carotid interventions and posterior-circulation haemodynamics."
PubMed,aortic stenosis,Outcomes of transcatheter vs. surgical aortic valve replacement in bicuspid aortic valve stenosis: A systematic review and meta-analysis.,Ashesh Das; Aarushi Gupta; Lakshiya Ramamoorthy; Neo Zhong Yi Benjamin; Deepanshu Agrawat; Moitreyo Pandit; M Muneeb Khawar; Chika Chilaka; Delphine Nyirahabimana; Biruk Goraga; Muhammad Abdur Rehman; Meenakshi Reddy Yathindra; Muneeb Khawar,10.1007/s12055-025-02146-9,2026-06,Indian journal of thoracic and cardiovascular surgery,"This meta-analysis compared peri-procedural and short-term outcomes of transcatheter aortic valve replacement (TAVR) versus surgical aortic valve replacement (SAVR) in severe bicuspid aortic valve (BAV) stenosis, addressing TAVR's debated efficacy in this context. A systematic search of PubMed, ScienceDirect, and Embase up to January 2025. Pooled odds ratios (ORs) with 95% confidence intervals (CIs) were calculated using a random-effects model. Heterogeneity was assessed with the I2 statistic, with p < 0.05 as significant. 9 observational studies and 1 randomized controlled trial with 148,771 patients (TAVR: 16,584; SAVR: 132,187) were included. TAVR showed lower odds of acute kidney injury (OR = 0.58, 95% CI: 0.35-0.97; p = 0.04), major bleeding (OR = 0.29, 95% CI: 0.12-0.69; p = 0.005), and pulmonary complications (OR = 0.44, 95% CI: 0.34-0.57; p < 0.00001) versus SAVR. However, TAVR increased risks of paravalvular leak (OR = 2.15, 95% CI: 1.20-3.88; p = 0.01) and permanent pacemaker implantation (OR = 2.08, 95% CI: 1.39-3.10; p = 0.0004). No significant differences were noted in in-hospital mortality (OR = 1.04, 95% CI: 0.56-1.94; p = 0.89), stroke (OR = 1.05, 95% CI: 0.86-1.28; p = 0.65), or vascular complications (OR = 0.67, 95% CI: 0.18-2.52; p = 0.55). TAVR reduces risks of acute kidney injury, major bleeding, and pulmonary complications in BAV stenosis but raises paravalvular leak and pacemaker implantation risks compared to SAVR. Mortality and stroke rates are similar. TAVR may suit selected patients, but long-term data is needed.
The online version contains supplementary material available at 10.1007/s12055-025-02146-9."
PubMed,aortic stenosis,Trends and Projections for Aortic Stenosis and Hypertension-Related Mortality Among Older Adults in the United States: A Retrospective Population-Based Analysis.,Muhammad Imaz Bhatti; Muhammad Safiullah; Kanza Farhan; Noor Ul Ain Saleem; Omar Abdullah Gill; Muhammad Talha; Muhammad Nabeel Saddique; Atif Hussain Sarwar; Richard A Krasuski,10.1007/s40292-026-00800-w,2026-05-19,High blood pressure & cardiovascular prevention : the official journal of the Italian Society of Hypertension,"Aortic stenosis (AS) and hypertension (HTN) frequently co-exist in older adults, worsening disease progression and increasing mortality risk compared to either condition alone.
To examine mortality trends and demographic-geographic disparities from comorbid AS and HTN in the U.S. from 1999-2020.
Data were extracted from the CDC WONDER Multiple Cause of Death database. Crude and age-adjusted mortality rates (CMRs, AAMRs) per 100,000 were calculated. Joinpoint regression estimated annual (APC) and average annual percent change (AAPC). Trends were projected to 2030 using an autoregressive integrated moving average (ARIMA) model.
Between 1999 and 2020, 100,507 deaths were attributed to comorbid AS and HTN. The overall AAMR significantly increased (AAPC: 5.01%), with a steep rise from 1999-2001 (APC: 21.95%) and consistent increase from 2001-2020 (APC: 3.46%). AAMRs were higher in men (11.6) than women (10.1). NH Whites had the highest AAMR (11.4), followed by Hispanic/Latino and NH Black (7.4), and NH Asian/Pacific Islanders (6.2). AAMRs also varied by region (West: 13.5; Midwest: 11.5; Northeast: 10.7; South: 8.6). Most deaths occurred in medical facilities (34.4%) or at home (31.5%). Vermont, Minnesota, New Hampshire, California, and Nebraska had the highest AAMRs. Non-metropolitan areas had higher AAMRs than metropolitan (11.4 vs. 10.6). Adults ≥ 85 years had the highest CMR (53.6). ARIMA projected AAMR to reach 25.4 by 2030 (22.0 in females, 28.3 in males).
Mortality from concurrent AS and HTN is rising, with notable demographic and geographic disparities. Early detection, integrated care, and targeted public health strategies are critical."
PubMed,aortic stenosis,Bailout valve-in-valve therapy during transcatheter aortic valve replacement in bicuspid and tricuspid aortic stenosis: an observational single-centre study in China.,Yi Zhang; Yanjiani Xu; Xi Wang; Tianyuan Xiong; Yijian Li; Yuan Feng; Mao Chen,10.1136/bmjopen-2025-116125,2026-05-18,BMJ open,"Bailout valve-in-valve (ViV) transcatheter aortic valve replacement (TAVR) is a critical rescue strategy for procedural failure, yet evidence regarding its outcomes in bicuspid aortic valve (BAV) anatomy remains limited.
This retrospective, single-centre study analysed 1597 patients (48.3% BAV) undergoing TAVR. Patients were stratified by the requirement for bailout ViV, which was conducted for significant residual aortic regurgitation (AR) or valve embolisation. Predictors were identified via multivariate logistic regression. Early- and mid-term survival outcomes were compared using Inverse Probability of Treatment Weighting (IPTW) via entropy balancing.
Bailout ViV was required in 6.20% of patients (BAV: 6.87%; tricuspid aortic valve (TAV): 5.57%). Larger annulus perimeter and significant residual AR after initial deployment were identified as consistent independent predictors of bailout ViV across all cohorts. Additionally, lower annulus calcification volume, non-repositionable self-expanding valves and the learning phase were predictors in the overall cohort. Significant mitral regurgitation and lower calcification volume in BAV and male sex in TAV cohorts were independent risk factors. IPTW-adjusted analysis revealed significantly higher 30-day all-cause (HR 3.09, p=0.019) and cardiovascular mortality (HR 3.49, p=0.021) in the bailout ViV group. However, no significant differences were observed in mid-term all-cause or cardiovascular mortality between groups.
Bailout ViV was associated with elevated early mortality but offered satisfactory mid-term survival. Key predictors include anatomical challenges (large annulus and insufficient calcification) and procedural factors (non-repositionable self-expanding valve, learning phase TAVR and significant residual AR after the first prosthesis)."
PubMed,aortic stenosis,Impact of lipoprotein(a) on the durability of aortic bioprosthetic valves.,Finn Syryca; Johannes Krefting; Elisabeth Oertel; Felix Wirth; Costanza Pellegrini; Tobias Rheude; N Patrick Mayr; Stefan Holdenrieder; Hector A Alvarez-Covarrubias; Moritz von Scheidt; Thorsten Kessler; Hendrik B Sager; Heribert Schunkert; Adnan Kastrati; Wolfgang Koenig; Magdalena Erlebach; Erion Xhepa; Hendrik Ruge; Michael Joner; Markus Krane; Teresa Trenkwalder,10.1007/s00392-026-02933-3,2026-05-18,Clinical research in cardiology : official journal of the German Cardiac Society,"The expanding use of bioprosthetic aortic valve replacements has raised concerns regarding the long-term durability of bioprosthetic valve prostheses. While lipoprotein(a) [Lp(a)] is implicated in the pathogenesis of native aortic valve stenosis, its impact on bioprosthetic valve degeneration leading to reintervention remains unclear.
To evaluate the association between Lp(a) levels and structural degeneration of aortic bioprosthetic valves in patients undergoing secondary aortic valve procedure.
We retrospectively analyzed 389 patients with available Lp(a) values who underwent replacement of a degenerated aortic bioprosthetic valves between February 2001 and September 2024. Endpoint was the interval from initial surgical aortic valve replacement (SAVR) to the second aortic valve procedure either as transvascular or surgical replacement. Patients were stratified by Lp(a) levels into low (< 105 nmol/L) and high (≥ 105 nmol/L) Lp(a) groups. Associations between Lp(a) levels and time-to-reintervention were assessed using Kaplan-Meier survival analysis.
Out of an initial cohort of 909 patients, 389 met the inclusion criteria. Of these, 296 patients showed low and 93 high Lp(a) levels. Baseline characteristics were comparable between both groups. The median time from initial valve implantation to the second aortic valve intervention did not differ significantly by Lp(a) group. Kaplan-Meier analysis demonstrated no significant association between elevated Lp(a) and time-to-reintervention (hazard ratio [HR] 0.81; 95% confidence interval [CI] 0.58 - 1.13; p = 0.215).
In this cohort of patients undergoing secondary aortic valve procedure, elevated Lp(a) levels were not associated with earlier need for reintervention. Unlike in native aortic stenosis, our findings do not support a clinically meaningful role for Lp(a) in bioprosthetic aortic valve degeneration."
PubMed,aortic stenosis,Straddling accessory tricuspid valve: a rare cause of left ventricular outflow tract obstruction in a neonate with coarctation complex-a case report.,Atsushi Maruyama; Takaya Hoashi; Taisuke Nabeshima; Takaaki Suzuki,10.1093/ehjcr/ytag290,2026-05,European heart journal. Case reports,"Accessory tricuspid valve (TV) is a rare congenital anomaly usually associated with other cardiac anomalies. It is typically classified as mobile or fixed type; both are previously described as arising exclusively from the right ventricular septum. We report the first known case of a straddling accessory TV anchoring to the left ventricular outflow tract (LVOT) wall as well, causing severe LVOT obstruction in a neonate with coarctation complex.
A female neonate was diagnosed with coarctation of the aorta, ventricular septal defect (VSD), persistent left superior vena cava, aortic valve stenosis, and severe LVOT obstruction due to a membranous tissue floating within the LVOT. After initial palliation, definitive surgery including VSD closure, aortic arch repair, and LVOT obstruction relief was undertaken at 25 days of age. Intraoperatively, a papillary-like tissue with chordae was identified, extending from the anterosuperior rim of the VSD to the LVOT endocardium just below the left coronary cusp, partially adhering to the aortic valve. A diagnosis of straddling accessory TV was made, which was confirmed by histopathological examination later. She was discharged uneventfully on post-operative day 37.
This is the first reported case of a straddling accessory TV causing severe LVOT obstruction in a neonate with coarctation of the aorta with concomitant ventricular septum defect. Left ventricular outflow tract obstruction caused by straddling accessory TV was successfully relieved with complete en bloc resection of the accessory valve tissue."
PubMed,aortic stenosis,A Case Series of Late Myocardial Infarction Following Self-Expanding Transcatheter Aortic Valve Replacement.,Muhammad Saad; Mohammad Hashim Jilani; Mohsin Munawar; Cristiano Spadaccio; Rishi Sukhija; Arif Imran,10.14740/jmc5303,2026-06,Journal of medical cases,"Embolic stroke is a recognized complication of transcatheter aortic valve replacement (TAVR); however, coronary embolism is rarely reported, particularly when occurring late after valve implantation. We described three patients presenting with ST-segment elevation myocardial infarction (STEMI) between 10 and 50 months after self-expanding TAVR. All patients had angiographically normal coronary arteries prior to TAVR, severe native aortic valve calcification, and well-controlled cardiovascular risk factors, and were maintained on guideline-directed single antiplatelet therapy. At presentation, coronary angiography demonstrated abrupt 100% coronary occlusion without angiographic evidence of underlying atherosclerotic disease. Aspiration thrombectomy was required in all three cases. These cases illustrate a rare presentation of late myocardial infarction following self-expanding TAVR with angiographic features possibly suggestive of a non-atherosclerotic mechanism. Although a definitive embolic source cannot be established, delayed embolization of calcific or thrombotic material may represent a plausible explanation. These observations are hypothesis-generating and underscore the need for clinical vigilance and further mechanistic and imaging-based studies to better characterize potential late thromboembolic pathways after TAVR."
