source,keyword,title,authors,doi,publication_date,journal,abstract
PubMed,aortic stenosis,Incidental Finding of Secondary Focal Segmental Glomerulosclerosis in Renal Allograft due to Renal Artery Stenosis.,Zhixin Huang; Fangzhou Guo; Tong Wu; Zeying Jiang; Shuqi Huang; Yunfei Teng; Qihua Wang; Jue Wang; Zhenyu Xu; Shicong Yang; Yan Wang; Longshan Liu; Wenfang Chen,10.1111/petr.70254,2026-01,Pediatric transplantation,"Focal segmental glomerulosclerosis (FSGS), which can be caused by many etiologies, is one of the major causes of nephrotic syndrome and end-stage kidney disease. Multiple etiologies, including glomerular hyperperfusion, can cause secondary FSGS. Unilateral renal artery stenosis can lead to FSGS of the contralateral native kidney, but it is not well demonstrated whether transplant renal artery stenosis can cause a similar change in a single transplanted kidney.
A female underwent kidney transplantation at the age of 17 on January 14, 2020. Her renal function remained stable until 25 months later, when the patient presented with hypertension and elevated serum creatinine (SCr), with an unremarkable urine test. Ultrasound and computed tomography angiography (CTA) revealed stenosis at the initial segment of the main transplant renal artery. After percutaneous transluminal angioplasty of the main transplant renal artery, her SCr and blood pressure recovered. 5 months later, hypertension recurred with moderate proteinuria (2.5 g/d). An allograft biopsy showed a remarkable cellular FSGS lesion. Due to the absence of glomeruli in the electronic microscope sample, a second biopsy was performed a month later. Unexpectedly, no FSGS, except for very mild glomerular hypoperfusion and remarkably enlarged juxtaglomerular apparatus, was found. Hemodynamic abnormality in the kidney was suspected as the two biopsy sites were from the lower pole and upper pole, respectively. The donor kidney had an accessory renal artery on a common aortic patch with the main renal artery. Doppler ultrasonography confirmed two different hemodynamic areas in the kidney. Transplant renal artery stenosis of the main artery induced an FSGS lesion in the region dominated by the accessory artery. Endovascular stenting was performed, and her proteinuria turned negative, with SCr recovering only 3 days later. The patient had long-term follow-up after discharge and had a favorable condition.
Transplant renal artery stenosis can cause regional hyperperfusion leading to adaptive FSGS, presenting with proteinuria and morphologically manifesting as a cellular variant of FSGS instead of the classic variant, which is usually closely related to hyperperfusion. The lesion must be differentiated from primary and other secondary FSGS. Removal of the hemodynamic abnormality can quickly relieve hypertension and proteinuria."
PubMed,aortic stenosis,Clinical and Transcriptomic Characteristics of Aortic Stenosis in Patients Undergoing Haemodialysis.,Satoru Shiraiwa; Nguyen Quoc Vuong Tran; Yosuke Watanabe; Tsuyoshi Kobayashi; Kazuto Nakamura; Chie Nakamura; Soshi Yamamoto; Daichi Shikata; Yuki Takesue; Yoshihiro Honda; Kenji Sakakibara; Shigeaki Kaga; Hiroshi Yokomichi; Atsuhito Nakao; Akira Sato; Hiroyuki Nakajima,10.1093/icvts/ivag008,2026-01-08,Interdisciplinary cardiovascular and thoracic surgery,"Patients with aortic stenosis (AS) undergoing haemodialysis (HD) often experience more rapid disease progression and poorer prognosis than non-dialysis patients; however, the underlying mechanisms remain unclear. This study aimed to elucidate clinical and molecular differences between HD and non-HD patients with AS, focusing on transcriptomic profiling of resected aortic valves.
We retrospectively analysed 183 patients with severe AS who underwent surgical aortic valve replacement (SAVR) at the University of Yamanashi Hospital from February 2015 to May 2024. Among them, 34 patients were receiving maintenance HD, while 149 were not. Clinical data, echocardiographic findings, and computed tomography-based valve calcification were assessed. RNA sequencing was conducted on aortic valve specimens from five HD and four non-HD patients. Differentially expressed genes were identified, followed by enrichment analysis and immune cell profiling using CIBERSORTx.
HD patients exhibited lower body mass index, a higher prevalence of ischaemic heart disease, elevated C-reactive protein and B-type natriuretic peptide levels, and impaired diastolic function compared to non-HD patients. RNA sequencing revealed 35 upregulated and 30 downregulated genes in HD valves. Enrichment analysis demonstrated that genes involved in immune response and ossification were upregulated in aortic valves from HD patients. CIBERSORTx analysis suggested increased macrophage infiltration. Comparison with public datasets identified HD- associated gene signatures.
Patients with AS on HD exhibited distinct clinical features and gene expression profiles. Upregulation of immune and ossification-related genes, alongside macrophage infiltration, suggests a key role for immune response in AS progression among HD patients."
PubMed,aortic stenosis,Contemporary Operator Procedural Volumes and Outcomes for TAVR and MTEER in the US.,Dharam J Kumbhani; Saket Girotra; Huaying Dong; Yang Song; Pratik Manandhar; Ayman Elbadawi; James A de Lemos; Adnan K Chhatriwalla; John Carroll; Ralph Brindis; Tsuyoshi Kaneko; Vinod Thourani; Wayne Batchelor; Robert W Yeh; Sreekanth Vemulapalli,10.1001/jamacardio.2025.5645,2026-01-08,JAMA cardiology,"Recent evidence suggests that hospital-level associations between procedural volume and outcomes for transcatheter aortic valve replacement (TAVR) and mitral transcatheter edge-to-edge repair (MTEER) may be plateauing. Less is known about the operator volumes-outcomes association in the contemporary era.
To determine whether an operator-level volume-outcomes association exists for TAVR and MTEER in the contemporary era.
This cohort study examined data from patients undergoing TAVR or MTEER between January 2020 and December 2023 included in the Society of Thoracic Surgeons (STS)/American College of Cardiology (ACC) Transcatheter Valve Therapies (TVT) Registry, a national all-comers real-world registry. Consecutive patients undergoing TAVR for aortic stenosis or MTEER for mitral regurgitation were included. Data analysis was performed from October 2024 to December 2025.
TAVR or MTEER.
The primary outcome measures were (1) 30-day all-cause mortality, (2) a 30-day composite outcome, and (3) in-hospital procedural complications following TAVR or MTEER. Data from the STS/ACC TVT Registry were analyzed for patients undergoing TAVR or MTEER between 2020 and 2023. The primary analysis assessed the association between operator volume and 30-day outcomes using a 2-level random-effects logistic regression model. The interaction between operator and hospital volumes and the association between TAVR and MTEER outcomes were also evaluated.
A total of 358 943 patients underwent TAVR at 827 hospitals (7524 operators; median [IQR] annual volume, 24 [11-47]), and 51 407 patients underwent MTEER at 493 hospitals (2483 operators; median [IQR] annual volume, 12 [7-19]). For TAVR, median (IQR) patient age was 79.0 (73.0-85.0) years, and 152 186 patients (42.4%) were female; for MTEER, median (IQR) patient age was 79.0 (71.0-84.0) years, and 23 402 patients (45.5%) were female. Low-volume operators demonstrated inferior process of care measures compared with high-volume operators. In adjusted analyses, a higher risk of 30-day mortality (odds ratio [OR], 1.13; 95% CI, 1.02-1.26; P = .02) and in-hospital complications (OR, 1.09; 95% CI, 1.03-1.16; P = .005) was observed for low-volume TAVR operators (<15/y) compared with high-volume operators (>37/y). For MTEER, in-hospital complications (OR, 1.31; 95% CI, 1.11-1.56; P = .002) were higher for low-volume operators (<8/y) compared with high-volume operators (>16/y), while 30-day mortality was not different (OR, 1.16; 95% CI, 0.96-1.41; P = .12). Associations were consistent across hospital volume strata. Operator-level outcomes for TAVR and MTEER were not correlated.
In this cohort study, results from a large, contemporary US registry demonstrate a persistent inverse association between operator volume and patient outcomes for both TAVR and MTEER. These findings may help inform future policies aimed at ensuring optimal outcomes."
PubMed,aortic stenosis,Explaining the Comprehension-Production Vocabulary Gap Through Neural Networks and Cross-Syndrome Evidence: Insights From Williams Syndrome.,Dean D'Souza; Hana D'Souza; Julien Mayor; Ángel Eugenio Tovar,10.1111/desc.70115,2026-03,Developmental science,"The comprehension-production vocabulary gap is a well-documented hallmark of language development; however, anecdotal evidence suggests that this asymmetry may be reduced in children with Williams syndrome (WS). Here, we use empirical data to characterise the comprehension-production gap and computational modelling to investigate potential mechanisms underlying this distinctive linguistic profile, focusing on children aged 7 months to 6 years. Using parental reports (Communicative Development Inventories), we measured the receptive and expressive vocabularies of children with WS (n = 67) and compared them to typically developing children (n = 1210) and cross-syndrome groups with Down syndrome (n = 27), and fragile X syndrome (n = 15). Results confirm that children with WS show a unique trajectory: alongside general delay, they exhibit a significantly reduced comprehension-production asymmetry not observed in other groups. To elucidate the potential origins of this phenomenon, we implemented a biologically inspired neural network-self-organising map (SOM)-to model early word learning and evaluate visual and auditory map representations. Our findings reveal that WS-like vocabulary patterns can emerge from selective difficulties in visual processing, leading to exemplar-based rather than prototype-based object representations. The model suggests that these visual processing challenges, consistent with known visuospatial difficulties in WS, may contribute to the atypical comprehension-production relationship, while broader processing constraints may underlie general delays. This study provides a mechanistic account of vocabulary development in WS, highlighting the role of visual constraints in shaping lexical outcomes. More broadly, it underscores the need to conceptualise language development as an interaction between sensory input and cognitive subsystems, explaining why the comprehension-production gap is not a uniform feature of language acquisition."
PubMed,aortic stenosis,Brachial Plexus Block Following Serratus Anterior Plane Block After Minimally Invasive Cardiac Surgery Identified Using Contrast X-Ray: A Case Report.,Yuna Sato; Michio Kumagai; Yusuke Takei; Kazutomo Saito; Takahiro Tasaki; Masanori Yamauchi,10.1155/cria/9755915,2026,Case reports in anesthesiology,"A serratus anterior plane block is effective for pain management after minimally invasive cardiac surgery (MICS) but may cause rare complications. In this study, we present a case of upper limb neurological symptoms following a serratus anterior plane block (SAPB) administered after MICS, which was visualized via contrast x-ray imaging. A 74-year-old woman with severe aortic stenosis underwent aortic valve replacement via minithoracotomy. We preoperatively inserted a SAPB catheter deep into the serratus anterior muscle (SAM). Postoperative x-ray imaging with contrast medium revealed its distribution extending from the chest wall (second to fourth ribs), detached from the thorax, toward the right upper arm. We initiated a programmed intermittent bolus infusion (PIBI) via the catheter, but the patient developed reduced grip and sensory deficits in the right arm. Discontinuation of PIBI on postoperative day five led to neurological symptom resolution by day six. The clinical course and contrast distribution suggested that the catheter tip may have migrated to the superficial layer of the SAM. These findings highlight the importance of confirming catheter placement and carefully monitoring neurological symptoms when atypical contrast spread patterns are observed."
PubMed,aortic stenosis,Commissural Misalignment Following Valve-in-Valve Transcatheter Aortic Valve Implantation.,Matthias Raschpichler; Johannes Rotta Detto Loria; Vivek Patel; Thilo Noack; Karoline Nüsser; Oliver Dumpies; Dhairya Patel; Takashi Nagasaka; Prateek Madaan; Aakriti Gupta; Holger Thiele; Michael A Borger; Raj Makkar; Mohamed Abdel-Wahab,10.1002/ccd.70460,2026-01-07,Catheterization and cardiovascular interventions : official journal of the Society for Cardiac Angiography & Interventions,"Data on commissural misalignment (CMA) during valve-in-valve transcatheter aortic valve implantation (ViV-TAVI) for valve failure after surgical aortic valve replacement (SAVR) is scarce.
To study the impact of CMA on clinical and hemodynamic outcomes following ViV-TAVI for failed SAVR.
Data of patients who underwent ViV-TAVI for failed SAVR valves at two institutions (Heart Center Leipzig at Leipzig University, Leipzig, Germany; Cedars-Sinai Smidt Heart Institute, Los Angeles, USA) were retrospectively collected and compared regarding the existence of CMA. Outcomes of interest included Valve Academic Research Consortium (VARC)-3-based clinical endpoints, Computed Tomography-based hypoattenuated leaflet thickening (HALT), hemodynamic outcome, and mid-term all-cause mortality.
Of the 687 patients who underwent ViV-TAVI, post-procedural CT of sufficient quality to measure commissural alignment was available in 180 patients (47.8% females, mean age 78.0 years). Self-expanding TAVI valves were used in 49.2% of the cases. CMA was found in 35 individuals (19.4%) and was associated with reduced VARC-3-based technical success (80% vs. 93%, p = 0.03), driven by increased rates of coronary obstruction (17.1% vs. 5.6%, p = 0.03). The incidence of HALT was 31.7%, without differences in patients with and without CMA. VARC-3-based device success was 62.9%, driven by an incidence of residual mean valve gradient (≥ 20 mmHg) of 35.4%, without differences between groups. Midterm survival after a mean of 747 days was 84.6% and comparable between groups.
For patients undergoing ViV-TAVI for failed SAVR, technical success is reduced for cases of CMA due to higher odds of coronary obstruction, without differences in mid-term survival."
PubMed,aortic stenosis,Functional and morphological characterization of coronary atherosclerosis.,Koshiro Sakai; Toshiro Shinke; Ziad Ali; Takuya Mizukami; Hitoshi Matsuo; Hirohiko Ando; Tetsuya Amano; Thomas Engstrøm; Jeroen Sonck; Adriaan Wilgenhof; Divaka Perera; Masafumi Nakayama; William F Fearon; Brian Ko; Javier Escaned; Daniel Munhoz; Frederic Bouisset; Kazumasa Ikeda; Taito Arai; Ethan Korngold; Evald Høj Christiansen; Colin Berry; Bernard De Bruyne; Nils P Johnson; Carlos Collet,10.1016/j.atherosclerosis.2025.120632,2025-12-29,Atherosclerosis,"The interplay between coronary artery hemodynamics and atherosclerotic plaque is not fully understood. The Pullback Pressure Gradient (PPG), a novel physiological metric, categorizes coronary artery disease (CAD) into focal or diffuse patterns based on coronary physiology.
This study investigates the association between the PPG and coronary atherosclerosis, as characterized by intravascular ultrasound (IVUS).
This is a pre-specified analysis of the PPG Global study (NCT04789317). We included stable patients with hemodynamically significant lesions (FFR ≤0.80) undergoing percutaneous coronary intervention (PCI) guided by IVUS. PPG was calculated from manual FFR pullbacks before PCI. Pathophysiological CAD patterns were classified as focal or diffuse based on the median PPG (0.62).
A total of 261 patients (264 vessels) with PPG and IVUS were included. The mean age was 69±11 years, 77% were male, and 33% had diabetes mellitus. A significant correlation was observed between PPG and plaque burden (r=0.53, 95% CI 0.43-0.61, p<0.001). Vessels with focal CAD exhibited significantly higher plaque burden compared to those with diffuse CAD (83±6% vs. 76±8%, p<0.001). The prevalence of attenuated plaques was greater in vessels with high PPG (68% vs. 39%, p <0.001), while calcified plaques were more frequent in vessels with low PPG (60% vs. 78%, p=0.003).
In vessels with flow-limiting stenoses, high PPG is associated with increased plaque burden. Vessels with high PPG (focal disease) predominantly exhibited lipid-rich plaques, whereas those with low PPG (diffuse disease) had a greater calcium burden."
PubMed,aortic stenosis,Transcatheter or Surgical Aortic-Valve Replacement in Asymptomatic Severe Aortic Stenosis.,Christos P Kotanidis; Hélène Eltchaninoff; Elaine E Tseng; Vinod H Thourani,10.1056/NEJMclde2416168,2026-01-08,The New England journal of medicine,
PubMed,aortic stenosis,Systematic Review and Metanalysis on the Advanta V12/iCast Outcomes as Bridging Stent in Iliac Branch Devices.,George Apostolidis; Konstantinos Dakis; José I Torrealba; Giuseppe Panuccio; Konstantinos Spanos; Tilo Kölbel; Petroula Nana,10.1177/15266028251408018,2026-01-07,Journal of endovascular therapy : an official journal of the International Society of Endovascular Specialists,"Iliac branch devices (IBDs) are indicated for the preservation of internal iliac artery (IIA) perfusion. Data on bridging stent choice in IBD are limited. The aim of this meta-analysis was to assess Advanta V12/iCast outcomes when used as bridging stent during IBD procedures.
The English medical literature was systematically searched through PubMed, Scopus, and Cochrane Library (last search: 03.01.2025). The Preferred Reporting Items for Systematic Reviews and Meta-analyses statement was followed, and a predefined protocol was registered to PROSPERO. Randomized controlled trials and observational studies (2000--2025) reporting on the Advanta V12/iCast-related outcomes were eligible. The ROBINS-I tool and Grading of Recommendations Assessment, Development and Evaluations (GRADE) were used to assess the risk of bias and quality of evidence. Primary outcomes were technical success, stenosis/occlusion, endoleak Ic/IIIc, and reintervention rates during follow-up. Data on the outcomes of interest were synthesized using proportional meta-analysis.
From 2698 study reports, 10 observational studies (510 targeted IIAs, 467 IIAs bridged with Advanta V12/iCast) were included. According to ROBINS-I, eight studies were of low and two were of moderate quality. Technical success was 98% (95% confidence interval (CI) = 93%-100%; I2 = 0%; certainty: very low). Regarding the 30-day outcomes, the occlusion/stenosis rate was 2% (95% CI = 0%-9%; I2 = 0%), the endoleak Ic/IIIc rate was 0.3% (95% CI = 0%-3%; I2 = 0%) and the reintervention rate was 1% (95% CI = 0%-3%; I2 = 0%). The mean follow-up among studies was 23.4 months (95% CI = 14.2-32.7). During follow-up, the occlusion/stenosis rate was 4% (95% CI = 1%-11%; I2 = 19%; certainty: very low), the endoleak Ic/IIIc overall rate was 5% (95% CI = 3%-8%; I2 = 0%; certainty: very low), and the reintervention rate was 5% (95% CI = 3%-9%; I2 = 0%; certainty: very low).
The Advanta V12/iCast balloon-expandable covered stent showed low occlusion/stenosis, endoleak, and reintervention rates at 30 days and follow-up and appeared to be a reliable bridging stent choice in IBDs.Clinical ImpactThe available literature on iliac branch devices does not provide adequate evidence supporting bridging stent selection. This systematic review and meta-analysis on the use of Advanta V12/iCast as bridging stent showed a high technical success rate of 98%, along with low occlusion/stenosis, endoleak Ic/IIIc and reintervention rates at 30 days, which were maintained below 5% during the total follow-up. These results reflect on the reliability of Advanta V12/iCast when used as bridging stent in iliac branch devices. However, the low quality of evidence should be considered upon result interpretation."
PubMed,aortic stenosis,New Insights Into the Diagnosis and Management of Aortic Stenosis.,Jasimuddin Ahamed,10.1016/j.jacasi.2025.08.022,2026-01,JACC. Asia,
