source,keyword,title,authors,doi,publication_date,journal,abstract
PubMed,aortic stenosis,The prognostic value of N-terminal pro-B-type natriuretic peptide in patients with severe aortic stenosis and preserved ejection fraction.,Akiva Rosenzveig; Shivabalan Kathavarayan Ramu; Ankit Agrawal; Rohan Prasad; Akhilesh Khuttan; Tamari Lomaia; Besir Besir; Judah Rajendran; Osamah Badwan; James Yun; Zoran Popovic; Grant Reed; Rishi Puri; Amar Krishnaswamy; Serge Harb; Samir R Kapadia,10.1016/j.pcad.2025.11.008,2025-12-04,Progress in cardiovascular diseases,"Transcatheter aortic valve replacement (TAVR) is increasingly utilized for severe aortic stenosis (AS), yet optimal risk stratification remains challenging, particularly in patients with preserved ejection fraction (EF). Diastolic dysfunction (DD) has been reported in up to 54.4 % of TAVR patients (predominantly grade 1) and severe (grade 3) DD in ~13.4 % in prior cohorts and predicts poor outcomes. N-terminal pro-B-type natriuretic peptide (NT-pro-BNP), a marker of ventricular stress, shows promise in enhancing risk assessment. This study evaluates NT-pro-BNP's utility in detecting DD and predicting outcomes in severe AS patients with preserved EF undergoing TAVR.
This retrospective study included 1594 patients with severe AS (aortic valve area < 1 cm2) and EF ≥50 % undergoing TAVR at Cleveland Clinic (2016-2020). Of these, 784 had complete echocardiographic DD data. Pre- and post-TAVR NT-pro-BNP levels, clinical, and echocardiographic parameters were analyzed. DD was classified using Mitral valve (MV) E/e', tricuspid regurgitation (TR) velocity, and left atrial volume index (LAVi). The Youden Index determined the optimal NT-pro-BNP cut-off, with outcomes assessed via Kaplan-Meier and Cox regression analyses.
NT-pro-BNP correlated with DD severity, with a cut-off of 802 pg/mL (sensitivity 62.3 %, specificity 54.1 %) identified. Higher NT-pro-BNP tertiles were linked to worse baseline characteristics (e.g., NYHA III/IV 65.7 %-82.5 %, p = 0.02) and echocardiographic DD markers (e.g., LAVi 37.61-50.14 mL/m2, p < 0.001). Post-TAVR, NT-pro-BNP >802 pg/mL predicted increased mortality, heart failure hospitalizations, and prolonged length of stay (p < 0.001), with Cox regression confirming NT-pro-BNP as an independent predictor (OR 1.645, 95 % CI: 1.244-2.174).
NT-proBNP should be considered a complementary biomarker of DD and predicts adverse outcomes in severe AS patients with preserved EF undergoing TAVR, supporting its integration into pre-procedural risk stratification to optimize management."
PubMed,aortic stenosis,Lipoprotein(a) - treatments in development.,Brian Tomlinson; Chak Fun Law,10.1080/14656566.2025.2601062,2025-12-06,Expert opinion on pharmacotherapy,"Lipoprotein(a) [Lp(a)] is established as an independent risk factor for atheromatous cardiovascular disease and aortic valve stenosis. Currently available lipid-lowering pharmacotherapies have limited effects on elevated levels of Lp(a) and several new therapies are in development to lower Lp(a).
This article reviews the novel therapies in development to reduce Lp(a) in patients with elevated levels. These were identified by a PubMed search and mainly focus on the drugs that are at an advanced stage of development.
The N-acetylgalactosamine (GalNAc)-conjugated antisense oligonucleotide (ASO) pelacarsen and the small-interfering RNA (siRNA) agents olpasiran, lepodisiran and zerlasiran have all been shown to be safe and effective in lowering Lp(a) levels between 80% and almost 100%. Pelacarsen, olpasiran, and lepodisiran are being tested in phase 3 cardiovascular outcome studies and the first results may be available in 2026. Muvalaplin is a small molecule given orally once daily and reduces Lp(a) by up to 65%. It is also being assessed in a cardiovascular outcome study. It will be essential to identify what baseline level of Lp(a) is needed and what degree of Lp(a) lowering is required to produce a cardiovascular benefit and whether aggressive lowering of Lp(a) has any adverse effects."
PubMed,aortic stenosis,Methodological Appraisal of Ongoing Trial of Transcatheter Aortic Valve Implantation Versus Surgical Aortic Valve Replacement in Younger Patients: From Incentives to Guideline-Informing Evidence.,Milan Milojevic; Patrick O Myers; Volkmar Falk; Joseph E Bavaria; Michael A Borger; Filip P A Casselman; Vinay Badhwar; Sanjay Kaul; Matthias Siepe; J Rafael Sadaba,10.1093/ejcts/ezaf348,2025-12-01,European journal of cardio-thoracic surgery : official journal of the European Association for Cardio-thoracic Surgery,"To critically appraise the design of the ongoing multicentre, randomized START YOUNG trial comparing transcatheter aortic valve implantation (TAVI) with bioprosthetic surgical aortic valve replacement (SAVR) in patients aged 65-75 years with symptomatic severe aortic stenosis (AS).
Publicly available trial information (ClinicalTrials.gov: NCT06861361) was reviewed, and the design was benchmarked against the minimum expected methodological standards for generating practice-changing evidence in patients with very long life expectancy (LE) following SAVR. The appraisal domains included objectives and study endpoints; selected non-inferiority (NI) margins; adequacy of follow-up for late events; statistical analysis plans and handling of crossovers/missing data; consistency of surgical comparators; and prespecified sub-groups.
Several major concerns were identified: (1) co-primary safety/efficacy composites mix hard adverse events (death, stroke) with softer outcomes, with rehospitalization likely to dominate; (2) limited duration primary follow-up (30 days/1 year), with only optional survaillance beyond 5 years, inadequate for durability and late hazards; (3) wide NI margins (7%-8%) that could accept clinically meaningful inferiority; (4) an unclear statistical analysis plan; (5) a device-specific TAVI arm versus heterogeneous SAVR comparator; and (6) up to 25% bicuspid anatomy without stratified randomization or powered analyses. Collectively, these choices markedly increase the risks of type I error, and misinterpretation in a population with likely crossing hazard curves and a long median LE comparable to that of the age-matched general population after SAVR.
In order to generate guideline-informing evidence for extending TAVI to younger patients with severe AS, the trial should prioritise hard adverse endpoints, tighten NI margins, mandate extended follow-up, standardise the surgical comparator, and adequately power the bicuspid subgroup. Without these revisions, continuing the study under the current protocol risks yielding biased, non-guideline informative results."
PubMed,aortic stenosis,Early comparison of one-year outcomes after aortic mechanical vs. biological valve replacement in Chinese patients with small aortic annulus.,Yu Sun; Yang Gao; Wen Xiao; Zimo Wang; Yonglei Liu; Xiao Wang; Laichun Song,10.1186/s13019-025-03614-4,2025-12-05,Journal of cardiothoracic surgery,"This study compares short-term clinical and hemodynamic outcomes of AVR using mechanical versus bovine pericardial valves in patients with a small aortic annulus (≤ 21 mm) and evaluates the feasibility and safety of AVR in this population.
Between November 2020 and November 2022, 142 patients with a small aortic valve annulus underwent AVR at Wuhan Asia Heart Hospital, with 73 patients in mechanical group and 69 in biological group. All patients met the surgical criteria for AVR. Baseline data, historical diseases, preoperative and follow-up echocardiographic results, and surgical-related data were shown in this study.
All patients successfully underwent surgery. In the mechanical valve group, four perioperative deaths occurred due to multiple organ failure, respiratory and cardiac arrest and circulatory failure. After one-year follow-up, hemodynamic parameters improved in both groups compared with preoperative values. Although the mechanical valve group demonstrated lower peak pressure gradients and maximum velocity compared with the bioprosthetic valve group in the follow-up period (P < 0.05), the bioprosthetic valve group exhibited shorter Intensive Care Unit (ICU) stay(3.6 ± 2.5d vs. 5.3 ± 7.9d, P < 0.001 ) and cardiopulmonary bypass (CPB) times (178.1 ± 89.0 min vs. 192.4 ± 124.3 min, P = 0.032), and fewer postoperative complications at the one-year follow-up (4.3% vs. 14.9%, P = 0.026). No cerebrovascular events, valve dysfunction, or structural valve degeneration were observed in either group during the follow-up period.
Both mechanical and bioprosthetic valves showed excellent short-term outcomes in small aortic annulus patients. Bioprosthetic valves were comparable to mechanical valves, with potential benefits in reducing ICU stay, CPB time, and complications. For elderly patients, bioprosthetic valves are a safe and effective alternative in small aortic annulus AVR."
PubMed,aortic stenosis,The neuro-cardiac axis in epilepsy.,Theodora A Manolis; Antonis A Manolis; Apostolos Vouliotis; Antonis S Manolis,10.1016/j.ejim.2025.106631,2025-12-04,European journal of internal medicine,"Epilepsy is a major noncommunicable neurological disorder, most prevalent among patients with cardiovascular (CV) disease (CVD). Epilepsy incurs a higher risk for developing CVD with an odds ratio of 2.25. CVDs can influence the function of the brain, and many brain diseases are linked with CV dysfunction, in a resiprocal relationship (neurocardiac axis). In patients with epilepsy, interactions along this neuro-cardiac axis appear to be involved in CVDs, such as hypertension and cardiac arrhythmias including atrial fibrillation, long QT syndrome, catecholaminergic polymorphic ventricular tachycardia, and sudden cardiac death (SCD) in epilepsy. Heart-brain interactions may comprise 2 wide categories: CV effects of neurological disease and neurological effects of CVD. The pathogenesis of neurogenic CV effects may involve a neurogenic cascade where sudden shifts in autonomic balance lead to an exaggerated catecholamine release. This can occur in acute neurological conditions such as ischemic stroke, intracranial hemorrhage, and epilepsy. Cardiovascular complications comprise the stroke-heart syndrome, neurogenic pulmonary edema and cardiomyopathy, Takotsubo syndrome, cardiac arrhythmias, and SCD. Specific areas of the brain, such as the insular cortex, play key roles in cardiac autonomic regulation, and disorders involving these areas have greater effects on the CV system. On the other hand, CV conditions can adversely influence the neurological system. Atrial fibrillation and intracardiac thrombus can cause cardioembolic strokes, whereas heart failure and severe aortic stenosis might account for cognitive impairment. This neuro-cardiac axis is herein detailed and the heart-lung-brain interactions in patients with epilepsy are pictorially illustrated. The epileptogenic and anti-epileptogenic medications and the results of reports of meta-analyses on the CV outcomes of patients with epilepsy are tabulated."
PubMed,aortic stenosis,Transcatheter Aortic Valve Replacement In The Immunocompromised: A Systematic Review And Meta-Analysis.,Roel Meeus; Pavell Dhondt; Nele Meeus; Hadiah Ashraf; Lennert Minten; Jesslyn Hariyanto; Christophe Dubois,10.1016/j.amjcard.2025.11.017,2025-12-03,The American journal of cardiology,"Data on the safety and efficacy of transcatheter aortic valve replacement (TAVR) for the treatment of aortic valve stenosis in immunocompromised (IC) patients is scarce, while it represents a valid alternative to surgical AVR in this vulnerable population. This meta-analysis aims to compare the clinical outcomes of TAVR in IC versus non-IC patients. A comprehensive search was conducted across PubMed, EMBASE, and Cochrane Central for randomized controlled trials and observational studies that compared outcomes between IC and non-IC patients undergoing TAVR. Primary outcomes included 1-year all-cause, cardiovascular (CV) and non-CV mortality. Secondary outcomes included new permanent pacemaker implantation (PPI) and major periprocedural complications. 4,478 patients in seven studies (mean age 80.5 years, 7.64% IC) were included in the analysis. As compared with non-IC patients, IC patients exhibited a similar 30-day death rate (Odds Ratio (OR) 1.62; 95% Confidence Interval (CI) 0.68 - 3.98; p=0.297), but significantly higher 1-year all-cause mortality (OR 2.39; 95% CI 1.55 - 3.70; p < 0.001). Notably, IC patients demonstrated a lower risk of CV death (OR 0.24; 95% CI 0.10 - 0.59; p = 0.002) but a higher risk of non-CV death (OR 4.16; 95% CI 1.70 - 10.18; p = 0.002). There was no difference in the rate of new PPI or major periprocedural complications. In conclusion, TAVR is a safe and effective treatment strategy in IC patients, with similar short-term mortality and increased medium-term mortality risk as compared with non-IC patients. (PROSPERO: CRD42024623229)."
PubMed,aortic stenosis,Surgical vs Transcatheter Aortic Valve Replacement in Bicuspid Aortic Valve Stenosis: A Propensity Score-Matched Analysis.,Pierre Deharo; Thomas Cuisset; Christophe Saint Etienne; Thierry Bourguignon; Anne Bernard; Jean Michel Clerc; Jeremy Boyer; Laurent Fauchier,10.1016/j.mayocp.2025.08.008,2025-12-05,Mayo Clinic proceedings,
PubMed,aortic stenosis,Latent Left Ventricular Outflow Tract Obstruction in Severe Aortic Stenosis Unmasked by Pressure-Volume Loop Assessment.,Yosuke Kirii; Naoki Fujimoto; Masaki Ishiyama; Kaoru Dohi,10.1161/CIRCHEARTFAILURE.125.013622,2025-12-05,Circulation. Heart failure,
PubMed,aortic stenosis,Novel Echocardiographic Staging Classification for Cardiac Damage in Chronic Aortic Regurgitation.,Giordano M Pugliesi; Stefan L Farrugia; Hector I Michelena; Christopher G Scott; Sorin V Pislaru; Garvan C Kane; Ratnasari Padang; Patricia A Pellikka; Vidhu Anand,10.1161/CIRCIMAGING.125.018176,2025-12-05,Circulation. Cardiovascular imaging,"Chronic aortic regurgitation (AR) is associated with significant cardiac remodeling, but the prevalence and prognostic impact of extravalvular cardiac damage remain unexplored.
Adults with moderate or greater chronic AR identified on echocardiogram between January 2008 and July 2024 were included. Exclusion criteria were acute AR, hypertrophic and infiltrative cardiomyopathies, prior cardiac surgery, and valve stenosis. Cardiac damage was classified into hierarchical stages: no cardiac damage (stage 0), left ventricular damage (stage 1), moderate or greater mitral regurgitation or left atrial damage (stage 2), pulmonary hypertension or moderate or greater tricuspid regurgitation (stage 3), and significant right ventricular dysfunction (stage 4). The primary outcome was the association between cardiac damage stages and all-cause mortality under medical surveillance.
Of 4026 patients (median age, 72 [61-80] years), 78% had moderate AR, 11% had moderate-severe, and 11% had severe AR. Cardiac damage was present in 87% of patients: 14% in stage 1, 53% in stage 2, 18% in stage 3, and 2% in stage 4. In a multivariable model, including age, sex, AR severity, and Charlson Comorbidity Index, cardiac damage stages were associated with mortality. Adjusted hazard ratios were 1.42 (95% CI, 1.04-1.96) for stage 1, 1.58 (95% CI, 1.21-2.06) for stage 2, 2.78 (95% CI, 2.10-3.67) for stage 3, and 5.34 (95% CI, 3.67-7.76) for stage 4. Adding cardiac damage staging to multivariable models improved predictive accuracy for mortality, increasing the concordance statistics from 0.73 (95% CI, 0.71-0.75) to 0.76 (95% CI, 0.74-0.77).
Cardiac damage is present in nearly 90% of patients with moderate or greater AR and is associated with increased mortality, highlighting the need for a more comprehensive evaluation of cardiac structure and function beyond the aortic valve and left ventricle."
PubMed,aortic stenosis,"A ""Watchful Surgery"" Approach: Timing and Valve Choice for Mildly Symptomatic Mitral and Aortic Valve Disease.",Shaanali Mukadam; Chang Kon Kim; Devendra K Agrawal,10.26502/jsr.10020472,2025,Journal of surgery and research,"The timing of surgical intervention and prosthesis selection in mildly symptomatic aortic and mitral valve disease remain an area of clinical uncertainty. Symptom-based referral often occurs after the onset of adverse ventricular remodeling, whereas earlier surgery may improve long-term outcomes but introduces procedural risk. This article synthesized contemporary evidence to delineate optimal strategies in this intermediate-risk population. In aortic stenosis, randomized trials including RECOVERY and AVATAR demonstrate that early surgical aortic valve replacement reduces heart failure events and may improve survival. In aortic and mitral regurgitation, observational data associate early intervention, triggered by mild symptoms or subclinical ventricular dysfunction, with improved survival and preservation of cardiac function. Emerging modalities such as global longitudinal strain and natriuretic peptide biomarkers enhance risk stratification in asymptomatic individuals. Prosthesis selection is primarily informed by patient age, comorbidity burden, and anticoagulation tolerance. Mechanical valves confer superior durability and lower reoperation risk in younger patients. Bioprosthetic valves are increasingly favored in older adults due to compatibility with transcatheter valve-in-valve reintervention and avoidance of lifelong anticoagulation. Comparative cohort studies and meta-analyses suggest a survival benefit for mechanical valves up to approximately 65-to-70 years of age, beyond which the benefit diminishes due to competing mortality risks. Evidence supports timely surgical referral in mildly symptomatic patients, particularly in the presence of early imaging or biomarker evidence of ventricular dysfunction. Individualized decision-making through multidisciplinary heart team evaluation remains essential. Further investigations are warranted to define long-term prosthetic durability and the role of early surgery in valvular regurgitation."
