source,keyword,title,authors,doi,publication_date,journal,abstract
PubMed,aortic stenosis,Differential Predictors of Early and Mid-to-Long Term Cerebrovascular Events Following Transcatheter Aortic Valve Implantation.,Zeynep Seyma Turinay Ertop; Engin Bozkurt,10.3390/medicina62091624,2026-08-24,"Medicina (Kaunas, Lithuania)","Background and Objectives: Cerebrovascular events remain among the most feared complications after transcatheter aortic valve implantation (TAVI). Whether early and post-discharge cerebrovascular events are associated with distinct clinical, echocardiographic, haemodynamic, and procedural predictors remains incompletely clarified. Materials and Methods: This retrospective, observational, two-center cohort study included 556 patients who underwent TAVI for severe symptomatic aortic stenosis between October 2011 and May 2023. The primary outcomes were in-hospital stroke and mid-to-long term stroke occurring after hospital discharge. Stroke diagnoses were established by neurological assessment and confirmed by cranial computed tomography and/or magnetic resonance imaging. Univariable comparisons and Firth penalized multivariable logistic regression analyses were performed to identify predictors of each outcome. Results: In-hospital stroke occurred in 14 patients (2.5%), whereas mid-to-long term stroke occurred in 16 patients (2.9%). In Firth penalized multivariable analysis, baseline mitral regurgitation grade (odds ratio [OR] 2.174, 95% confidence interval [CI] 1.299-3.638; p = 0.003), HbA1c (OR 1.644, 95% CI 1.111-2.433; p = 0.013), and prior cerebrovascular event (OR 4.269, 95% CI 1.150-15.846; p = 0.030) were independently associated with in-hospital stroke. For mid-to-long term stroke, post-dilatation (OR 9.862, 95% CI 2.555-38.067; p < 0.001) and very severe aortic stenosis phenotype (OR 3.649, 95% CI 1.343-9.916; p = 0.011) were independently associated with the outcome. Conclusions: Early and post-discharge cerebrovascular events after TAVI were infrequent but associated with distinct predictor profiles. In-hospital stroke was associated with baseline mitral regurgitation grade, HbA1c, and prior cerebrovascular event, whereas mid-to-long term stroke was associated with post-dilatation and very severe aortic stenosis phenotype. Given the limited number of events, these findings should be interpreted as exploratory and require validation in larger prospective cohorts."
PubMed,aortic stenosis,Preprocedural Biomarkers of Inflammation and Fibrosis and Echocardiographic Markers of Myocardial Remodeling in New-Onset Conduction Disorders After Transcatheter Aortic Valve Implantation.,Gordana Bačić; Davorka Lulić; Fabio Kadum; Snježana Hrabrić Vlah; Ivana Smoljan; Vjekoslav Tomulić; Sunčica Buljević; Alen Ružić,10.3390/medicina62091623,2026-08-23,"Medicina (Kaunas, Lithuania)","Background and Objectives: Conduction disorders (CDs) and permanent pacemaker implantation (PPI) remain among the most common complications after transcatheter aortic valve implantation (TAVI). Given their potential impact on long-term outcomes, improved preprocedural identification of patients at high risk for new-onset CDs is increasingly important. We investigated whether selected preprocedural inflammatory and fibrotic biomarkers, along with echocardiographic indices of regional myocardial remodeling, were associated with new-onset CDs after TAVI. Materials and Methods: This single-center prospective observational study included 112 patients with severe aortic stenosis undergoing TAVI. Peripheral blood samples were obtained within 24 h before TAVI for measurement of inflammatory and fibrotic biomarkers, including interleukin-6 (IL-6), C-reactive protein (CRP), CRP-to-albumin ratio (CAR), procalcitonin, ferritin, lactate dehydrogenase, and transforming growth factor-β1. The primary outcome was the occurrence of new-onset CDs during the index hospitalization or within three months after TAVI. Results: New-onset CDs occurred in 58 patients (51.8%). IL-6 showed the strongest association with the outcome in univariable analysis (OR per 1-SD increase, 9.55; 95% CI 3.00-30.40; p < 0.001), remained associated after adjustment for selected clinical and procedural predictors in exploratory models (adjusted OR 10.70; 95% CI 2.43-47.07; p = 0.002), and demonstrated the highest, although moderate, discriminatory performance among the evaluated biomarkers (AUC 0.730; 95% CI 0.637-0.823). CRP and CAR were higher in patients with CDs and were significant in univariable analysis, but showed weaker and less consistent adjusted associations. Among echocardiographic markers, AB strain ratio ≥ 2 was the most consistent imaging correlate in exploratory biomarker-echocardiographic models. Conclusions: Elevated preprocedural IL-6 was the biomarker most consistently associated with new-onset CDs after TAVI. These findings suggest that higher preprocedural IL-6 levels may reflect patient-specific susceptibility to new-onset CDs after TAVI and could have potential value as an adjunctive biomarker, alongside echocardiographic assessment, for preprocedural risk evaluation, with further validation required in larger prospective studies."
PubMed,aortic stenosis,Balloon-Expandable Versus Self-Expandable Transcatheter Aortic Valve Implantation Devices: A Contemporary Systematic Review.,Ioannis Apergis; Georgios P Georghiou; Panos Georghiou; Efthalia Emmanouela Chrisofos; Filippos Triposkiadis; Konstantinos Lampropoulos,10.3390/jcm15187224,2026-09-17,Journal of clinical medicine,"Background/Objectives: Transcatheter aortic valve implantation (TAVI) is an established treatment for severe aortic stenosis. Prosthesis selection is increasingly important because balloon-expandable valves (BEVs) and self-expandable valves (SEVs) differ in deployment, hemodynamics, and lifetime-management implications. This systematic review synthesized contemporary evidence comparing BEVs and SEVs, while platform-, generation-, and subgroup-specific studies provided contextual evidence. Methods: A PubMed-only systematic search was performed on 25 January 2026 for studies published between 1 January 2020 and 31 December 2025. Eligible human studies evaluated contemporary balloon or self-expandable systems. Randomized and observational studies, including single-arm cohorts, were included. Risk of bias was assessed using the revised Cochrane Risk of Bias tool (RoB 2) and the Methodological Index for Non-Randomized Studies (MINORS). Because of heterogeneity, findings were synthesized narratively without meta-analysis. Direct randomized and adjusted comparative evidence received greatest weight, whereas single-arm and within-platform studies were not interpreted as establishing comparative superiority. Results: Fifty studies met the eligibility criteria. No consistent mortality advantage was identified for either expansion mechanism. The most reproducible differences concerned hemodynamics, paravalvular regurgitation, and conduction outcomes. Supra-annular SEVs were more consistently associated with lower residual gradients and less prosthesis-patient mismatch, whereas BEVs showed lower paravalvular regurgitation or permanent pacemaker implantation in selected comparative settings. These signals varied by valve generation, implantation technique, anatomy, and study design. Evidence on coronary reaccess, durability, thrombosis, and reintervention was less extensive. Conclusions: Contemporary evidence does not support a universal BEV-versus-SEV hierarchy. Prosthesis selection should be individualized according to anatomy, conduction risk, hemodynamic priorities, and lifetime-management considerations. Comparative conclusions should remain generation-specific and distinguish direct comparative evidence from single-arm or anatomically selected cohorts. The review was not prospectively registered and received no external funding."
PubMed,aortic stenosis,Safety of Early Discharge in Patients Undergoing Urgent Transcatheter Aortic Valve Implantation.,Paraskevi Trivilou; Omran Abukhalaf; Moad El-Haddad; Muntaser Omari; Debbie Stewart; Sarah Lamb; Timothy Cartlidge; Mohamed Farag; Rajiv Das; Richard Edwards; Azfar Zaman; Mohammad Alkhalil,10.3390/jcm15187215,2026-09-17,Journal of clinical medicine,"Background: Patients undergoing urgent transcatheter aortic valve implantation (TAVI) represent a clinically high-risk population with increased peri-procedural morbidity. Whether an early discharge strategy is feasible and safe remains unclear. We evaluated the feasibility of early discharge in patients undergoing urgent transcatheter aortic valve implantation. Methods: This single-centre observational cohort study included 279 consecutive patients undergoing urgent TAVI (mean age 81 ± 7 years; 155 [56%] male). Patients were stratified according to post-TAVI length of stay into next-day discharge or prolonged hospitalisation (>1 day). Data were prospectively collected and the primary end point was 30-day all-cause mortality. Results: Among 279 urgent TAVI patients, 62 (22%) were discharged the next day and 217 (78%) had prolonged hospitalisation. Baseline clinical and echocardiographic characteristics were similar between the two groups. Among the 279 patients surviving to discharge assessment, 30-day mortality was 0.4%, with no significant difference between the next-day and longer-stay groups. Patients in the short hospital stay group had an 11% complication rate compared to 30% in the long stay one. Unlike stroke or pacemaker implantation, vascular complication was an independent predictor of extended in-hospital length of stay [Beta coefficient 3.41, 95% CI (0.98 to 5.85), p = 0.006]. Conclusions: Next-day discharge appears feasible in carefully selected patients undergoing urgent TAVI and was not associated with excess 30-day mortality in this observational cohort. Prospective multi-centre studies are required to validate these findings and establish standardised discharge criteria."
PubMed,aortic stenosis,Single-Session Transcatheter Aortic and Tricuspid Valve-in-Valve Implantation in a Patient with Prior Multivalve Surgery and a Chronic Transvenous Pacing Lead: A Case-Based Review of Procedural Strategy.,Cristian Mornoș; Laurentiu Pașcalau; Vlad Anton Iliescu; Aniko Mornoș; Daniel-Miron Brie; Horea Feier; Mihai-Andrei Lazăr; Silvius-Alexandru Pescariu; Dragoș Cozma,10.3390/life16091535,2026-09-15,"Life (Basel, Switzerland)","Background: The population of patients surviving previous multivalve surgery is expanding, and structural Heart Teams increasingly encounter complex multivalvular disease requiring reintervention, for which redo surgery carries prohibitive risk. Patient selection, sequential procedural planning, prosthesis choice, and, in particular, pacing strategy and protection of pre-existing intracardiac hardware remain unstandardized. Case Presentation: We report a 73-year-old woman with a twenty-year history of rheumatic multivalvular heart disease, comprising mechanical mitral valve replacement, tricuspid annuloplasty and pacemaker implantation, redo bioprosthetic tricuspid valve replacement, and critical native aortic stenosis combined with severe bioprosthetic tricuspid regurgitation. After multidisciplinary Heart Team evaluation, the patient underwent successful single-session, sequential transfemoral transcatheter aortic valve implantation followed immediately by tricuspid valve-in-valve implantation using a reversed balloon-expandable valve and a dedicated biventricular guidewire pacing strategy. The sequential interventions achieved immediate hemodynamic success with no lead dysfunction, paravalvular leak, or other acute complications. Review: Using this case as a clinical anchor, we present a focused, case-based review of contemporary evidence on single-session double-valve transcatheter intervention. We address patient selection, procedural sequencing, imaging, prosthesis choice, and management of chronic transvenous pacing leads, providing a practical decision-making algorithm to guide Heart Teams in similarly complex scenarios. Conclusions: Individualized, multidisciplinary Heart Team planning, including a dedicated biventricular guidewire strategy, can simplify sequential transcatheter treatment of multivalvular disease in patients with pre-existing intracardiac hardware. This case-based review provides a pragmatic, hypothesis-generating framework to support clinical decision-making as the body of evidence for combined double-valve transcatheter interventions continues to evolve."
PubMed,aortic stenosis,Enabling Transfemoral TAVI Through a Hostile Abdominal Aortic Anatomy and a Migrated Mesenteric Stent Fragment: Review of the Literature and a Case Presentation.,Catalina-Andreea Parasca; Crina-Ioana Radulescu; Pavel Platon; Andreea Calin; Serban Bubenek-Turconi; Bogdan A Popescu; Vlad Anton Iliescu,10.3390/life16091527,2026-09-14,"Life (Basel, Switzerland)","Hostile abdominal aortic anatomy may limit transfemoral transcatheter aortic valve implantation (TAVI), even when the iliofemoral access vessels are suitable. The principal anatomical substrate is advanced atherosclerotic calcification, which may cause luminal stenosis, reduced arterial compliance, and an increased risk of vascular injury or embolization during large-bore device passage. Evidence regarding endovascular access facilitation is derived predominantly from iliofemoral interventions, whereas experience with direct modification of the abdominal aorta remains limited. This review examines balloon angioplasty, intravascular lithotripsy, and other endovascular strategies used to facilitate transfemoral TAVI in hostile iliofemoral and aortic anatomy, complemented by an illustrative case highlighting the additional challenge posed by intraluminal foreign material. Within this context, we present a 75-year-old high-risk patient with symptomatic severe aortic stenosis and significant coronary artery disease, in whom otherwise suitable iliofemoral access was complicated by focal calcific abdominal aortic stenosis and an asymptomatic impacted fragment of a fractured superior mesenteric artery stent following a previous intervention. A staged strategy comprising coronary revascularization, abdominal aortic balloon angioplasty with apposition of the fragment against the aortic wall, and subsequent balloon-expandable TAVI was successfully performed. This case underscores the importance of individualized, imaging-guided planning for complex transfemoral access."
PubMed,aortic stenosis,The Impact of Laser Energy Levels on In Situ Fenestrations of Aortic Stent Grafts: An On-Bench Study.,Teodora Ormandzhieva; Florian Elger; Marcello Silvano; Bernd Niemann; Eberhard Grambow,10.3390/bioengineering13091085,2026-09-19,"Bioengineering (Basel, Switzerland)","(1) Background: Laser in situ fenestration (L-ISF) is an endovascular technique used to preserve target vessel patency in urgent or emergency endovascular aortic repair when fenestrated/branched solutions are unavailable or unsuitable, or as a bailout technique for fenestration or branch misalignment. This on-bench study compared different laser energy levels in five commercially available endografts to assess fabric damage and evaluate fenestration quality, dimensions, and recoil. (2) Methods: A total of 102 fenestrations were created using a 2.0 mm excimer laser catheter at low (45 mJ/mm2) or high (60 mJ/mm2) energy levels and dilated with a 6 mm plain balloon in five polyester endografts (Zenith Alpha, RelayPro, Endurant IIs, Valiant Captivia, Hercules). High-magnification microscopy assessed morphology and fabric damage after puncture, after dilation, and after 24 h. Quantitative measurements included diameters, area, and recoil under standardized study conditions. (3) Results: Valiant exhibited clearer puncture margins and no bulging; Hercules showed frequent tearing and more bulging and warp-aligned recoil at high energy. In Endurant IIs, low-energy L-ISF produced larger diameters and area but also greater recoil. RelayPro revealed stronger surface recoil with high energy. (4) Conclusion: Both low- and high-energy L-ISF were feasible across all tested grafts. A low-energy approach may be preferable for Endurant IIs, potentially reducing the risk of bridging stent graft stenosis."
PubMed,aortic stenosis,Feasibility of large-scale in silico transcatheter aortic valve implantation trials using a fast-to-evaluate model.,Sabine Verstraeten; Marloes van Driel; Robin Willems; Sai Divi; Martijn Hoeijmakers; Frans van de Vosse; Clemens Verhoosel; Wouter Huberts,10.1007/s10237-026-02136-9,2026-09-25,Biomechanics and modeling in mechanobiology,"Although transcatheter aortic valve implantation (TAVI) has been demonstrated to be a successful treatment for aortic stenosis, it remains associated with complications, such as paravalvular leakage (PVL). To address these, TAVI devices continue to undergo iterative development. Integration of in silico trials into the regulatory validation pathway offers a promising approach to accelerate the development and clinical implementation of novel TAVI devices. This study addresses the feasibility of conducting large-scale in silico TAVI trials using a virtual cohort generator (VCG) combined with a fast-to-evaluate model. The objective is to investigate anatomical and procedural predictors of PVL in silico, as was done in an earlier clinical study. A virtual cohort of 500 synthetic aortic stenosis patients was generated, that matched anatomical and demographic characteristics of the clinical population. Using a novel fast-to-evaluate TAVI deployment model, nearly 29,000 simulations were performed across multiple model parameter combinations per patient. Shape and demographic distributions in the in silico trial, remained within the bounds of the clinical study. Among the investigated anatomical parameters, a higher angle between left ventricular outflow tract and ascending aorta was found in patients with significant PLV, in both clinical and virtual cohorts. Additionally, the relationship between PVL and implantation depth appeared highly patient-specific, which is in line with findings in clinical studies. The ability to systematically test multiple TAVI deployments scenarios per patient, which is unfeasible in clinical practice, provides valuable insights for procedure design and optimisation. Overall, the results support the feasibility of implementing large-scale in silico TAVI trials, using the VCG and a fast-to-evaluate model, into the regulatory validation chain."
PubMed,aortic stenosis,Geographic variation in the diagnosis of cardiomyopathies in a universal healthcare system: a nationwide study of hypertrophic and arrhythmogenic right ventricular cardiomyopathy in Denmark.,Priya Bhardwaj; Bo Gregers Winkel; Rasmus Bork Dinesen; Christian Torp-Pedersen; Stine Bøttcher Jacobsen; Carolina Malta Hansen; Carl Johann Hansen; Jacob Tfelt-Hansen,10.1136/openhrt-2026-004493,2026-09-25,Open heart,"In Denmark, hypertrophic cardiomyopathy (HCM) and arrhythmogenic right ventricular cardiomyopathy (ARVC) are primarily diagnosed and managed in specialised inherited cardiac disease clinics, making them suitable for registry-based studies of diagnostic patterns. Both conditions are associated with substantial morbidity, yet nationwide data on prevalence and geographic variation remain limited. We aimed to describe the prevalence and regional distribution of HCM and ARVC in Denmark.
In this nationwide registry-based study, we included individuals with a diagnosis of HCM or ARVC in Denmark as of 1 July 2024, matched 1:10 to the general population by age and sex. Data on comorbidities, socioeconomic factors and geographic distribution were obtained from national registries. Municipalities were classified by degree of urbanisation.
A total of 4705 individuals were identified, of whom 90% had HCM and 10% had ARVC. The prevalence of HCM was 71 per 100 000 individuals, while ARVC prevalence was 8.1 per 100 000. Compared with the Capital Region, all other regions had significantly higher prevalence of HCM, ranging from 61.4 per 100 000 in the Capital Region to 80.3 per 100 000 in Zealand and was significantly higher in thinly populated than densely populated areas. In contrast, ARVC prevalence showed no significant regional variation and no significant urban-rural differences. Socioeconomic characteristics were broadly similar to the general population.
In Denmark, HCM shows significant geographic and urban-rural variation in diagnosed prevalence, whereas ARVC is more uniformly distributed. These findings suggest that healthcare organisation and referral patterns may contribute to variation in disease detection."
PubMed,aortic stenosis,Aortic Stenosis: Diagnosis and Treatment.,Hiten Patel; Benjamin W Lewis; Ryan Paulus,,2026-08,American family physician,"Aortic stenosis is the most common valvular heart disease in the United States, and it affects up to 3.7% of the general population. Atherosclerosis results in progressive calcification of the aortic valve, leading to valve narrowing. Aortic stenosis is more common in older adults and men and in those with bicuspid aortic valves or cardiovascular risk factors. Classic symptoms of aortic stenosis include exertional angina, dyspnea, syncope, presyncope, and symptoms of heart failure. Patients may present with atypical symptoms (eg, fatigue, exercise intolerance), which may be mistaken for other cardiopulmonary conditions or attributed to aging. Transthoracic echocardiography is the preferred test for diagnosis because it can classify the severity of aortic stenosis. Asymptomatic patients with aortic stenosis may be monitored with echocardiography every 3 to 5 years for mild stenosis, 1 to 2 years for moderate stenosis, and 6 to 12 months for severe stenosis. No specific treatment prevents the need for aortic valve replacement or reverses aortic stenosis. Aortic valve replacement is indicated in patients with symptomatic severe aortic stenosis and in a subset of those with asymptomatic severe stenosis. There is no difference in mortality between transcatheter aortic valve replacement and surgical valve replacement."
