source,keyword,title,authors,doi,publication_date,journal,abstract
PubMed,aortic stenosis,Single-stage surgical repair of congenital aortopulmonary window associated with interrupted aortic arch in two toddlers: a case report.,Junxiang Pan; Mengqi Zhao; Xiaoya Zhang; Enrui Zhang; Yongqiang Jin,10.1186/s13019-026-04612-w,2026-07-17,Journal of cardiothoracic surgery,"Congenital aortopulmonary window (APW) associated with interrupted aortic arch (IAA) is a rare and severe form of congenital heart disease. The optimal surgical timing and strategy remain challenging, particularly beyond infancy. We report two toddlers diagnosed with APW and IAA who underwent one-stage surgical repair. At the time of surgery, the children were 17 and 22 months old, with body weights of 6.6 kg and 8.0 kg, respectively. Both patients survived and experienced no perioperative complications. During postoperative follow-up of 12 and 19 months, respectively, the children demonstrated New York Heart Association (NYHA) class I cardiac function, with normal intracardiac anatomy and no evidence of residual shunting, vascular stenosis, or pulmonary hypertension. These cases indicate that delayed one-stage repair beyond infancy can be performed safely and effectively in selected patients with preoperative evaluation and individualized surgical planning."
PubMed,aortic stenosis,Sex-Specific Left Atrial Strain Thresholds Predict Outcomes in Aortic Stenosis.,Paolo Springhetti; Giovanni Benfari; Michele Tomaselli; Leonardo Portolan; Noela Radu; Marco Penso; Martina Magistri; Andreea Calin; Andra Negru; Claudia Nitu; Roberto Scarsini; Bogdan A Popescu; Flavio Ribichini; Yuka Kawada; Denisa Muraru; Marie-Annick Clavel; Luigi P Badano,10.1016/j.echo.2026.07.009,2026-07-17,Journal of the American Society of Echocardiography : official publication of the American Society of Echocardiography,"Left atrial (LA) remodeling represents an integral marker of cardiac damage in aortic stenosis (AS). While the LA volume index (LAVi) reflects chronic pressure overload, left atrial reservoir strain (LARS) by speckle-tracking echocardiography detects early LA dysfunction.
To evaluate the prognostic value of LAVi and LARS in AS, define optimal cut-offs associated with adverse outcomes, and assess whether sex-specific thresholds enhance risk stratification.
Retrospective analysis of 552 outpatients (50.4% men, mean age 81±8 years) with at least moderate AS and in sinus rhythm. The composite endpoint was all-cause mortality or hospitalization for heart failure (HHF). Optimal cut-offs for LAVi and LARS were derived using 2-year time-dependent ROC analysis and validated in an independent external cohort of 192 patients (46% men). Associations with outcomes were examined using multivariable Cox regression adjusted for age, NYHA class, and LVEF.
Over a median follow-up of 17.4 months, 118 patients (21.1%) experienced the composite endpoint. In univariable analyses, both larger LAVi and lower LARS were associated with adverse outcomes (both p<0.001). However, only LARS retained prognostic significance after multivariable adjustment. Sex-specific analyses identified LARS<13% in women and <19% in men as the optimal thresholds discriminating higher risk. In multivariable Cox models, reduced sex-specific LARS remained independently associated with adverse outcomes in both sexes (women: HR 1.82 [95% CI 1.04-3.18], p=0.03; men: HR 1.90 [95% CI 1.01-3.60], p=0.045), whereas LAVi lost significance (p≥0.19). These results were consistently reproduced in the external validation cohort (p < 0.05).
Sex-specific LARS thresholds independently predict mortality and HHF in AS, outperforming LAVi and universal cut-offs. Incorporating LA strain assessment into AS risk stratification may enhance prognostic precision and support personalized management across sexes."
PubMed,aortic stenosis,Clinical Implications of Cardiac Damage Staging Discrepancies in Patients Undergoing Transcatheter Aortic Valve Implantation.,Quentin Battistolo; Marisa Avvedimento; Alberto Jiménez-Lozano; Pedro Cepas-Guillén; Marina Urena; Giovanni Esposito; Quentin Fischer; Maddalena Immobile Molaro; Siamak Mohammadi; Josep Rodés-Cabau,10.1016/j.cjca.2026.07.009,2026-07-17,The Canadian journal of cardiology,"Staging of extra-valvular cardiac damage (CD) in patients undergoing transcatheter aortic valve implantation (TAVI) provides important prognostic information. However, the progression of aortic stenosis (AS)-related CD does not always follow a strictly sequential pattern. The aim of this study was to evaluate the prevalence and long-term prognostic implications of CD staging discrepancies in TAVI patients.
A total of 2,260 consecutive patients with symptomatic severe AS undergoing TAVI were included. CD staging discrepancy was defined as assignment to a CD stage in the absence of ≥1 required criterion for one or more preceding stages.
Overall, CD discrepancy occurred in 15.3% of the study cohort and increased to 52.4% in patients classified as stage 4 (right ventricular damage). Of these, only 49.6% fulfilled criteria for stage 3 (tricuspid valve or pulmonary vasculature damage). In the overall study population, CD discrepancy was not associated with differences in long-term survival. However, within stage 4, patients without discrepancy consistently demonstrated worse outcomes, with higher all-cause mortality at 30 days (6.0% vs 2.4%, p=0.024), 1 year (17.3% vs 9.6%, p=0.004), and 5 years (44.0% vs 35.5%, p=0.024) compared with those exhibiting discrepancy. Absence of discrepancy was independently associated with 5-year mortality in stage 4 patients (adjusted HR 1.42; 95% CI 1.07-1.87; p=0.014).
CD staging discrepancy was common, particularly among patients classified as stage 4. Although discrepancy status was not associated with outcomes in the overall study population, it identified distinct phenotypes with markedly different prognoses within stage 4. These findings highlight important heterogeneity among patients currently classified within the same stage of CD and may inform future refinements of the CD staging framework."
PubMed,aortic stenosis,Outcome analysis of bioprosthetic valve replacement in patients aged ≥ 50 years with Ebstein's anomaly.,Xiaojun Xie; Nailin Gong; Jiao Bai; Mingbin Deng,10.1186/s13019-026-04530-x,2026-07-17,Journal of cardiothoracic surgery,"Cone reconstruction has become the preferred surgical technique for Ebstein's anomaly (EA). However, some patients aged ≥ 50 years are unsuitable for repair due to severe leaflet dysplasia, marked annular dilation, or impaired right ventricular function. This study evaluates the clinical outcomes of domestic bioprosthetic valve replacement in patients aged ≥ 50 years with EA.
A retrospective analysis was conducted on 15 consecutive patients aged ≥ 50 years with EA who underwent initial bioprosthetic tricuspid valve replacement at the Department of Cardiovascular Surgery, Affiliated Hospital of Southwest Medical University, from June 2019 to August 2024. Preoperative evaluations included electrocardiography, echocardiography, chest CT, and coronary angiography. Operative times, cardiopulmonary bypass time, aortic cross-clamp time, perioperative complications, and mortality were recorded. Follow-up assessed cardiac function, valve performance, and cardiac chamber dimensions.
Among the 15 patients (11 females, 4 males; mean age 55.0 ± 4.2 years), cardiopulmonary bypass time was 127.9 ± 20.4 min and aortic cross-clamp time 69.5 ± 17.5 min. One patient died of cardiogenic shock on postoperative day 8. The remaining 14 were discharged alive. During follow-up (1-39 months), 13 patients (92.6%) of 14 survivors were followed; no late deaths or reoperations occurred. Symptomatic improvement was observed in 12 patients. No moderate or severe tricuspid regurgitation or bioprosthetic stenosis was detected.
Bioprosthetic valve replacement appears feasible with acceptable early outcomes in patients aged ≥ 50 years with EA who are unsuitable for cone reconstruction, significantly improving symptoms in most patients. These preliminary findings require validation in larger studies with longer follow‑up."
PubMed,aortic stenosis,Cardiovascular biomarkers in feline hypertrophic cardiomyopathy phenotype: evidence from the last decade.,Felipe Gaia de Sousa; Ruthnea Aparecida Lázaro Muzzi; Fernanda do Carmo Magalhães; Roberto Baracat de Araújo; Rafael Resende Faleiros; Suzane Lilian Beier,10.1007/s11259-026-11408-9,2026-07-17,Veterinary research communications,"The hypertrophic cardiomyopathy (HCM) phenotype is the most common feline cardiovascular condition, characterized by myocardial hypertrophy and variable hemodynamic changes, with diagnosis primarily based on echocardiography. However, cardiovascular biomarkers have gained increasing importance in the diagnostic assessment of the HCM phenotype. This systematic review aimed to evaluate the utility of cardiovascular-related biomarkers in the diagnosis of HCM in cats, in order to determine their clinical potential and utility. A systematic search was conducted in PubMed, Scopus, and Web of Science over a last decade (January 2015 - June 2025). Study selection was performed by a single reviewer, and risk-of-bias assessment by two reviewers using the Joanna Briggs Institute (JBI) tools. Studies providing relevant data on the use of cardiovascular biomarkers in cats with the HCM phenotype were included. Data regarding study design, population characteristics, biomarker type, and clinical associations were extracted and analyzed. Out of 220 initially screened studies, 63 met the inclusion criteria and the majority were considered of high methodological quality with low risk of bias. The most frequently reported biomarkers were N-terminal pro-B-type natriuretic peptide (NT-proBNP) and cardiac troponin I (cTnI), both commonly associated with clinical status, echocardiographic findings, and prognostic risk. Other emerging biomarkers, including molecular and genetic markers related to myocardial remodeling and fibrosis, demonstrated potential clinical utility, although further investigation is still required. Overall, despite robust scientific evidence, biomarkers play an adjunctive role in the evaluation of the feline HCM phenotype. Echocardiography remains the gold standard for definitive diagnosis."
PubMed,aortic stenosis,Coronary Artery Bypass Grafting for Myocardial Bridging 21 Years After the Senning Procedure.,Hisashi Yoshida; Azumi Hamasaki; Michinobu Nagao; Takeshi Shinkawa; Akiko Yamagata; Kensuke Nakamura; Hiroshi Niinami,10.1016/j.jaccas.2026.109238,2026-07-17,JACC. Case reports,"Myocardial bridging in adult patients with congenital heart disease is rare.
A 21-year-old man with d-transposition of the great arteries who underwent the Senning procedure presented with exertional fatigue and chest pain. Medical examination revealed ascending aortic stenosis and myocardial bridging of the left anterior descending artery. The patient underwent ascending aortic replacement and coronary artery bypass grafting by saphenous vein-free right internal mammary artery graft. Postoperative examination demonstrated excellent graft patency and improvement of ischemia.
This case highlights a rare presentation of symptomatic myocardial bridging decades after the Senning procedure. Careful graft selection and design are essential to achieve durable revascularization in young patients.
Myocardial bridging should be considered as a potential cause of myocardial ischemia in adult patients with congenital heart disease. When myotomy is technically challenging or high-risk, carefully planned coronary artery bypass grafting with an appropriate graft strategy can provide effective revascularization."
PubMed,aortic stenosis,Transcatheter aortic valve implantation: contemporary management from first valve choice to reintervention.,Malanka Lankaputhra; Nay Min Htun; Dion Stub,10.1111/imj.70546,2026-07-17,Internal medicine journal,"Transcatheter aortic valve implantation (TAVI) has evolved from a last resort for inoperable aortic stenosis into the preferred bioprosthetic strategy across much of the surgical-risk spectrum for anatomically suitable patients. As it expands into younger and lower-risk populations, the central question is no longer whether TAVI can be performed, but how to choose the first valve intervention so that future options remain open. This clinical perspective focuses on practical decision-making: which patients are better served by TAVI or surgical aortic valve replacement (SAVR), how computed tomography planning influences both immediate and lifetime outcomes, how to manage common early issues such as conduction disease and coronary access, and how to recognise valve dysfunction and plan reintervention. Rather than treating the choice between TAVI and SAVR as a single episode, we consider it as the first step in a treatment sequence. After implantation, ongoing outcomes are shaped by rhythm surveillance, optimisation of antithrombotic and heart failure therapy and early detection of leaflet thrombosis, endocarditis or structural valve degeneration. Contemporary aortic valve replacement practice therefore requires choosing the first procedure with the likely next procedure already in mind."
PubMed,aortic stenosis,Pseudohypoparathyroidism Type 1A in an Omani Family Demonstrating Phenotypic Heterogeneity and Progressive Biochemical Changes.,Taher A Al Shabibi; Maryam Al Badi; Wafa Fadle,10.7759/cureus.110964,2026-06,Cureus,"Pseudohypoparathyroidism type 1A (PHP1A) is an uncommon inherited condition caused by loss‑of‑function mutations in the guanine nucleotide-binding protein, alpha-stimulating activity polypeptide (GNAS) gene, which results in hormone resistance to parathyroid hormone (PTH) and other hormones that signal through the stimulatory alpha subunit of the G protein (Gsα). The disorder is classically associated with Albright hereditary osteodystrophy (AHO), although marked phenotypic and biochemical variability has been increasingly recognized, particularly in children. We report three siblings from an Omani family diagnosed with PHP1A, aged 2.6-9 years, demonstrating substantial intrafamilial heterogeneity. The eldest sibling presented with severe multisystem involvement, including congenital aortic stenosis, extensive osteoma cutis, and neurocognitive impairment. The proband had a more classical endocrine phenotype with progressive PTH elevation and symptomatic soft tissue ossifications. The youngest sibling was identified through family screening during infancy and remained largely asymptomatic despite evolving biochemical abnormalities. All siblings demonstrated characteristic AHO features including round facies, brachydactyly, and shortening of the fourth and fifth metacarpals and metatarsals. Longitudinal biochemical evaluation showed progressive PTH elevation with persistent normocalcemia and hyperphosphatemia. Genetic testing in one sibling confirmed a heterozygous pathogenic GNAS mutation. This familial case series highlights the broad phenotypic spectrum and dynamic biochemical evolution of PHP1A. AHO manifestations may precede overt biochemical abnormalities for several years, particularly during childhood. Recognition of subtle early features, proactive family screening, and longitudinal biochemical monitoring are essential for timely diagnosis and management."
PubMed,aortic stenosis,Impact of transcatheter aortic valve replacement on blood flow in the ascending aorta and brachiocephalic artery.,Koji Yamasaki; Satonori Tsuneta; Motoma Kanaya; So Sasaki; Takeshi Hamaya; Suguru Ishizaka; Kiwamu Kamiya; Toshiyuki Nagai; Toshihisa Anzai; Kohsuke Kudo,10.1016/j.jocmr.2026.102775,2026-07-16,Journal of cardiovascular magnetic resonance : official journal of the Society for Cardiovascular Magnetic Resonance,"Although transcatheter aortic valve replacement (TAVR) can improve cerebral blood flow (CBF) in patients with aortic stenosis (AS), the effect of pre-TAVR flow rate on post-TAVR flow rate increase is unclear. We aimed to evaluate blood flow changes before and after TAVR in the ascending aorta (AAo) and brachiocephalic artery (BCA) using four-dimensional flow cardiovascular magnetic resonance (4D flow CMR) and assess whether the post-TAVR flow response depends on the pre-TAVR flow rate.
This prospective study included patients who underwent TAVR for AS at our institution between January 2022 and December 2023 and who underwent 4D flow CMR before and after TAVR. Patients were divided into two groups, normal-flow (NF) and low-flow (LF) groups, using a cutoff value of 35mL/beat/m2 for the ratio of pre-TAVR AAo flow rate per beat to body surface area. Flow rates in the AAo and BCA were analyzed.
Sixty-one patients were enrolled. The median age was 84 (82-87) years, and twenty-three patients (38%) were men. The net flow rates in the AAo and BCA increased after TAVR, but the changes were not statistically significant (AAo, 3206 (2499-3975) mL/min vs. 3591 (2880-4419) mL/min, p = 0.23; BCA, 435 (302-560) mL/min vs. 512 (377-666) mL/min, p = 0.06). In the analysis of the NF and LF groups, the LF group demonstrated significant increases in net flow after TAVR (AAo, 2598 (1972-3079) vs. 3468 (2900-4131) mL/min, p < 0.001; BCA, 365 (230-529) vs. 522 (377-659) mL/min, p = 0.006).
4D flow CMR revealed that TAVR significantly increased the AAo and BCA flow rates in patients with LF AS. (274 words / 350 limit)."
PubMed,aortic stenosis,Global sensitivity analysis through causal discovery for an electromechanical cardiac model.,Safaa Al-Ali; Jairo Rodríguez-Padilla; Maxime Sermesant; Irene Balelli,10.1007/s10237-026-02098-y,2026-07-16,Biomechanics and modeling in mechanobiology,"The rapid development of advanced cardiac imaging and modeling technologies has significantly increased the number of parameters required to accurately characterize cardiac function, thereby improving model accuracy at the cost of increased complexity. Identifying and understanding the relationships between model parameters and clinically relevant outputs has therefore become a central challenge in both cardiac modeling and pathology-specific personalization. In this work, we propose a new approach to perform interpretable global sensitivity analysis by leveraging causal discovery. More precisely, causal discovery is employed to disentangle and quantify the joint effect of multiple parameters of an electromechanical cardiac model on some clinical biomarkers, enabling a robust multi-output global sensitivity analysis. We further explore how these parameter-biomarker relationships vary across cardiac geometries, comparing a healthy heart with two pathological conditions: hypertrophic cardiomyopathy (HCM) and dilated cardiomyopathy (DCM). The resulting causal impacts highlight geometry-dependent sensitivities and identify a reduced subset of influential parameters for each biomarker, providing actionable guidance for model calibration under pathological conditions, and supporting the definition of pathology-informed priors for personalization workflows. Finally, compared to classical global sensitivity analysis techniques such as Sobol and Pawn, our proposed approach yields more stable and interpretable results, even when only a limited number of simulations is available. Overall, this study demonstrates that causal discovery offers a powerful and reliable alternative to perform sensitivity analysis in complex cardiac models, particularly in data-limited settings where biological constraints alone are insufficient. The proposed workflow is made publicly available on GitLab . This work extends our previous study (Al-Ali et al. 2025) by broadening the sensitivity analysis beyond the classical biomarkers-ejection fraction (EF) and the maximum rate of pressure change in the left ventricular cavity (max(dP/dt))-to include two additional clinically relevant outputs: the isovolumic relaxation time (isor), as an indicator of diastolic function, and the early passive filling of the left ventricle (QRSE). Moreover, we considered two pathological cases to study the variability of parameters-outputs impacts, and we employed an additive noise model (ANM) to further support and validate our causal based global sensitivity analysis."
