source,keyword,title,authors,doi,publication_date,journal,abstract
PubMed,aortic stenosis,New-Generation Transcatheter Valves for Extremely Small Aortic Annuli.,Shinichi Shirai; Hirofumi Hioki; Masanori Yamamoto; Kenichi Ishizu; Masaomi Hayashi; Kenji Ando; Takahiro Tokuda; Yusuke Watanabe; Toru Naganuma; Futoshi Yamanaka; Masahiko Noguchi; Yohei Ohno; Tetsuro Shimura; Fumiaki Yashima; Gaku Nakazawa; Masahiko Asami; Masaki Izumo; Hidetaka Nishina; Hiroshi Ueno; Hiroto Suzuyama; Kazumasa Yamasaki; Kenji Nishioka; Daisuke Hachinohe; Yasushi Fuku; Toshiaki Otsuka; Kentaro Hayashida; OCEAN-TAVI Investigators,10.1016/j.jacasi.2026.06.041,2026-08-17,JACC. Asia,"Patients with extremely small aortic annuli are at increased risk of residual gradients and prosthesis-patient mismatch (PPM) after transcatheter aortic valve replacement (TAVR). Comparative data on contemporary valve platforms in this subset remain limited.
The authors aimed to compare early clinical and hemodynamic outcomes among balloon-expandable valves (BEVs), supra-annular self-expanding valves (SA-SEVs), and intra-annular self-expanding valves (IA-SEVs) in patients with severe aortic stenosis and extremely small annuli.
Patients with annular area <314 mm2 from the OCEAN-TAVI registry were analyzed using multinomial propensity score overlap weighting. Primary outcomes were severe PPM, mean transvalvular pressure gradient ≥20 mm Hg, and paravalvular leakage (PVL) ≥mild.
Among 385 patients, 125, 136, and 124 underwent BEV, SA-SEV, and IA-SEV implantation, respectively. Effective sample sizes after overlap weighting were 92.4, 93.6, and 85.4, with a median follow-up of 358 days. Adjusted probabilities of severe PPM were similarly low (1.6%, 2.0%, and 2.7%; P = 0.85). mean transvalvular pressure gradient ≥20 mm Hg occurred in 4.5%, 8.3%, and 2.3%, respectively (P = 0.19). PVL ≥mild was numerically more frequent with SEV than BEV (15.8%, 27.3%, and 27.0%; P = 0.09), with adjusted odds ratios versus BEV of 1.92 (95% CI: 0.96-3.84) for SA-SEV and 1.83 (95% CI: 0.91-3.70) for IA-SEV. Major complications and 1-year mortality were similar among groups.
Contemporary TAVR platforms showed broadly similar early outcomes, although PVL ≥mild was numerically more frequent with self-expanding valves."
PubMed,aortic stenosis,Aortic Stenosis Mortality in the TAVR Era: Rising Middle-Aged Mortality and Widening Rural Disparities.,Ahmed Kamal Siddiqi; Asad Ali Ahmed Cheema; Sadam Hussain; Matthew T Stib; Carlos A Rojas; Kristopher W Cummings; Muhammad Naeem,10.1016/j.jacadv.2026.103119,2026-08-17,JACC. Advances,
PubMed,aortic stenosis,Transcatheter Aortic Valve Replacement for Severe Bicuspid Aortic Valve Stenosis: A Systematic Review and Meta-Analysis.,Sant Kumar; Jung-Min Ahn; Euihong Ko; Gossadi Mohammed; Kentaro Hayashida; Wei-Hsian Yin; Hasan Jilaihawi; Raj Makkar; Won-Keun Kim; Tullio Palmerini; Christine J Chung; David Elison; Soo Yeon An; Ju Hyeon Kim; Do-Yoon Kang; Joon Bum Kim; David J Cohen; Davide Capodanno; Duk-Woo Park; Seung-Jung Park,10.1016/j.jacadv.2026.103052,2026-08,JACC. Advances,"Comparative outcomes of transcatheter aortic valve replacement (TAVR) in bicuspid aortic valve (BAV) stenosis remain uncertain.
The authors synthesized evidence comparing: 1) TAVR outcomes in BAV vs tricuspid aortic valve (TAV) stenosis; and 2) TAVR vs surgical aortic valve replacement (SAVR) among patients with BAV stenosis.
MEDLINE, Scopus, and Cochrane CENTRAL were searched through January 31, 2026 (CRD420261304542). Random-effects models pooled risk ratios (RRs) with 95% CIs. Exploratory meta-regression assessed study-level modifiers and temporal trends in 1-year mortality.
Fifty-two studies were included. In 39 studies comparing TAVR in BAV vs TAV, BAV was associated with higher paravalvular leak (RR: 1.44; 95% CI: 1.18-1.77; P < 0.001), aortic root injury (RR: 1.83; 95% CI: 1.10-3.04; P = 0.020), 30-day stroke (RR: 1.27; 95% CI: 1.02-1.59; P = 0.035), and 30-day mortality (RR: 1.25; 95% CI: 1.00-1.55; P = 0.047), but lower 1-year mortality (RR: 0.84; 95% CI: 0.75-0.94; P = 0.002). The Society of Thoracic Surgeons score-but not BAV anatomy-predicted 1-year mortality (RR: 1.31; 95% CI: 1.08-1.59; P = 0.006). BAV outcomes improved in recent studies (RR per year, 0.93; 95% CI: 0.87-1.00; P = 0.048). In 13 studies comparing TAVR vs SAVR in BAV, TAVR had higher paravalvular leak (RR: 7.08; 95% CI: 2.28-21.98; P < 0.001) and lower major bleeding (RR: 0.27; 95% CI: 0.17-0.44; P < 0.001) but similar 30-day stroke (P = 0.288) and mortality (P = 0.452).
TAVR for BAV stenosis was associated with procedural risk than TAVR for TAV stenosis but lower 1-year mortality. Compared with SAVR, TAVR showed procedural trade-offs without early mortality differences."
PubMed,aortic stenosis,Acute Type A Aortic Dissection in the Elderly: Challenges in Diagnosis and Surgical Decision-Making.,Erik Beckmann,10.1016/j.jaccas.2026.109321,2026-08-26,JACC. Case reports,
PubMed,aortic stenosis,"Know the Frame, Plan the Lifetime: Bioprosthetic Valve Fracture to Facilitate Valve-in-Valve TAVR.",Muhammad Anis Haider; Adnan K Chhatriwalla,10.1016/j.jaccas.2026.109583,2026-08-26,JACC. Case reports,
PubMed,aortic stenosis,SEPTIN7 Deficiency Disrupts Endothelial Integrity and Causes Myxomatous Valve Disease in Juvenile Mice.,Yuan Fang; Hongyu Su; Jinling Dong; Weihao Xue; Chengrong Yan; Shaozhou Ma; Lihua Yang; Xin Min; Benheng Qian; Baochang Lai; Rui Xi; Donghong Zhang; Yanmin Zhang; Bin Zhou; Lei Shi; Lianpin Wu; Feng Xiao; Yidong Wang,10.1161/ATVBAHA.126.325078,2026-08-27,"Arteriosclerosis, thrombosis, and vascular biology","Myxomatous valve degeneration is a major contributor to adult-onset valvular disease, with congenital valve abnormalities being a predisposing factor. However, the molecular networks that govern heart valve development, particularly postnatal valve maturation, remain poorly understood. This study was designed to investigate the role of GTP‑binding SEPTIN proteins in heart valve formation.
We generated endocardial lineage-specific conditional knockout mouse models targeting Septin2, Septin7, or Septin9. Cardiac phenotypes were assessed using histopathology, immunohistochemistry, and molecular analyses.
Mice lacking Septin2 or Septin9 developed normally without detectable abnormalities. In contrast, Septin7 mutant mice exhibited juvenile lethality due to congestive heart failure caused by severe aortic stenosis. Although valve structure appeared normal at birth, Septin7 mutants progressively developed myxomatous degeneration, characterized by leaflet thickening, extracellular matrix (ECM) disorganization, and inflammatory infiltration. Loss of Septin7 disrupted valvular endothelial integrity, with increased intercellular gaps and reduced expression of cell-cell junction proteins. Mechanistically, Septin7 ablation inhibited endothelial cell proliferation, most likely through upregulation of the cell cycle inhibitor p21.
Altogether, our findings identify a previously unrecognized role of SEPTIN7 in postnatal heart valve maturation and homeostasis, wherein it safeguards endothelial integrity. This discovery provides critical mechanistic insights into the pathogenesis of pediatric myxomatous valve disease."
PubMed,aortic stenosis,Treatment effects of dapagliflozin in patients with aortic stenosis undergoing transcatheter aortic valve implantation across left ventricular ejection fraction.,Sergio Raposeiras Roubín; Rafael Gonzalez-Manzanares; Ignacio Amat-Santos; María Melendo Viu; David Dobarro; Diego López Otero; Luis Nombela Franco; Livia Gheorge; Jorge Sanz-Sánchez; Baladrón Zorita Carlos; Soledad Ojeda; Andrés Iñiguez Romo; Antonio Jesús Muñoz García; Victoria Vilalta; Gabriela Veiga Fernández; Juan Gabriel Córdoba Soriano; Ander Regueiro; Miriam Sandín Rollán; Xacobe Flores Ríos; Aitor Uribarri; Roberto Martín Reyes; Rafael Romaguera; Pablo Avanzas; Sergio García Blas; Juan A Franco-Peláez; Javier Martín Moreiras; José Ramón Gonzalez Juanatey; Gabriela Tirado; German Calle; José Luis Díez; Sandra Santos-Martínez; Rocío González Ferreiro; Erika Muñoz García; Xavier Carrillo Suarez; Xoan Sanmartín; Nieves Gonzalo; Alejandro Gutierrez Barri; Lluis Asmarats; Felipe Díaz Del Hoyo; Santiago Camacho Freire; Geoffrey Yanes; Juan C Astorga Burgo; Eduardo Molina Navarro; Juan Caballero Borrego; Inmaculada González Bermúdez; Valentín Fuster; Borja Ibáñez,10.1093/ejhf/xuag242,2026-08-27,European journal of heart failure,"Sodium-glucose cotransporter 2 (SGLT2) inhibitors improve outcomes in heart failure (HF) across the left ventricular ejection fraction (LVEF) spectrum, but patients with severe valvular heart disease have been excluded from pivotal trials. We investigated the efficacy and safety of dapagliflozin across the full range of baseline LVEF in elderly patients undergoing transcatheter aortic valve implantation (TAVI).
DapaTAVI was a pragmatic, multicentre, randomized, open-label trial with blinded endpoint adjudication conducted at 39 Spanish centres. Patients with severe aortic stenosis undergoing TAVI were randomized after the procedure to dapagliflozin 10 mg once daily or standard of care. The primary endpoint was a composite of all-cause death or worsening HF. Among 1223 patients with available baseline LVEF, 213 (17.4%) had LVEF ≤40% and 1010 (82.6%) had LVEF >40%. During 1-year follow-up, the primary endpoint occurred in 20.2% of patients with LVEF ≤40% and 17.0% of those with LVEF >40% (adjusted HR 1.28, 95% CI 0.91-1.80; P = .15). Dapagliflozin reduced the risk of the primary endpoint consistently across LVEF subgroups, with no significant interaction between treatment effect and baseline LVEF (P for interaction = .41). Analyses modelling LVEF as a continuous variable confirmed a homogeneous treatment effect across the entire LVEF spectrum. Dapagliflozin was well tolerated, with a safety profile comparable to control across all LVEF categories, although genitourinary infections were more frequent with dapagliflozin.
In elderly patients undergoing TAVI, dapagliflozin reduced the risk of all-cause death or worsening HF irrespective of baseline LVEF and was safe across the full LVEF spectrum. These findings extend the benefits of SGLT2 inhibition to patients with severe aortic stenosis treated with TAVI, independent of systolic function."
PubMed,aortic stenosis,From Genotype to Cardiac Phenotype: Cardiovascular Involvement in Syndromic and Metabolic Disorders.,Chung-Lin Lee; Ya-Hui Chang; Chih-Kuang Chuang; Huei-Ching Chiu; Yuan-Rong Tu; Yun-Ting Lo; Jun-Yi Wu; Hsiang-Yu Lin; Shuan-Pei Lin,10.3390/ijms27167080,2026-08-07,International journal of molecular sciences,"Cardiovascular disease is a leading cause of morbidity and premature mortality in many inherited syndromic and metabolic disorders. However, its cardiac manifestations are often recognized late and are rarely described collectively within a single cohort. We reviewed eight years of outsourced next-generation sequencing (NGS) requested through the pediatric genetics service of a single tertiary center in Taiwan and identified 22 patients with molecularly confirmed genetic disorders and documented cardiovascular involvement. For each patient, the causative genotype-including lysosomal storage diseases, RASopathies, CHARGE syndrome, connective-tissue disorders, primary cardiomyopathies and channelopathies, neuromuscular disorders, contiguous-gene syndromes, and other metabolic and syndromic conditions-was mapped to a structured echocardiographic phenotype. Septal defects or shunts and valvular regurgitation were the most common findings (10/22 and 9/22, respectively), followed by septal hypertrophy, valvular stenosis, and great-vessel or aortic abnormalities. Two children had left ventricular systolic dysfunction, and one died following an out-of-hospital cardiac arrest. Several cardiac lesions clustered by disease category, most notably valvular thickening in mucopolysaccharidoses and elastin arteriopathy in Williams-Beuren syndrome. These genotype-to-cardiac phenotype patterns support the need for gene-informed, systematic cardiac surveillance rather than symptom-driven referral in children with these disorders."
PubMed,aortic stenosis,Staged Therapeutic Approach to Concomitant Severe Aortic Stenosis and Atrial Septal Defect: Addressing Dual Mechanisms of Heart Failure-Case Report and Literature Review.,Crina-Ioana Radulescu; Catalina-Andreea Parasca; Roxana Enache; Teodora Maria Barboi; Nicu Catana; Dan Deleanu; Pavel Platon; Serban Bubenek-Turconi; Vlad Anton Iliescu,10.3390/life16081360,2026-08-19,"Life (Basel, Switzerland)","Severe aortic stenosis (AS) remains the most prevalent primary valvular disease in Europe and North America, causing heart failure (HF), with pulmonary hypertension (PH) occurring in up to 75% of symptomatic patients. The coexistence of AS and atrial septal defect (ASD) is rare and may generate dual mechanisms of PH, complicating both diagnosis and management. Case summary and review: We report a 78-year-old patient with symptomatic severe AS and right heart failure, in whom an unrecognized secundum ASD with significant left-to-right shunt was identified as a major contributor to persistent HF and right ventricular (RV) dysfunction. Due to prohibitive surgical risk, a staged interventional strategy was decided: transcatheter aortic valve implantation (TAVI), followed by cardiac catheterization and ultimately by percutaneous ASD closure. Marked clinical benefit with the reduction of the RV dimensions and improved systolic function were observed at one year follow-up. A focused review of the literature was conducted to contextualize the pathophysiological mechanisms, diagnostic challenges, and therapeutic strategies in patients with coexisting AS and ASD.
This case emphasizes the importance of comprehensive hemodynamic assessment in AS complicated by PH and HF, particularly in the presence of congenital anomalies such as ASD."
PubMed,aortic stenosis,"Artificial Intelligence in Cardiovascular Ultrasound: Clinical Applications, Foundation Models, and the Path to Precision Cardiology.",Ancuta Elena Tupu; Simona Steliana Tudor; Caterina Nela Dumitru; Claudia Simona Stefan; Ionela Daniela Ferțu,10.3390/jcm15166398,2026-08-19,Journal of clinical medicine,"Cardiovascular ultrasound is a cornerstone of noninvasive cardiac and vascular assessment, yet conventional interpretation remains operator-dependent, variable, and limited in sensitivity for subclinical disease. Artificial intelligence (AI), particularly machine learning (ML), deep learning (DL), and, most recently, vision-language and foundation models, offers tools to automate, standardize, and extend ultrasound analysis. This narrative review examines the role of AI-enhanced cardiovascular ultrasound in the transition from descriptive imaging toward predictive and personalized medicine. We conducted a structured literature search of PubMed/MEDLINE, Scopus, Web of Science, and Google Scholar (January 2016-May 2026), combining Medical Subject Headings and free-text terms related to AI and cardiovascular ultrasound. Original studies, meta-analyses, reviews, consensus documents, and seminal works were considered. AI now spans the entire echocardiographic workflow, acquisition guidance, view classification, segmentation (Dice ≈ 0.92-0.94 on public datasets), and automated quantification of ejection fraction and global longitudinal strain, achieving expert-level accuracy and improved reproducibility. Across clinical domains, AI supports ischemia detection on stress echocardiography, heart-failure phenogrouping, Doppler-independent aortic stenosis detection, and carotid plaque characterization for stroke-risk stratification. Emerging vision-language and multitask foundation models (e.g., EchoCLIP, EchoPrime, and PanEcho) point toward general-purpose interpretation, and a growing number of tools (Caption Guidance, Us2.ai, and Ultromics EchoGo) have obtained FDA clearance and/or CE marking. Increasingly, AI-derived imaging biomarkers feed multimodal models that enable individualized risk prediction and therapy selection. AI-enhanced cardiovascular ultrasound is poised to become a central tool of precision cardiology. Realizing its potential will require prospective multicenter validation, cross-vendor standardization, attention to generalizability, interpretability, and reproducibility, and evolving regulatory and ethical frameworks."
