source,keyword,title,authors,doi,publication_date,journal,abstract
PubMed,aortic stenosis,Gut microbiome composition differs between aortic stenosis and aortic regurgitation patients.,Benedikt Bartsch; Svetozar Nesic; Muntadher Al Zaidi; Raul Nicolas Jamin; Ansgar Ackerschott; Nikola Lübbering; Hannah Billig; Axel Schott; Chiara Hesse; Marijo Parcina; Marwan Hamiko; Farhad Bakhtiary; Georg Nickenig; Christian Kurts; Sebastian Zimmer; Christina Katharina Weisheit,10.1038/s41598-026-63354-w,2026-07-23,Scientific reports,"The gut microbiome has emerged as an important modulator of cardiovascular diseases, yet data on aortic valve disorders, particularly aortic stenosis (AS), remain limited. This study aimed to characterize gut microbiome differences in patients with bicuspid (BS) and tricuspid aortic stenosis (TS) using aortic regurgitation (AR) patients as a clinically comparable control group with similar age distribution, comorbidities, and metabolic profiles. A total of 122 patients were included in this prospective cross-sectional study: 33 AR, 22 BS, and 67 TS patients. Microbiome profiling was conducted from anal swabs using 16S rRNA gene sequencing. Beta diversity was assessed via UniFrac distances, and computed redundancy analysis was performed using linear discriminant analysis effect size. The groups were largely homogeneous regarding most clinical characteristics; AR patients showed only marginally worse renal function, while BS patients were slightly younger with fewer cases of diabetes. In beta diversity analyses, both TS and BS patients exhibited clearly distinct microbiome compositions compared with AR controls, independent of clinical parameters used as potential confounders. TS and BS patients differed only minimally from each other. AR patients showed higher abundances of Bacteroides, Faecalibacterium, Lachnoclostridium, and Alistipes, whereas AS patients exhibited increased levels of Corynebacterium, Anaerococcus, Peptoniphilus, and Finegoldia. Co-abundance network analysis revealed that AS patients displayed an extensive and highly interconnected bacterial network, characterized by strong correlations among taxa such as Bacteroides, Alistipes, Parabacteroides, and Faecalibacterium, rather than isolated changes in individual taxa. AR patients provide a clinically suitable control group for AS. AS patients show a distinct microbiome composition and a highly interconnected microbial network with three major hubs, warranting further mechanistic investigation."
PubMed,aortic stenosis,Echocardiographic Surveillance Patterns in Patients With Aortic Stenosis: Suboptimal Application of Clinical Practice Guidelines.,Dinu V Balanescu; Benjamin R Gochanour; Teodora Donisan; Christopher G Scott; Vuyisile T Nkomo; Sorin V Pislaru; Garvan C Kane; Jeremy J Thaden,10.1016/j.mayocp.2026.07.016,2026-07-23,Mayo Clinic proceedings,"We aimed to describe the likelihood of guideline-directed TTE surveillance and factors impacting follow-up of patients with aortic sclerosis (AScl) and AS.
We analyzed our institution's Echocardiography Laboratory database (2005-2022) to identify Olmsted County residents with AScl or AS. Cases were classified into 4 groups: AScl, mild AS, moderate AS, severe AS. The primary composite outcome was follow-up TTE within guideline-recommended intervals or death.
We included 21,496 TTEs in 9,401 patients, of which 4,712 (50.1%) were women. At first TTE, there were 7,149 (76.0%) patients with AScl, 1,470 (15.6%) with mild AS, 471 (5.0%) with moderate AS, and 311 (3.3%) with severe AS. We noted that 30% (95% confidence interval [CI] 27-33%) of TTEs showing severe AS were unmonitored (no follow-up TTE or death) at 1 year, 21% (95% CI 19-24%) of TTEs showing moderate AS were unmonitored at 2 years, 10% (95% CI 9.3-12%) of TTEs showing mild AS were unmonitored at 5 years, and 22% (95% CI 21-23%) of TTEs showing AScl were unmonitored at 5 years. TTEs performed on women were more likely to be unmonitored, regardless of AS severity or age. Most studies (67.9%) were ordered by non-cardiology specialties; surveillance imaging from these providers was less likely to adhere to guideline-recommended intervals than studies ordered by cardiology providers.
We identified significant gaps in guideline adherence for TTE surveillance in AS regardless of severity (Graphical Abstract)."
PubMed,aortic stenosis,Transesophageal Echocardiography Was Useful in Determining the Treatment Plan for Moderate Aortic Stenosis-Like Findings Associated With High Left Ventricular Output Immediately Following Biological Valve Replacement: A Case Report.,Keisuke Sumii; Takumi Yamamoto,10.7759/cureus.111049,2026-06,Cureus,"An elevated transvalvular pressure gradient and accelerated blood flow immediately following aortic valve replacement (AVR) is occasionally observed. It requires careful differentiation between structural factors, such as prosthetic valve dysfunction or patient-prosthetic mismatch (PPM), and non-structural factors, including high left ventricular output. A 73-year-old woman presenting with severe aortic regurgitation underwent AVR with a 25 mm stented bioprosthetic valve and coronary artery bypass grafting. After weaning from cardiopulmonary bypass (CPB) under catecholamine support, intraoperative transesophageal echocardiography (TEE) revealed findings corresponding to moderate aortic stenosis (AS), with a maximum blood flow velocity of 3.4 m/s and a mean pressure gradient of 23 mmHg. However, further TEE evaluation demonstrated a normal effective orifice area index (EOAI) of 1.24 cm²/m² and a short blood flow acceleration time (AT) of 42 ms. Consequently, prosthetic valve dysfunction and PPM were ruled out, and these findings were attributed to a hyperdynamic state with high left ventricular output. Reoperation was successfully avoided. A follow-up transthoracic echocardiogram (TTE) on postoperative day 4 confirmed normal valve mobility without any signs of stenosis, and the patient was discharged without complications. TEE played a crucial role in accurately identifying a high left ventricular output state masquerading as moderate prosthetic valve stenosis immediately following surgery, thereby preventing unnecessary surgical reintervention."
PubMed,aortic stenosis,Cryoextraction for Airway Bleeding After Valve-in-Valve Procedure.,Teresa Bretones Del Pino; Vicente F Alcalde Martínez; Joaquín Sánchez Gila; Rocío García Orta; Alberto Caballero Vázquez; José Luis Zunzunegui Martínez; Eduardo Molina Navarro,10.1016/j.jaccas.2026.108454,2026-07-23,JACC. Case reports,"Hemoptysis after percutaneous valve implantation is a rare but life-threatening complication.
An 84-year-old woman with prior mechanical aortic and biological tricuspid valve replacements presented with tricuspid stenosis and regurgitation. A transcatheter valve-in-valve procedure using a 24.5-mm Myval was performed successfully. However, she developed severe hemoptysis, hypoxia, and ventilation difficulties shortly after the procedure. Flexible bronchoscopy with cryoprobe-assisted clot extraction was performed, removing large obstructive clots from the bronchi. A second cryoextraction was necessary 72 hours later. The patient improved rapidly, was extubated, and was discharged in stable condition after 7 days.
Cryoextraction is commonly used for tumor-related airway bleeding and foreign body removal, but its application in postvalve implantation hemoptysis is novel. This case highlights its lifesaving role.
Cryoextraction can be a safe and effective alternative when conventional bleeding control methods fail after valve implantation."
PubMed,aortic stenosis,The Role of Preprocedural CT in Redo Transcatheter Aortic Valve Replacement: A Radiologist's Perspective.,Ruurt A Jukema; Ethan Levene; John K Khoo; Rachel Bugis; Delaney Haugan; Aaisha Ferkh; Maya Miller; Vida Sussman; Ibrahim Danad; Paul Knaapen; Stephanie L Sellers; Philipp Blanke; Jonathon A Leipsic,10.1148/ryct.250200,2026-08,Radiology. Cardiothoracic imaging,"As transcatheter aortic valve replacement (TAVR) has become a viable option across all surgical risk levels, younger patients are anticipated to outlive the durability of their index transcatheter heart valve (THV). When a THV fails, cardiac CT is an important tool to assess the mechanism of THV failure and aids in the differentiation between structural and nonstructural THV dysfunction mechanisms. After the identification of the index THV dysfunction mechanism, CT guides the sizing and selection of the new THV type. While the principles of preprocedural redo TAVR (often called TAV-in-TAV) CT assessment overlap with those for patients undergoing TAVR of surgical bioprosthetic valves, the assessment is different in several ways. These differences are primarily related to the need to evaluate the characteristics of the index THV and the degree of commissural and coronary alignment achieved during the index TAVR procedure, which affect the selection of the type and size of the new THV and determine the risks of coronary obstruction and impeded future coronary access, as well as the potential for leaflet modification. Keywords: Applications-CT, CT Angiography, Transcatheter Aortic Valve Implantation/Replacement, TAVI/TAVR Supplemental material is available for this article. ©RSNA, 2026."
PubMed,aortic stenosis,Ultrasound-based haemodynamic force trajectories in a murine model of reversible pressure overload.,Peyton M Day; Thomas Moore-Morris; Craig J Goergen; Pierre Sicard,10.1113/JP290877,2026-07-23,The Journal of physiology,"Haemodynamic forces (HDF) quantify intraventricular pressure gradients as integrated vectors derived from myocardial motion and blood flow, providing a sensitive marker of left ventricular (LV) remodelling beyond conventional metrics such as ejection fraction or strain. Although HDF analysis has been clinically validated in heart failure, it remains underexplored in preclinical models. To determine whether HDF metrics derived from high-resolution murine echocardiography can sensitively track cardiac dysfunction and predict functional recovery, male mice (n = 8) underwent serial echocardiography at baseline, after transverse aortic constriction (TAC) and 4 weeks after aortic debanding (deTAC). LV function and interval-specific HDF components were quantified, including longitudinal and transverse forces over predefined systolic and diastolic windows. Longitudinal interval-based parameters emerged as sensitive, integrative markers of LV dysfunction after TAC and deTAC. Notably, a novel exploratory waveform, early-to-late systolic impulse longitudinal HDF ratio, showed the strongest associations with pressure overload and subsequent functional recovery (baseline vs. TAC: P < 0.001; TAC vs. deTAC: P = 0.003; baseline vs. deTAC: P = 0.049). By contrast, diastolic HDF indices, including the previously proposed longitudinal e‑wave ratio, did not significantly differentiate between time points. Transverse HDF over the systolic impulse interval further demonstrated potential for predicting post‑surgical recovery following unloading. These findings support systolic HDF metrics, particularly longitudinal and transverse interval‑based parameters, as sensitive integrative markers of LV dysfunction and reverse remodelling in preclinical pressure‑overload models, and highlight their translational relevance for echocardiography‑based HDF analysis. KEY POINTS: Haemodynamic force (HDF) analyses evaluate intraventricular pressure gradients as integrated vectors of myocardial motion and blood flow, providing complementary markers of pump (in)efficiency beyond ejection fraction or strain. High-resolution murine echocardiography enables robust derivation of interval-specific HDF metrics. Systolic HDF metrics, particularly transverse components during impulse intervals, showed potential for predictive power correlating with cardiac recovery. Systolic HDF reflect key changes in force generation and intraventricular flow during pressure overload, allowing early detection of maladaptive remodelling and treatment response, with translational potential for non-invasive risk stratification in aortic stenosis patients."
PubMed,aortic stenosis,Beyond the Valve Itself: Extra-valvular Phenotyping in Mitral Stenosis: A Novel Pathophysiology-driven Echocardiographic Staging System.,Gabriele Cordoni; Dania Mohty; Anastasia Shchendrygina; Domenico Galzerano; Hani Al Sergani; Giovanni Di Salvo; Valeria Pergola,10.15420/ecr.2026.05,2026,European cardiology,"Current guideline-based classifications of mitral stenosis rely primarily on parameters ofvalvular narrowing and its associated clinical symptoms. In recent years, novel phenotyping approaches based on the concept of sequential cardiac chamber involvement have been developed for other cardiovascular conditions, including mitral regurgitation, aortic stenosis, and heart failure with preserved ejection fraction. Similarly, the development of an extra-valvular echocardiographic staging system for mitral stenosis, grounded in the extent of cardiac chamber involvement, appears warranted to improve risk stratification and tailor clinical management."
PubMed,aortic stenosis,Long non-coding RNAs as molecular hubs integrating inflammatory and osteogenic pathways in calcific aortic valve disease.,Juan Ignacio Muñoz-Manco; Annisa Mardianing Utami; Zhexi Li; Georg Nickenig; Mohammed Rabiul Hosen,10.3389/fcvm.2026.1843916,2026,Frontiers in cardiovascular medicine,"Cardiovascular disease remains the leading cause of morbidity and mortality worldwide. Among valvular pathologies, CAVD is the most prevalent and poses a growing burden on the aging population. Once considered a passive degenerative process, aortic stenosis (AS) is now understood to be an actively regulated disease characterized by progressive leaflet fibrosis, calcification, and inflammation, ultimately leading to left ventricular outflow obstruction and heart failure. Current treatment options are limited to surgical or transcatheter valve replacement, as no pharmacological therapies exist to halt or reverse disease progression. This review frames the discussion around the potential of long non-coding RNAs (lncRNAs) as therapeutic targets, rather than implying established therapies.
Through the advancement of genetic manipulation techniques and their application in cardiovascular biology, non-coding RNAs have emerged as dynamic regulators of disease pathogenesis. While initial focus centered on microRNAs, recent evidence highlights lncRNAs as critical modulators of gene expression governing valvular interstitial cell (VIC) biology. LncRNAs influence key pathological processes in AS, including osteogenic differentiation, extracellular matrix remodeling, and inflammatory signaling. Furthermore, circulating lncRNAs, either freely circulating or encapsulated within extracellular vesicles, are emerging as novel mediators of intercellular communication within the valve microenvironment and represent promising candidates for diagnostic and prognostic applications, offering the potential for a liquid biopsy approach in AS management. Despite significant advancements in our understanding of non-coding RNA biology, the functional roles of specific lncRNAs in the pathogenesis of aortic stenosis remain largely unexplored. However, emerging evidence from related inflammatory pathways (e.g., NF-κB, MAPK, and JAK/STAT) and other cardiovascular diseases provides a rational basis for investigating the therapeutic potential of lncRNAs in AS, without overstating current knowledge. Elucidating the precise mechanisms by which lncRNAs regulate VIC fate and valvular calcification is crucial for the development of effective targeted interventions aimed at slowing or preventing disease progression and reducing the clinical burden of AS.
Key unanswered questions remain: What is the specific lncRNA signature of CAVD? How do individual lncRNAs functionally contribute to disease progression? And how can the delivery and targeting challenges associated with lncRNA-based therapeutics be overcome? This review provides a comprehensive landscape of the current developmental progression of RNA therapeutics, with a specific focus on lncRNA-based strategies as a holistic approach for treating CAVD in preclinical models. Addressing these research priorities will be essential for translating lncRNA-based strategies into clinical applications for this increasingly prevalent disease."
PubMed,aortic stenosis,Re: Trans-catheter versus open surgical aortic valve replacement in severe symptomatic aortic stenosis.,Ercan Keleş; Ömer Faruk Rahman,10.1186/s13019-026-04653-1,2026-07-22,Journal of cardiothoracic surgery,
PubMed,aortic stenosis,Directional Radial Force Alignment Predicts Pacemaker Implantation After Balloon-Expandable Transcatheter Aortic Valve Implantation: A Computed Tomography-Based Biomechanical Study.,Mert Dogan; Ahmet Kivrak; Uğur Canpolat; Ahmet Hakan Ates; Can Sezer; Selin Ardalı; Tuncay Hazırolan; Mehmet Levent Sahiner; Ergun Baris Kaya; Kudret Aytemir,10.1016/j.amjcard.2026.07.009,2026-07-22,The American journal of cardiology,"Conduction disturbances requiring permanent pacemaker (PPM) implantation remain a frequent complication of transcatheter aortic valve implantation (TAVI). This study aimed to evaluate the ""Vectorial Angle""-a novel computed tomography (CT)-derived biomechanical parameter-alongside traditional anatomical and electrocardiographic predictors of PPM following balloon-expandable TAVI METHODS: This retrospective cohort study included 67 patients with severe symptomatic aortic stenosis undergoing TAVI with the balloon-expandable Myval system. The Vectorial Angle was defined on pre-procedural CT at the elliptical left ventricular outflow tract (e-LVOT) level as the angular deviation between the minor axis (representing the axis of maximal radial expansion force) and the midpoint of the right coronary to non-coronary (RCC-NCC) commissure (approximating the anatomical course of the conduction system).
PPM implantation was required in 12 patients (17.9%). In multivariate logistic regression analysis, a narrower Vectorial Angle (OR 0.935 per 1° increment, 95% CI 0.889-0.982; p=0.007) and a shorter membranous septal length (MSL) (OR 0.447 per 1 mm increment, 95% CI 0.241-0.831; p=0.011) emerged as the only independent predictors of PPM requirement. Valve oversizing index was not associated with PPM implantation (p=0.954). Implantation depth was numerically greater in the PPM group but did not reach independent predictor status (p=0.079). Pre-existing right bundle branch block (RBBB) lost independent predictive value after adjustment for these structural parameters. Receiver operating characteristic (ROC) curve analysis for the Vectorial Angle yielded an area under the curve of 0.806 (p=0.001), with an optimal cutoff of ≤52°.
The Vectorial Angle is a novel, independent pre-procedural predictor of PPM after balloon-expandable TAVI. This finding highlights that the spatial orientation of the valve's maximal radial force relative to the conduction tissue is a potential anatomical determinant associated with conduction-system vulnerability, complementing conventional anatomical assessments such as MSL."
