source,keyword,title,authors,doi,publication_date,journal,abstract
PubMed,aortic stenosis,Genetic studies of aortic stenosis provide a broader view of narrowed valves.,Mihir M Sanghvi; Patricia B Munroe,10.1038/s44161-026-00787-6,2026-02-23,Nature cardiovascular research,
PubMed,aortic stenosis,Invasive Hemodynamic Exercise Response in Hemodynamically Significant Aortic Stenosis With Preserved Left Ventricular Ejection Fraction.,Mulham Ali; Peter Hartmund Frederiksen; Jacob Eifer Møller; Nils Sofus Borg Mogensen; Alexander Chemnitz; Amal Haujir; Mikael Kjær Poulsen; Kristian Altern Øvrehus; Philippe Pibarot; Patricia A Pellikka; Marie-Annick Clavel; Jordi Sanchez Dahl,10.1161/CIRCHEARTFAILURE.125.012809,2026-02-23,Circulation. Heart failure,"Guidelines acknowledge that discordant low-gradient (LG) aortic stenosis (AS) may be severe, but verifying this can be challenging. Right heart catheterization during exercise is considered the gold standard for evaluating ventricular hemodynamics. No invasive studies have compared the hemodynamic response of discordant LG and severe AS during exercise. The aim of this observational study was to describe exercise hemodynamics in patients with asymptomatic discordant AS and left ventricular ejection fraction ≥50%.
Patients with aortic valve area ≤1.5 cm2 underwent right heart catheterization at rest and during maximal exercise, measuring pulmonary capillary wedge pressure (PCWP), cardiac output (CO), and the PCWP/CO-slope. Patients were stratified into 3 groups: discordant LG AS (aortic valve area ≤1.0 cm2 and mean gradient <40 mm Hg); moderate AS (aortic valve area >1.0 cm2); and high-gradient (HG) severe AS (aortic valve area ≤1.0 cm2 and mean gradient ≥40 mm Hg).
Among 86 patients, 17 (20%) had discordant LG, 49 (57%) moderate, and 20 (23%) HG severe AS. The median PCWP/CO-slope was significantly steeper in discordant LG (3.3 [interquartile range, 2.1-4.3] mm Hg/L/min) and HG severe AS (2.7 [1.9-3.4] mm Hg/L per minute) compared with moderate AS (1.9 [0.7-2.8] mm Hg/L per minute), P=0.004. In a regression model adjusted for age, sex, and rest PCWP, systemic arterial compliance and AS severity were significantly associated with the PCWP/CO-slope. Furthermore, patients with discordant LG AS had a leftward-upward shift in the PCWP/CO-curve.
Discordant LG and HG severe AS had similar hemodynamic responses to exercise with steeper PCWP/CO-slope than in moderate AS, suggesting that discordant LG AS is a severe form of AS. In addition, the left upwards shift in PCWP/CO-curve for discordant LG compared with HG severe AS indicates that this group also has heart failure with preserved ejection fraction physiology.
URL: https://www.clinicaltrials.gov; Unique identifier: NCT04913870 and NCT02395107."
PubMed,aortic stenosis,Transcatheter aortic valve implantation for symptomatic severe aortic stenosis and its expanding clinical indications.,Hyungdon Kook; Young-Hyo Lim,10.3904/kjim.2025.256,2026-02-24,The Korean journal of internal medicine,"Transcatheter aortic valve implantation (TAVI) is a minimally invasive treatment for symptomatic severe aortic stenosis (AS) that was initially developed for patients with prohibitive surgical risk. Since the first-in-human procedure in 2002, TAVI has gained global acceptance owing to its favorable clinical outcomes and faster recovery than those associated with surgical aortic valve replacement. Landmark trials have demonstrated the noninferiority or superiority of TAVI across high-, intermediate-, and low-surgical risk populations, leading to guideline endorsement as a recommended option for appropriately selected patients across all surgical risk groups. Furthermore, long-term follow-up data support the durability of contemporary TAVI devices. Beyond its current established indications, TAVI is being explored for broader applications such as asymptomatic severe AS, moderate AS with heart failure, and pure aortic regurgitation; however, these uses remain investigational and are not yet part of formal guidelines. This review summarizes TAVI's historical evolution, pivotal clinical trial evidence, and procedural innovations that have enabled its widespread use. We explore Korea-specific experiences with TAVI implementation, highlighting national registry data, healthcare policy considerations, and institutional adoption. Future perspectives include long-term device performance, lifetime valve management strategies, and the integration of artificial intelligence into transcatheter valve therapy."
PubMed,aortic stenosis,Double Valve Surgery Reduces Heart Failure Readmissions Compared to Isolated TAVR in High-Grade Multivalvular Stenosis.,Marco Tagliafierro; Rahul Kanade; Darina Kirilina; William Mitchell; Nathan Ott; Yuichiro Kitada; Jonathan Nickles; Abigail Martin Mens; Susheel Kodali; Rebecca Hahn; Arnar Geirsson; Michael Argenziano; Paul Kurlansky; Isaac George; Luigi Pirelli,10.1093/ejcts/ezag102,2026-02-23,European journal of cardio-thoracic surgery : official journal of the European Association for Cardio-thoracic Surgery,"Patients with concomitant severe aortic stenosis (AS) and moderate/severe mitral stenosis (MS) pose a complex therapeutic challenge. While double valve surgery (DVS) remains the gold standard, its high operative risks have led to investigating novel strategies, chiefly transcatheter interventions. Due to the lack of commercially available transcatheter devices for MS, numerous high-risk patients undergo isolated transcatheter aortic valve replacement (I-TAVR). The long-term efficacy and durability of this single-valve approach in a multivalvular stenotic setting is not well established.
Retrospective analyses of consecutive patients treated for concomitant severe AS and moderate-to-severe MS at a single institution (2015-2025), divided according to treatment strategy (DVS vs I-TAVR). Propensity-score matching accounted for baseline differences, while univariable and multivariable analyses evaluated factors associated with recurrent heart failure (HF) readmissions.
Ninety-seven patients underwent DVS and 129 I-TAVR. Both before and after propensity score matching, no differences were observed in short- nor mid-term incidence of all-cause mortality (unmatched, p = 0.078; matched, no events) nor stroke (unmatched, p = 0.783; matched, p = 1.00). However, I-TAVR was found to be associated with greater HF rehospitalizations (unmatched, p = 0.001; matched, p = 0.006). The univariable and multivariable analyses demonstrated I-TAVR to be an independent risk factor for HF rehospitalization, in both the unmatched and matched populations.
In patients with high-grade concomitant AS and MS, addressing only AS with I-TAVR is an independent predictor of HF readmissions. While I-TAVR remains a valid therapeutic option in high-risk patients with high-grade multivalvular stenosis, DVS should be considered as the preferred treatment option in any patient that can tolerate surgery.
IRB-AAAV5910. Consent was waived owing to the retrospective design of the study."
PubMed,aortic stenosis,The efficacy and safety of cerebral embolic protection devices in patients undergoing transcatheter aortic valve replacement: a systematic review and meta-analysis with trial sequential analysis of randomized controlled trials.,Ahmed Elazab; Ahmed W Hageen; Ahmed Elbataa; Ahmed Mansour; Eman E Labeeb; Qasi Najah; Mohammed A Elbahloul; Mohamed Ismail Elnady; Sohaila Mansour Abdelsatar; Anas Mansour; Mohamed Hamouda Elkasaby; Ramez M Odat; Laith Rhabneh; Mahmoud Nassar; Mustafa Turkmani; Diaa Hakim,10.1080/14779072.2026.2636590,2026-02-23,Expert review of cardiovascular therapy,"Transcatheter aortic valve replacement (TAVR) is an established treatment for severe aortic stenosis but carries a risk of stroke and cerebral embolism. Cerebral embolic protection devices (CEPD), including filter-based and deflection-based systems (Sentinel and TriGUARD), aim to reduce embolic complications; however, their clinical benefit remains uncertain. This study evaluated the efficacy and safety of CEPD during TAVR using trial sequential analysis (TSA) and the Grading of Recommendations, Assessment, Development, and Evaluation (GRADE) framework.
Randomized controlled trials (RCTs comparing TAVR with and without CEPD were identified through four electronic databases from inception to April 2025. Primary outcomes were all-cause mortality, major adverse cardiovascular and cerebrovascular events (MACCE), stroke, and disabling stroke. Pooled risk ratios (RR) with 95% confidence intervals (CI) were calculated. TSA was conducted with a 5% type I error and 80% power.
Nine RCTs including 11,876 patients were analyzed. CEPD use showed no significant reduction in mortality, MACCE, stroke, or disabling stroke. Secondary and subgroup analyses yielded consistent findings. TSA demonstrated that the accrued evidence was insufficient to confirm a clinical benefit.
Current evidence does not support the routine use of CEPD during TAVR, given the lack of significant benefit in key clinical outcomes.
The protocol of this study was registered at Prospero CRD420251036308."
PubMed,aortic stenosis,The 2025 European Society of Cardiology/European Association of Cardiothoracic Surgery joint guidelines for the management of valvular heart disease: Revolution or evolution?,Wojciech Wojakowski; Michał Tendera; Fabien Praz,10.33963/v.phj.111320,2026-02-23,Kardiologia polska,"The 2025 European Society of Cardiology (ESC)/European Society of Cardiothoracic Surgery guidelines for the management of valvular heart disease (VHD), presented at the ESC Congress in Madrid, update the 2021 document and respond to the rapid growth of evidence from randomized trials, meta-analyses, and large registries. Developed by a multidisciplinary Heart Team including patient representatives, the guidelines emphasize patient-centered ""lifetime"" management, shared decision-making, and treatment at high-volume expert Heart Valve Centers, especially for complex surgical and transcatheter procedures. The scope has been broadened to address cancer and radiation-associated VHD, cardiogenic shock and acute heart failure, multiple and mixed VHD, and sex-specific issues. Key changes in indications for imaging, treatment, and follow-up of VHD are discussed in the perspective of evidence-based medicine. Key updates include earlier intervention in severe, high-gradient, asymptomatic aortic stenosis, refined age thresholds favoring transfemoral transcatheter aortic valve implantation, and its use in bicuspid aortic stenosis and aortic regurgitation in high-risk or inoperable patients. Recommendations for secondary mitral regurgitation (MR) distinguish atrial from ventricular mechanisms and upgrade mitral transcatheter edge-to-edge repair to class I in selected cases of ventricular secondary MR. At the same time, surgery remains first-line for primary MR, with defined triggers for early repair and emerging roles for transcatheter edge-to-edge repair and transcatheter mitral valve implantation in high-risk patients. The document also strengthens guidance on tricuspid interventions, structured assessment of right ventricular dysfunction, and simplifies antithrombotic strategies, including restricted use of dual antiplatelet therapy after transcatheter aortic valve implantation in patients without another indication for oral anticoagulation. Implementing these recommendations should streamline care pathways and reduce the burden of VHD."
PubMed,aortic stenosis,Stone Heart Syndrome After Aortic Valve Replacement for Severe Aortic Stenosis: A Case Report.,Lampriani Papageorgiou,10.7759/cureus.101968,2026-01,Cureus,"Stone heart syndrome (SHS) is a rare but catastrophic complication of cardiac surgery, characterized by irreversible ischemic myocardial contracture following prolonged global myocardial ischemia, and is almost uniformly fatal once established. We report the case of a 55-year-old woman with severe symptomatic aortic stenosis who underwent elective mechanical aortic valve replacement. Preoperative echocardiography showed preserved ventricular dimensions with low-normal systolic function. Due to technical difficulties during mini-sternotomy, a prolonged aortic cross-clamp time was required with repeated cardioplegia. Failure to wean from cardiopulmonary bypass was followed by complete left ventricular akinesia, immobile left-sided valves, and minimal right ventricular activity despite maximal support. Full sternotomy revealed a rigid, non-compliant myocardium consistent with SHS. Central veno-arterial extracorporeal membrane oxygenation was instituted without myocardial recovery. The patient died from multiorgan failure on postoperative day three. SHS results from profound myocardial ischemia, causing adenosine triphosphate depletion, calcium overload, and irreversible actin-myosin binding. Prevention, achieved through meticulous myocardial protection and strict minimization of ischemic time, remains the only effective strategy against this devastating and irreversible complication of cardiac surgery."
PubMed,aortic stenosis,Emergent surgical repair via minimally invasive left anterior thoracotomy for left ventricular perforation during transfemoral transcatheter aortic valve implantation: a case report.,Feiyu Wu; Qifeng Zhu; Xianbao Liu,10.1093/ehjcr/ytag083,2026-02,European heart journal. Case reports,"Transcatheter aortic valve implantation (TAVI) is an effective and safe treatment for severe aortic stenosis. Despite advancements reducing complications, rare life-threatening events like ventricular perforation remain significant challenges. This case details the management of an acute left ventricular perforation during TAVI.
A 74-year-old woman with symptomatic severe bicuspid aortic stenosis underwent transfemoral TAVI. Sudden haemodynamic collapse occurred during the device delivery. Transoesophageal echocardiography demonstrated massive pericardial effusion, attributed to guidewire-induced left ventricular perforation. The patient maintained haemodynamic stability with pericardial drainage on cardiopulmonary bypass (CPB). However, pericardial effusion recurred after transitioning from CPB to extracorporeal membrane oxygenation support. Cardiac surgeons repaired the laceration at the apex and achieved haemostasis through minimally invasive left anterior thoracotomy, successfully resolving the intraoperative crisis and rescuing the patient.
This case illustrates that ventricular perforation/rupture during TAVI, while rare, constitutes a fatal complication. To mitigate this risk, enhanced preoperative risk stratification and intraprocedural monitoring for left or right ventricular perforation/rupture are imperative. Prompt recognition and intervention-including pericardiocentesis, CPB initiation, and surgical haemostasis-are critical upon occurrence. Innovatively employing minimally invasive left anterior thoracotomy for repair in this case significantly reduced surgical trauma, facilitating rapid postoperative recovery."
PubMed,aortic stenosis,Lipomatous hypertrophy of the atrial septum with periprocedural haemorrhage masquerading as potential malignancy: a case report.,Hilal Olgun Kucuk; Melanie C Bois; Adrian daSilva-deAbreu; Panithaya Chareonthaitawee; John P Bois,10.1093/ehjcr/ytag053,2026-02,European heart journal. Case reports,"Cardiac masses encompass a broad differential, including benign tumours, malignancies, and pseudotumours. Accurate diagnosis requires integration of clinical context, patient characteristics, lesion location, and imaging features. In select cases, tissue characterization is necessary. We describe a case of a rapidly enlarging interatrial mass following transcatheter aortic valve implantation (TAVI).
A 70-year-old man underwent TAVI for severe low-flow, low-gradient aortic stenosis. Preprocedural imaging revealed an incidental interatrial mass consistent with lipomatous hypertrophy of the atrial septum (LHAS). Six months later, the mass showed significant interval growth, raising concern for malignancy. Multimodality imaging, including cardiac magnetic resonance imaging and FDG positron emission tomography yielded indeterminate results. An echocardiography-guided biopsy was performed, and histopathologic analysis confirmed LHAS with intralesional haemorrhage likely incurred during the TAVI procedure.
While LHAS is typically benign and stable or slowly progressive, rare cases may present with atypical features and rapid growth, mimicking malignant cardiac tumours. This case represents the first reported instance of LHAS with haemorrhagic expansion."
PubMed,aortic stenosis,Single Left Coronary Ostium Originating from the Aortic Arch with an Anomalous Prepulmonic Right Coronary Artery in a Dog with Pulmonary Stenosis.,Randolph L Winter; Kara L Maneval; Ryan F Peiffer; Claudia Serrano Ferrel,10.1016/j.case.2025.10.002,2026-02,"CASE (Philadelphia, Pa.)",• Anomalous CAs may originate distal to the aortic root. • Anomalous CAs may occur concurrent with pulmonary valvar stenosis. • Coronary compression testing may be of benefit during pulmonary stent implantation.
