source,keyword,title,authors,doi,publication_date,journal,abstract
PubMed,aortic stenosis,Mini-thoracotomy Access for Endovascular Aortic Stenting in Pediatric Patients.,Neil M Venardos; Subhrajit Lahiri; Arshid Mir; Randall M Schwartz; Emilie D Henry; Harold M Burkhart,10.1007/s00246-026-04298-w,2026-05-22,Pediatric cardiology,"Vascular access for endovascular procedures can be challenging in pediatric patients with congenital heart disease. We present two patients in which a left mini-thoracotomy was utilized to access the descending aorta for endovascular aortic stenting. The first patient was a 5-year-old male who had undergone a Fontan pathway and developed a significant stenosis of the distal arch. The second patient was a 10-month-old born with a coarctation who developed recurrent stenosis and a pseudoaneurysm around an existing aortic stent. Utilizing this hybrid approach, both underwent successful retrograde, aortic stent deployment. Both stents can be dilated to adult size in the future. To our knowledge these are the first published descriptions of this technique in the pediatric population."
PubMed,aortic stenosis,Reframing Value in Low-Risk Aortic Stenosis: When Less Invasive Is Not Necessarily Less Costly.,Jae-Sik Jang,10.1016/j.jacasi.2026.04.005,2026-05-08,JACC. Asia,
PubMed,aortic stenosis,Temporary Mechanical Support as a Bridge to Transcatheter Aortic Valve Replacement in Cardiogenic Shock.,Ahmed AlBadri; Ryan J Burke; Abdul Bikak; Zeinep Efe; Amar Patel; Nabil Sabbak; Christopher Ma; Suhail Dohad,10.1016/j.jaccas.2026.108380,2026-05-21,JACC. Case reports,"Cardiogenic shock in the setting of severe aortic stenosis or degenerated bioprosthetic valves is associated with high morbidity and mortality. Definitive valve intervention is often deferred due to profound hemodynamic instability and multiorgan dysfunction. Optimal strategies to stabilize these patients before transcatheter aortic valve replacement (TAVR) remain incompletely defined.
We present a case series of 3 patients with cardiogenic shock due to severe aortic valve disease who were managed with temporary mechanical circulatory support (MCS) as a bridge to TAVR. Hemodynamic support strategies, including a transseptal left ventricular assist device or a transvalvular axial-flow device, were selected based on valve pathology, vascular access, and anticoagulation considerations. MCS facilitated hemodynamic stabilization, recovery of end-organ function, and successful valve intervention in all cases.
These cases highlight the feasibility of individualized MCS strategies to stabilize patients with aortic stenosis-related cardiogenic shock, enabling safe TAVR and meaningful patient recovery.
Temporary mechanical circulatory support may serve as an effective bridge to TAVR in selected patients with cardiogenic shock due to severe aortic valve disease. Individualized device selection and multidisciplinary Heart Team collaboration are essential to achieving favorable outcomes."
PubMed,aortic stenosis,Positron Emission Tomography/Computed Tomography Scanner for Pre-Transcatheter Aortic Valve Replacement Assessment: Rethinking Our Resources.,Giulia Passaniti; Roosha Parikh; George Petrossian; Newell Robinson; Jaffar Khan; Omar K Khalique,10.1016/j.jaccas.2026.108459,2026-05-21,JACC. Case reports,"Since the first transcatheter aortic valve replacement (TAVR), there has been an exponential increase in the number of patients diagnosed and treated for aortic stenosis.
A 79-year-old man, with severe symptomatic aortic stenosis and a past medical history of coronary artery bypass in 2006 and percutaneous coronary stent implantation in 2016, presented to our Heart Valve Center for pre-TAVR assessment. Preprocedural computed tomography angiography was completed on a positron emission tomography (PET)/computed tomography (CT) machine. The patient underwent successful implantation of TAVR, with no evidence of leak on postoperative echocardiographic assessment on days 1 and 30.
Cardiac computed tomography angiography is the established gold standard for pre-TAVR evaluation in patients with no absolute contraindications; we may soon face a resource saturation problem. Therefore, we should aim to use our resources wisely.
A possible solution to the issue of CT scanner saturation lies in using our resources more efficiently: for example, pre-TAVR planning could be performed on PET/CT scanners, providing comparable results.
Pre-TAVR assessment can be safely performed on a PET/CT machine."
PubMed,aortic stenosis,Open superior mesenteric artery thrombectomy of dislodged aortic valve causing acute mesenteric ischemia.,Ivan B Ye; Alex Houser; Patrick T Jasinski,10.1016/j.jvscit.2026.102252,2026-08,Journal of vascular surgery cases and innovative techniques,"Transcatheter aortic valve replacement is preferred for severe aortic stenosis in elderly, high-risk patients. We report the case of a 96-year-old woman who developed acute mesenteric ischemia from embolization of the native heart valve after transcatheter aortic valve replacement and highlight the key management steps that enabled successful revascularization and bowel preservation, as well as the decision-making between surgical and endovascular mesenteric thrombectomy."
PubMed,aortic stenosis,The Hidden Vulnerability: How Underlying SMA Stenosis Turns Routine Intra-Aortic Balloon Pump Support Into Fatal Mesenteric Ischemia.,Nitya Panyala; Bhavneet Singh; Tanya Britto Muthunayagam; Rajeev Mehta,10.1155/crcc/4613711,2026,Case reports in critical care,"Intra-aortic balloon pump (IABP) therapy is a widely used mechanical circulatory support device for patients with cardiogenic shock. Although generally safe, IABP insertion can lead to serious complications, including the rare but potentially fatal development of mesenteric ischemia. We report a 58-year-old female smoker who presented with ST-elevation myocardial infarction complicated by cardiogenic shock requiring emergent cardiac catheterization and IABP insertion. Following IABP placement, the patient developed progressive abdominal pain, fever, tachycardia, and bloody bowel movements. CT imaging revealed extensive pneumatosis intestinalis and mural hypoenhancement consistent with small bowel ischemia, along with severe stenosis at the origin of the superior mesenteric artery (SMA). Despite emergent exploratory laparotomy with extensive small bowel resection, the patient developed multiorgan failure and died. This case demonstrates that mesenteric ischemia can occur even when IABP placement appears anatomically appropriate, particularly in patients with underlying visceral vascular disease. The patient's pre-existing high-grade SMA stenosis created a compromised perfusion state where reductions in diastolic blood flow from balloon counterpulsation precipitated catastrophic intestinal ischemia. Clinicians must maintain high clinical suspicion for mesenteric ischemia in patients who develop abdominal symptoms while on IABP support, especially those with visceral atherosclerosis. Early recognition is critical, as delayed diagnosis is almost universally fatal."
PubMed,aortic stenosis,Contrastive language image pretraining for a cardiac magnetic resonance image embedding with zero-shot capabilities.,Makiya Nakashima; Jielin Qiu; Peide Huang; Jihye Lee; Po-Hao Chen; Richard Grimm; Christopher Nguyen; Byung-Hak Kim; Ding Zhao; Deborah Kwon; David Chen,10.1038/s41467-026-73022-2,2026-05-21,Nature communications,"Vision-language models trained using self-supervised learning are crucial to reduce the dependency on large volumes of labeled data. However, conventional self-supervised approaches that rely on precise image-text pairing are not always feasible for cardiovascular magnetic resonance imaging (CMR) given its ability to visualize cardiac anatomy, physiology, and microstructure in a single exam. We present CMR-contrastive language image pretraining (CMR-CLIP), a vision language model which treats CMR images as videos to jointly learn embeddings between the images in the study and associated reports. The model is trained on a large dataset consisting of 11,028 studies performed at a single healthcare institution and evaluated on an internal test (N = 2,758) and external dataset (N = 428). CMR-CLIP achieves remarkable performance in real-world clinical tasks, achieving accuracies of 88.5% for non-ischemic cardiomyopathy, 88.0% for ischemic cardiomyopathy, 96.2% for cardiac amyloidosis, and 98.6% for hypertrophic cardiomyopathy, potentially leading to more consistent diagnosis of cardiovascular disease."
PubMed,aortic stenosis,"Early rehospitalisation after transcatheter aortic valve implantation: incidence, predictors and impact on mortality.",Polyxeni Alexiou; Federico Moccetti; Indra Bat-Ochir; Lorena Niederberger; Stephanie Brunner; Urs Jeker; Matthias Paul; Florim Cuculi; Mathias Wolfrum; Stefan Toggweiler,10.1136/openhrt-2026-004059,2026-05-21,Open heart,"Early rehospitalisation after transcatheter aortic valve implantation (TAVI) is frequently required but data regarding its prevalence, aetiology, predictors and prognostic relevance are limited.
We retrospectively analysed consecutive patients undergoing TAVI between August 2012 and October 2025. Early rehospitalisation was defined as any admission within 30 days from the index hospitalisation. Data regarding rehospitalisation causes, predictors, outcomes and impact on mortality were collected. Associations were evaluated using univariable and multivariable logistic and Cox regression models and Kaplan-Meier curve analyses.
A total of 1347 patients (43.8% women, mean age 81±6 years) were included. Early rehospitalisation was required in 131 (9.7%), most frequently due to infection (22.9%), heart failure (HF 19.8%) and bradycardia (9.9%). Independent predictors of rehospitalisation for infection were chronic HF (OR 2.60, 95% CI 1.02 to 6.59; p=0.045), chronic obstructive pulmonary disease (OR 3.18, 95% CI 1.27 to 7.96; p=0.013) and contrast dye volume (OR 1.25 per 25 mL increase, 95% CI 1.09 to 1.44; p=0.002). Rehospitalisation for decompensated HF was significantly associated with chronic HF (OR 3.82, 95% CI 1.24 to 11.81; p=0.020), paravalvular leak ≥mild (OR 5.05, 95% CI 1.50 to 16.98; p=0.009) and reduced postprocedural ejection fraction (OR 3.85, 95% CI 1.20 to 12.50; p=0.022). Conduction abnormalities at discharge predicted rehospitalisation for bradycardia requiring pacemaker implantation (OR 4.65, 95% CI 1.39 to 15.57; p=0.013). Early (≤2 days) discharge was not associated with an increased risk of rehospitalisation (27.7% vs 20.3%, p=0.073). 1-year all-cause mortality was higher for the early rehospitalisation group after multivariable adjustment (HR 3.03, 95% CI 1.90 to 4.86; p<0.001).
Nearly one-tenth of patients were readmitted after index hospitalisation. The most prevalent causes were infection, HF and bradycardia. Modifiable risk factors were contrast dye volume, ≥mild paravalvular leaks and discharge conduction abnormalities. Early discharge did not predict rehospitalisation. Mortality risk at 1 year was three times higher in patients requiring early rehospitalisation."
PubMed,aortic stenosis,Myocardial expression of ADGRL4 and AQP7 is related to regression of left ventricular hypertrophy after aortic valve replacement in a sex-dependent manner.,Kristján Bjarki Halldórsson; Korina Karagianni; Adelino F Leite-Moreira; Dimitra Dafou; Inês Falcão-Pires; Georgios Kararigas,10.1152/ajpheart.00188.2026,2026-05-21,American journal of physiology. Heart and circulatory physiology,"Aortic stenosis (AS) may lead to left ventricular (LV) hypertrophy (LVH). After aortic valve replacement (AVR), LVH often does not regress fully. This has been associated with a worse prognosis. This study aimed at comparing LVH regression between male and female patients and to discover cardiac molecular factors associated with it. Myocardial samples were collected from 18 patients (50% female) that underwent surgical AVR. Preoperative and postoperative LV mass indices (LVMi) were compared between male and female patients. Expression of ADGRL4 and AQP7 was quantified using PCR and assessed with relative regression of LVMi. High-depth RNA-sequencing data of LV free-wall tissues from subjects with heart failure were employed for RNA editing analysis. Male patients had significant LVH regression (P < 0.05) after AVR, while female patients did not (P = 0.116). In male patients, a significant relationship was found between the expression of ADGRL4 (P < 0.05, R2 = 0.497) and AQP7 (P < 0.05, R2 = 0.576) and LVMi regression after AVR. This relationship was insignificant for ADGRL4 (P = 0.704, R2 = 0.0220) and AQP7 (P = 0.860, R2 = 0.00477) in female patients. RNA editing analysis revealed significant sex-biased differences in intronic A-to-I editing of AQP7, with five positions, particularly within Alu elements, along with sex-biased predicted RBP binding motifs. Recognizing patients at risk of defective LVH regression using molecular factors could lead to more intensive postoperative follow-up and earlier treatment, consequently improving reverse remodeling and prognosis. The present findings warrant further research in a larger study."
PubMed,aortic stenosis,UNICORN TAVR in Native Complex Congenital Aortic Stenosis at High Risk of Coronary Obstruction.,Harish Sharma; William J Chadwick; Russell Franks; James D Newton; Elizabeth Orchard; Sam Dawkins; Thomas J Cahill,10.1016/j.jaccas.2026.108381,2026-05-21,JACC. Case reports,"Coronary artery obstruction is a rare but serious complication of transcatheter aortic valve replacement (TAVR). Undermining iatrogenic coronary obstruction with a radiofrequency needle (UNICORN) is a novel technique of intraleaflet TAVR valve deployment for mitigating this risk. There is limited experience in native aortic valve anatomy, particularly in congenital aortic stenosis.
A 26-year-old man in cardiogenic shock secondary to severe congenital aortic stenosis was successfully treated with emergency TAVR, with leaflet modification using the UNICORN technique due to the high risk of coronary obstruction.
UNICORN is a novel technique for preventing coronary obstruction in TAVR. Here we describe the first case of UNICORN in congenital aortic stenosis in cardiogenic shock at prohibitive surgical risk.
UNICORN can be used successfully in carefully selected native valves at risk of coronary obstruction during TAVR. Use of leaflet modification techniques such as UNICORN enables intervention in a broader cohort of patients unfit for surgery."
