source,keyword,title,authors,doi,publication_date,journal,abstract
PubMed,aortic stenosis,[Postoperative delirium after aortic valve replacement in older adults: a retrospective cohort].,José G Quiroz-Meléndez; Ivon Jurez-Sánchez; Rocío Bonfil-Muñoz; Mariana Vázquez-Bazán; Eduardo Montiel-Díaz; Hugo González-Gómez,10.24875/ACM.25000150,2026-01-12,Archivos de cardiologia de Mexico,"To estimate the incidence of postoperative delirium (POD) and identify associated factors in adults ≥ 60 years with severe aortic stenosis undergoing surgical (SAVR) or transcatheter (TAVI) aortic valve replacement.
Consecutive, single-center retrospective cohort conducted at a tertiary hospital in Mexico (December 2023-May 2025). POD was defined as a positive Confusion Assessment Method (CAM) documented in the electronic health record, without formal blinding. Descriptive analyses, nonparametric tests, and univariable logistic regression were performed; given the low event frequency, an exploratory parsimonious multivariable model was fitted. Limitations: retrospective design, low number of events-particularly in TAVI-and lack of formal blinding for CAM assessment.
Seventy patients were included (58 SAVR and 12 TAVI). Overall POD incidence was 17.1% (95% CI: 10.1-27.6); SAVR 15.5% (9/58; 95% CI: 8.4-26.9) and TAVI 25.0% (3/12; 95% CI: 8.9-53.2) (p = 0.42). In the penalized (Firth) adjusted model, atrial fibrillation (OR: 11.17; 95% CI: 1.58-79.66; p = 0.038) and infections (OR: 5.03; 95% CI: 1.06-23.11; p = 0.042) were associated with POD. Hyponatremia occurred only among patients with POD.
POD was frequent after SAVR and TAVI. In exploratory penalized analyses, atrial fibrillation and infections were associated with POD, while hyponatremia was observed only among POD cases. These findings support focusing on feasible in-hospital preventive measures."
PubMed,aortic stenosis,Multivalve Involvement in Aortic Stenosis: Insights From a Narrative Review.,Quentin Battistolo; Marisa Avvedimento; Patrice Guerin; Pierre Yves Turgeon; Mathieu Bernier; Michael J Mack; Patrick O'Gara; Josep Rodés-Cabau,10.1161/CIRCULATIONAHA.125.075978,2026-01-13,Circulation,"Many patients with severe aortic stenosis present with concomitant multivalvular heart disease. The management of this condition remains challenging and requires a multidisciplinary approach that integrates clinical, hemodynamic, and multimodality imaging data to define the most effective and durable treatment strategy. Although randomized evidence to guide treatment decisions in this setting is limited, percutaneous interventions to address additional valvular lesions are being increasingly adopted. This review provides an overview of the pathophysiology of valvular diseases commonly associated with severe aortic stenosis, highlighting their prognostic implications after surgical or transcatheter treatment and their impact on risk stratification and therapeutic management."
PubMed,aortic stenosis,Left atrial volume index as a risk predictor in isolated surgical aortic valve replacement: results from the multicenter aortic valve replacement registry.,Kazuma Handa; Koichi Maeda; Kyongsun Pak; Yusuke Yanagino; Ohmori Takahiro; Akinobu Ohtani; Takura Taguchi; Kunitaka Kumagai; Koichi Inoue; Shohei Yamada; Yusuke Misumi; Kizuku Yamashita; Ai Kawamura; Daisuke Yoshioka; Kazuo Shimamura; Shigeru Miyagawa,10.1093/ejcts/ezag022,2026-01-12,European journal of cardio-thoracic surgery : official journal of the European Association for Cardio-thoracic Surgery,"Aortic stenosis (AS) induces left ventricular diastolic dysfunction, which is associated with left atrial (LA) dysfunction. However, the prognostic impact of LA dysfunction in the surgical intervention for AS remains unclear.
Among the 812 patients who underwent isolated surgical aortic valve replacement (SAVR) for AS at eight institutions between 2016 and 2021, 366 with available preoperative left atrial volume index (LAVI) were included. Based on the optimal value of 40 mL/m2-derived from receiver operating characteristic curve analyses-patients were stratified into a LA enlargement group (n = 219) and a non-enlargement group (n = 147), and 5-year outcomes were investigated.
Age (76.0 vs 76.0 years, P = 0.489) and sex (male 44.3% vs 50.3%,P = 0.256) were comparable, while the LA enlargement group showed lower eGFR (52.3 vs 59.2 mL/min/1.73 m2, P = 0.002), serum albumin (3.9 vs 4.0 g/dL, P = 0.003), and ejection fraction (65.0% vs 70.0%,P < 0.001), as well as a higher tendency for atrial fibrillation (20.1% vs 12.2%,P = 0.066), and higher STS-PROM (3.10% vs 2.91%,P = 0.029). The 5-year incidence of cardiac mortality was higher in the LA enlargement group (13.4% vs 2.6%,P = 0.001). Multivariable analysis identified preoperative LA enlargement (LAVI ≥ 40 mL/m2) as an independent predictor of cardiac mortality (adjusted HR, 2.08; 95% CI, 1.01-4.82; P = 0.041). LA enlargement was also associated with higher all-cause mortality and heart failure readmission (17.4% vs 7.6%,P = 0.002; and 11.0% vs 2.8%,P = 0.013, respectively).
In patients with severe AS undergoing isolated SAVR, a preoperative LAVI ≥ 40 mL/m2 was associated with midterm mortality and heart failure, suggesting that SAVR before significant LA enlargement may improve prognosis."
PubMed,aortic stenosis,Prediction of Symptoms and Evaluation of Surgical Indications After Birth Based on Tracheal Morphology of Double Aortic Arch.,Takeshi Ikegawa; Akio Kato; Motoyoshi Kawataki; Yoshinori Inagaki; Katsuaki Toyoshima; Hideaki Ueda,10.1007/s00246-025-04153-4,2026-01-12,Pediatric cardiology,"To establish objective criteria for predicting postnatal respiratory symptoms and determine surgical indications in fetuses with double aortic arch (DAA). This single-center, retrospective cohort study included fetuses diagnosed with DAA using fetal echocardiography and managed perinatally at Kanagawa Children's Medical Center from January 2013-December 2024. Clinical data, fetal echocardiography, postnatal contrast-enhanced computed tomography (CT) findings, surgical intervention, and outcomes were reviewed. Narrowest tracheal diameter (NTD) Z score in late gestation and narrowest-to-reference tracheal area (NTA/RTA) ratio on postnatal CT were measured. Primary and secondary outcomes included respiratory symptoms shortly after birth and elective surgery, respectively. Groups were compared using t-tests, and the optimal cutoff values were determined using receiver operating characteristic (ROC) curve analysis. Reproducibility was assessed using intraclass correlation coefficient. Twenty-two patients were included: 5 symptomatic and 17 asymptomatic (12, prophylactic surgery; 5, observation). Symptomatic patients had significantly lower NTD Z scores (median - 1.8 vs. -1.2, P = 0.012) and NTA/RTA ratios (median 0.39 vs. 0.67, P < 0.001). NTD Z score ≤ - 1.7 (area under the ROC curve [AUC] 0.87; sensitivity 80%, specificity 88%) and NTA/RTA ratio ≤ 0.5 (AUC 0.94; sensitivity 100%, specificity 82%) were optimal thresholds for predicting early symptoms. In the asymptomatic group, NTA/RTA ratio ≥ 0.56 identified candidates for observation without surgery. The ICC values for both parameters exceeded 0.85, indicating excellent reproducibility. The prenatal NTD Z score and postnatal NTA/RTA ratio accurately predict postnatal respiratory symptoms in fetuses with DAA. These quantitative parameters may guide individualized perinatal management and surgical decision-making."
PubMed,aortic stenosis,Left Atrial Reservoir Strain in Cardiovascular and Systemic Disease: Advances and Clinical Applications From Physiology to Practice.,Andrea Sonaglioni; Gian Luigi Nicolosi,10.31083/RCM46198,2025-12,Reviews in cardiovascular medicine,"Traditional parameters, such as left atrial size or volume, typically reflect chronic pressure and volume overload; however, these abnormalities only become evident at advanced stages, often missing early signs of dysfunction. In contrast, left atrial reservoir strain (LASr), measured by speckle-tracking echocardiography, offers a sensitive and dynamic assessment of atrial mechanics, integrating atrial compliance with left ventricular diastolic interaction. Moreover, impaired LASr reflects atrial stiffness and fibrosis, and correlates with elevated filling pressures, making the LASr parameter a comprehensive biomarker of left-sided cardiac function. Indeed, LASr has demonstrated diagnostic and prognostic value across a wide spectrum of conditions. In heart failure with preserved ejection fraction, LASr refines the assessment of diastolic dysfunction and predicts hospitalization and mortality. In atrial fibrillation, reduced strain correlates with atrial fibrosis and left atrial appendage dysfunction, identifying patients at increased risk of arrhythmia recurrence and thromboembolism. In valvular disease, LASr uncovers subclinical remodeling and stratifies risk even in patients with apparently moderate aortic stenosis. Meanwhile, in addition to cardiovascular disease, LASr can detect early atrial impairment in systemic disorders such as hypertension, diabetes, obesity, and amyloidosis, often before structural enlargement becomes evident. Our group has shown that LASr predicts persistent hypertension after gestational hypertensive disorders, reveals subclinical diastolic dysfunction in idiopathic pulmonary fibrosis, non-invasively predicts left atrial appendage thrombus in atrial fibrillation, stratifies outcomes in moderate aortic stenosis, and provides prognostic information in acute ischemic stroke. This narrative review outlines the physiological basis, technical considerations, and clinical applications of LASr, discusses its limitations and future perspectives-including multimodality imaging and artificial intelligence-and underscores its transition from a research metric to a dynamic biomarker ready for clinical practice."
PubMed,aortic stenosis,Differences in Left Ventricular Remodeling Between Bicuspid Compared to Tricuspid Aortic Valve With Aortic Stenosis in a Chinese Population After Transcatheter Aortic Valve Replacement.,Chengwei Chi; Jiaqi Zhang; Weilong Zhao; Yuwei Wang; Yuxin Shao; Qingtao Meng; Shulong Zhang; Jiyi Liu; Simiao Tian; Jihong Liu,10.31083/RCM44165,2025-12,Reviews in cardiovascular medicine,"The study aimed to compare the differences in reverse left ventricular (LV) remodeling following transcatheter aortic valve replacement (TAVR) between patients with the bicuspid aortic valve (BAV) and those with tricuspid aortic valve (TAV), both with aortic stenosis, in a Chinese population.
A total of 137 patients were enrolled who were treated with a self-expandable Venus A valve at our center, who underwent TAVR from January 1, 2019, to June 30, 2022. We retrospectively included patients with BAV and TAV who underwent echocardiographic follow-ups at baseline and at least 6 months after the procedure.
Patients with a BAV were younger than those with a TAV. The BAV patients had a larger aortic root diameter (ARD), although the size of valve implantation was comparable between the two groups. Patients with a BAV might experience less reverse LV remodeling post-TAVR than patients with a TAV during the one-month follow-up (140.09 ± 36.94 g/m2 vs. 126.36 ± 26.96 g/m2; p = 0.044). There were no significant differences in the LV mass index (LVMi) between the two groups throughout the 24 hours or the six-month follow-up post-TAVR. Patients with a higher mean pressure gradient (MPG) (95% confidence interval (CI): 0.112-0.581; p = 0.004) and a larger ARD (95% CI: 0.519-5.573; p = 0.019) before TAVR had favorable mid-term LV reverse remodeling (ΔLVMi within 6 months) post-TAVR. Patients with much more severe aortic stenosis (AS) had favorable mid-term LV reverse remodeling post-TAVR.
Patients with BAV might experience less reverse LV remodeling post-TAVR than patients with TAV during a short-term follow-up, but similar remodeling during mid-term follow-ups."
PubMed,aortic stenosis,Multidimensional Frailty and Mortality in Transcatheter Aortic Valve Implantation Patients　- Prognostic Value of the Kihon Checklist.,Daichi Kobayashi; Masakazu Saitoh; Kentaro Hori; Shinya Tajima; Kotaro Takizawa; Junko Sakamoto; Atsuko Nakayama,10.1253/circrep.CR-25-0221,2026-01-09,Circulation reports,"Frailty is a crucial factor in the prognoses of patients who undergo transcatheter aortic valve implantation (TAVI); however, comprehensive assessments of this parameter are not frequently performed in this regard. This study evaluated the prognostic value of the Kihon Checklist (KCL), which covers physical, cognitive, and social domains, for patients receiving TAVI.
We retrospectively analyzed data from 986 patients who underwent elective TAVI between May 2017 and September 2022. Frailty was classified according to the KCL as non-frail (for scores of 0-3), pre-frail (4-7), or frail (≥8). The primary outcome measure was all-cause mortality following discharge. Kaplan-Meier, Cox regression, and classification and regression tree (CART) analyses were used. Of the overall patient cohort, 47.4% were classified as frail. Over a mean follow-up period of 968±578 days, 18.1% died. Frailty was significantly associated with higher mortality (adjusted hazard ratio 1.771; 95% confidence interval 1.096-2.862; P<0.02). Impaired socialization and physical function were also found to represent independent predictors of mortality. CART identified socialization as the primary node in the risk stratification.
Preoperative frailty, as defined by the KCL, was found to be independently associated with mortality after TAVI. Social and physical domains were also found to have strong prognostic relevance in this context."
PubMed,aortic stenosis,Bartonella Endocarditis in a Pediatric Patient With Aortic Valvular Disease and Embolic Stroke: A Case Report and Review of the Literature.,Omoadoni D Emeagui; Gitanjali Rebello; Rafay A Afzal; Kendria C Hall; Rebecca E Pratt; Karl O A Yu,10.7759/cureus.98965,2025-12,Cureus,"Culture-negative endocarditis leading to embolic stroke is a rare clinical etiology in pediatrics. This is a case of a 12-year-old male with a history of bicuspid aortic valve and mild asymptomatic aortic stenosis who presented with flu-like symptoms, right-sided hemiplegia, and aphasia. Although he initially presented with symptoms of arterial ischemic stroke, he was found to have infective endocarditis (IE) secondary to Bartonella henselae, confirmed by echocardiogram and plasma microbial cell-free DNA (mcf-DNA) testing. Initial antimicrobial treatment per standard guidelines was unsuccessful. Hence, second-line antimicrobials were commenced, to which he responded appropriately. His clinical course markedly improved, with recovery of neurological function within three weeks. He continued treatment of endocarditis and bartonellosis in an outpatient setting with significant clinical response until eventual cardiac surgery for valve replacement. Although the diagnosis and management of blood culture-negative IE can be very challenging and associated with morbidity, mcf-DNA testing has been shown to be helpful in establishing an accurate diagnosis and promoting appropriate antimicrobial management."
PubMed,aortic stenosis,Improvement in coronary microvascular dysfunction after transcatheter aortic valve implantation leading to positive fractional flow reserve and percutaneous coronary intervention: a case report.,Kosuke Fujita; Kyohei Onishi; Ayano Yoshida; Hiroki Matsuzoe; Gaku Nakazawa,10.1093/ehjcr/ytaf649,2026-01,European heart journal. Case reports,"The management of coronary artery disease in patients with severe aortic stenosis is controversial, with no consensus on optimal revascularization strategies. The validity of using fractional flow reserve to assess ischaemia in this population is debated. Conflicting results have arisen regarding the impact of transcatheter aortic valve implantation on fractional flow reserve values. We present the case of a patient with severe aortic stenosis and intermediate left anterior descending artery stenosis, in whom the fractional flow reserve and the index of microcirculatory resistance suggested the presence of coronary microvascular dysfunction prior to transcatheter aortic valve implantation. However, after valve replacement, the fractional flow reserve and the index of microcirculatory resistance indicated physiologically significant ischaemia, prompting intervention.
An 82-year-old woman presented with paradoxical low-flow, low-gradient severe aortic stenosis and intermediate left anterior descending artery stenosis. The fractional flow reserve was borderline, and the index of microcirculatory resistance was elevated before transcatheter aortic valve implantation, indicating the presence of coronary microvascular dysfunction. Six months after valve replacement, the fractional flow reserve declined to 0.64 with an improved index of microcirculatory resistance, prompting a successful percutaneous coronary intervention. Subsequent cardiac magnetic resonance imaging revealed reverse remodelling with a reduced left ventricular mass.
This case illustrates that transcatheter aortic valve implantation may unmask coronary ischaemia by restoring microvascular vasodilatory capacity in patients with coronary microvascular dysfunction. It also highlights the importance of reassessing coronary physiology in selected patients following transcatheter aortic valve implantation."
PubMed,aortic stenosis,Age-related geometric analysis of the extracranial artery for endovascular access planning.,Jung Soo Park; Hyun Goo Kang,10.21037/qims-2025-1369,2026-01-01,Quantitative imaging in medicine and surgery,"Age-related geometric remodeling of the extracranial carotid arteries significantly influences hemodynamics and endovascular accessibility, yet comprehensive data covering the entire supra-aortic route remain limited. The objective of this study was to investigate these age-related geometric changes from the aortic arch to the proximal internal carotid artery (ICA) using computed tomography angiography (CTA), and to assess their association with vascular aging.
This retrospective cross-sectional study included 485 patients who underwent CTA between January 2020 and December 2022. The participants were divided into two age groups: young (<60 years) and old (>70 years). Patients with carotid plaques or stenosis were excluded. Using semi-automated segmentation techniques, we analyzed geometric parameters, including vascular tortuosity, maximal diameter, cross-sectional area, and bifurcation angles from the aortic arch to the proximal ICA.
Out of the 485 participants, 257 (53%) were included in the old age group (mean age: 78.77±0.36 years). Vascular tortuosity from the common carotid artery (CCA) to the carotid artery bifurcation (CAB) was significantly higher in the old age group on both sides (right: 0.15±0.01 vs. 0.07±0.00; left: 0.14±0.01 vs. 0.06±0.00; P<0.001). The maximal diameters and cross-sectional areas of the common and internal carotid arteries also increased significantly with age CCA diameter (right: 7.49±1.05 vs. 7.25±1.05 mm; ICA cross-sectional area, right: 25.55±5.15 vs. 20.06±4.51 mm2; P<0.001). Furthermore, the CAB angle was markedly elevated bilaterally in older individuals (right: 33.52°±16.04° vs. 26.3°±15.86°; left: 35.94°±16.14° vs. 29.36°±13.97°; P<0.001).
Geometric changes in extracranial carotid arteries, including increased tortuosity, diameter, cross-sectional area, and bifurcation angle, are strongly associated with aging. These findings highlight the potential of CTA-based vascular geometry as a non-invasive imaging biomarker for assessing vascular aging and early structural remodeling."
