source,keyword,title,authors,doi,publication_date,journal,abstract
PubMed,aortic stenosis,"Triglyceride-glucose index, plasma metabolome and aortic stenosis: a Mendelian randomization analysis.",Zhisheng Yan; Yikang Wang; Xiaomei Dai; Qing Chang,10.1186/s13019-026-03976-3,2026-04-06,Journal of cardiothoracic surgery,
PubMed,aortic stenosis,Prognostic value of cardiac fibroblast activation heterogeneity assessed by FAPI PET radiomics in hypertrophic cardiomyopathy: a proof-of-concept study.,Haoyu Song; Jie Ding; Jun Zhao; Yilu Wang; Qingxia Wu; Minfu Yang; Li Wang,10.1136/openhrt-2025-003537,2026-04-06,Open heart,"Hypertrophic cardiomyopathy (HCM) is associated with an increased risk of sudden cardiac death (SCD), and myocardial fibrosis plays a central role in the pathophysiology process. Radiolabelled fibroblast activation protein inhibitor (FAPI) positron emission tomography computed tomography (PET) imaging enables visualisation of activated fibroblasts and may detect earlier stages of myocardial fibrosis than conventional structural imaging. However, most previous studies have relied on simple uptake-based metrics, potentially underusing the quantitative information contained in PET images.
To develop and internally validate a radiomics model based on FAPI PET imaging for stratifying predicted 5-year SCD risk in patients with HCM.
A total of 92 patients with HCM from two centres who underwent FAPI PET/CT or PET/cardiac magnetic resonance (CMR) were retrospectively included. Radiomics features were extracted from myocardial regions of interest and selected using elastic net regression. A radiomics model was constructed and evaluated using bootstrap internal validation. Model performance was compared with a conventional imaging metric (FAPI amount). Sensitivity analysis was performed to assess robustness across imaging modalities.
Two radiomics features were selected to construct the model. The apparent area under the receiver operating curve of the radiomics model was 0.839, which decreased to 0.772 after bootstrap correction and became comparable to the conventional metric. Sensitivity analysis demonstrated stable model performance after excluding PET/CMR data.
FAPI PET-based radiomics is feasible for quantifying myocardial fibroblast activation heterogeneity and shows potential for predicted SCD risk stratification in HCM. These findings should be interpreted as proof-of-concept and require validation in larger prospective cohorts with clinical endpoints."
PubMed,aortic stenosis,The association between geriatric nutritional risk index and mortality risk of patients after transcatheter aortic valve replacement: a meta-analysis.,Xueqian Liu; Yiting Cai; Jiayu Zhang; Shiyu Chen; Shoupei Cao,10.3389/fnut.2026.1733903,2026,Frontiers in nutrition,"Malnutrition is common among older adults undergoing transcatheter aortic valve replacement (TAVR) and may adversely affect postoperative survival. The Geriatric Nutritional Risk Index (GNRI), an objective marker of nutritional status, has been proposed as a prognostic tool. However, results from individual studies remain inconsistent. This meta-analysis aimed to clarify the association between pre-procedural GNRI and mortality after TAVR. A systematic search of PubMed, Embase, and Web of Science was conducted to identify observational studies reporting categorical comparisons of GNRI (low vs. high) and all-cause mortality after TAVR. Pooled hazard ratios (HRs) with 95% confidence intervals (CIs) were calculated using random-effects models accounting for the influence of heterogeneity. Thirteen cohort studies involving 9,647 patients were included. The pooled analysis demonstrated that low pre-procedural GNRI was significantly associated with increased all-cause mortality after TAVR (HR = 1.90, 95% CI: 1.60-2.26; I 2 = 43%, p < 0.001). A stronger association was observed in prospective studies as compared to retrospective studies (p for subgroup difference = 0.04). The association remained robust across subgroups stratified by study country, sample size, GNRI cutoffs, analytical models, and follow-up duration. Meta-regression showed no significant influence of age, sex, body mass index, diabetes prevalence, Society of Thoracic Surgeons (STS) score, or follow-up durations on the effect size. In conclusion, lower GNRI prior to TAVR is associated with a higher risk of all-cause mortality, underscoring the prognostic importance of pre-procedural nutritional assessment. GNRI could be considered as a complementary tool for risk stratification in TAVR candidates, while further prospective studies are needed to determine its optimal clinical integration.
The review protocol was prospectively registered in PROSPERO (registration number: CRD420251178097)."
PubMed,aortic stenosis,Successful Valve-in-Valve-in-Valve Procedure in a Patient With Severe Aortic Prosthesis Dysfunction: A Case Report.,Ramiz Emini; Dalal S Alshammari; Fayez A Alshammari,10.7759/cureus.106304,2026-04,Cureus,"Transcatheter aortic valve implantation (TAVI) has become an established treatment for patients with severe aortic stenosis, particularly those with elevated surgical risk. As indications for TAVI expand and patient survival improves, an increasing number of individuals may outlive their initial transcatheter heart valve (THV), creating new challenges in long-term valve management. Repeat procedures such as valve-in-valve implantation are therefore becoming more common. However, repeated transcatheter valve implantation increases the risk of complications, including patient-prosthesis mismatch (PPM), impaired coronary access, and residual or recurrent aortic regurgitation (AR). We report a rare case of early failure of two balloon-expandable transcatheter valves resulting in severe transvalvular regurgitation and recurrent heart failure. The patient was successfully treated with implantation of a third prosthesis using a self-expanding supra-annular valve in a valve-in-valve-in-valve (ViViV) configuration. This strategy corrected the regurgitation while preserving an adequate effective orifice area. This case highlights the importance of individualized valve selection and demonstrates that switching valve platforms from balloon-expandable to self-expanding devices may provide an effective solution in complex redo TAVI procedures."
PubMed,aortic stenosis,"Characteristics, clinical outcomes and molecular mechanisms associated with severe diastolic dysfunction in aortic stenosis.",Kyriakos Panaou; Constantijn S Venema; Kees H van Bergeijk; Demetra Hadjicharalambous; Nicolas Girerd; Teresa Trenkwalder; Michael Joner; Pim van der Harst; Jasper Tromp; Adriaan A Voors; Joanna J Wykrzykowska,10.1016/j.jmccpl.2026.100845,2026-06,Journal of molecular and cellular cardiology plus,"We aimed to better understand patient characteristics and pathophysiological mechanisms associated with severe diastolic dysfunction in aortic stenosis patients undergoing transcatheter aortic valve implantation (TAVI).
Patients with severe aortic stenosis often have echocardiographic signs of diastolic dysfunction. However, their characteristics and underlying disease mechanisms remain unclear.
Untargeted LC-MS lipidomics (1110 lipids) and proteomics (834 proteins) were performed on peri-procedural plasma from 231 TAVI patients. Pre-procedural echocardiography was available in 191 patients. DIABLO (mixOmics, version 6.3.0, R version 4.4.1) was used to integrate lipidomic and proteomic profiles.
Median age was 80 years, and 61% were female. In total, 75 (39%) patients had severe diastolic dysfunction. Patients with severe diastolic dysfunction more often had atrial fibrillation, higher plasma NT-proBNP concentrations, and more heart failure hospitalizations and mortality.Multi-omic network analysis identified two major lipid-protein clusters associated with severe diastolic dysfunction. The first showed dysregulation of membrane phospholipids such as cardiolipins (essential for mitochondrial integrity and energy metabolism), and phosphatidylserines (cytoprotective and anti-inflammatory properties). This cluster was associated with cytoskeletal and extracellular matrix remodeling. The second cluster showed high concentrations of acylcarnitines (indicative of metabolic dysfunction), which were associated with extracellular matrix remodeling and inflammatory responses.
In patients with aortic stenosis undergoing TAVI, those with severe diastolic dysfunction showed a disrupted balance of membrane phospholipids and acylcarnitines, suggesting that impaired energy metabolism, cellular and extracellular structural remodeling, and inflammatory responses may underlie the development and progression of diastolic dysfunction and heart failure.
We investigated clinical features and molecular profiles linked to severe diastolic dysfunction in aortic stenosis patients undergoing TAVI. Untargeted lipidomics (1110 lipids) and proteomics (834 proteins) were performed on peri-procedural plasma from 231 patients. Pre-procedural echocardiography was available in 191 patients. Severe diastolic dysfunction was present in 39% and was associated with atrial fibrillation, higher NT-proBNP, and more heart failure hospitalizations and mortality. Multi-omic integration identified two major lipid-protein clusters. The first was characterized by dysregulated membrane phospholipids, including cardiolipins and phosphatidylserines, linked to cytoskeletal and extracellular matrix remodeling. The other showed elevated acylcarnitines, indicating metabolic dysfunction, and inflammatory activation. These findings suggest that altered energy metabolism, structural remodeling, and inflammation are associated with severe diastolic dysfunction in aortic stenosis."
PubMed,aortic stenosis,Thyroid storm in a neonate and young infant: A rare but lethal cause of heart failure.,Shweta Bakhru; Nyan Minn Htun; Phani Bhargavi Dhulipudi; Nageswara Rao Koneti,10.4103/apc.apc_59_25,2025,Annals of pediatric cardiology,"Neonatal heart failure has varied causes, namely left-sided obstructive lesions such as aortic stenosis, hypoplastic left heart syndrome, and coarctation of the aorta, as well as conditions such as Ebstein's anomaly, supraventricular tachycardia, atrioventricular regurgitation, and large posttricuspid shunts. However, neonatal thyrotoxicosis is a rare but potentially fatal cause of heart failure if left untreated. We present two cases of neonatal thyroid storm manifesting as heart failure and cardiogenic shock, emphasizing the diagnostic challenges, treatment strategies, and transient nature of the disease, which is mediated by maternal thyroid-stimulating hormone receptor antibodies. A literature review is also provided to highlight the clinical approach to this rare but critical condition."
PubMed,aortic stenosis,Clinical Utility of Urinary Liver-Type Fatty Acid-Binding Protein Measured via Point-of-Care Testing in Acute Kidney Injury After Transcatheter Aortic Valve Implantation.,Yumi Obata; Atsuko Kamijo-Ikemori; Sachi Shimmi; Keiichi Ohata; Takeshi Sugaya; Soichiro Inoue,10.1111/nep.70200,2026-04,"Nephrology (Carlton, Vic.)","This study evaluated the clinical usefulness of urinary liver-type fatty acid-binding protein (L-FABP) measured via point-of-care testing (POCT) based on immunochromatography for the early prediction of acute kidney injury (AKI) following transcatheter aortic valve implantation (TAVI).
This retrospective observational study was conducted at a single-centre university hospital and included 186 patients who underwent TAVI. The onset of AKI was defined according to the Acute Kidney Injury Network classification. Urine samples were collected preoperatively, immediately after surgery, 4 h postoperatively and on postoperative days 1, 2 and 3 to measure urinary L-FABP using POCT.
Of the 186 patients who underwent TAVI, 24 (12.9%) developed AKI postoperatively. Patients with AKI exhibited a decreased left ventricular ejection fraction, the co-occurrence of both hypertension and advanced-stage chronic kidney disease and a longer hospital stay. During the observational period, patients with AKI were found to have significantly higher urinary L-FABP levels than those without. Preoperative urinary L-FABP showed the highest predictive performance for AKI onset, with an area under the receiver operating characteristic curve of 0.74 (cutoff value, 4.24 ng/mL; sensitivity, 0.61; specificity, 0.82; diagnostic accuracy, 0.79). Elevated urinary L-FABP levels above the cutoff value in the early phase of the perioperative period independently predicted AKI onset after adjusting for ejection fraction and the presence of renal dysfunction in the multivariable logistic regression analysis.
This study indicated for the first time that urinary L-FABP levels measured via POCT were independently associated with the development of AKI following TAVI, indicating potential utility for early risk assessment."
PubMed,aortic stenosis,Early reversal of cardiac remodeling in patients with new-onset persistent left bundle branch block after transcatheter aortic valve replacement.,Shuzhen Wang; Kunyue Tan; Xiaoqiang Gao; Lijuan Zhang; Chunxia Liu; Xiaofeng Huang; Shuangshuang Yan; Jing Guo; Feng Xiong,10.1186/s13019-026-03961-w,2026-04-05,Journal of cardiothoracic surgery,"New-onset persistent left bundle branch block (LBBB) following transcatheter aortic valve replacement (TAVR) is an independent predictor of long-term cardiovascular mortality in patients. The aim of this study is to evaluate the impact of new-onset LBBB on early cardiac reverse remodeling and clinical outcomes after TAVR.
A retrospective analysis was performed on 101 patients who underwent successful TAVR for severe aortic stenosis between March 2021 and October 2024 at our institution. Echocardiographic variables indicative of cardiac remodeling were analysed preoperatively and at one and six months after TAVR. Furthermore, the clinical outcomes of the patients were monitored during the follow-up period.
Of the 101 patients who underwent TAVR, 28 (27.7%) had new-onset LBBB. Transcatheter heart valve(THV) implantation depth was an influential factor for new LBBB, which was more prevalent in patients with thinner interventricular septal thickness preoperatively. At the six-month follow-up, the new-LBBB group showed an increase in left ventricular diameter and left ventricular mass index and a reduction in left ventricular ejection fraction compared with the preoperative period. Mitral regurgitation in the no-LBBB group was significantly reduced at 1 month postoperatively. In contrast, mitral regurgitation in new-LBBB group was reduced at one month postoperatively, but worsened at six months.There was no significant difference in rehospitalization rates within 6 months postoperatively between patients with or without LBBB.
New-onset persistent LBBB after TAVR did not affect short-term rehospitalization, but may adversely affect early postoperative reversal of cardiac remodeling."
PubMed,aortic stenosis,Hydraulic forces assist left ventricular filling in aortic stenosis at baseline and after valve replacement.,Bryce Watson; Jonathan Bennett; Nikoo Aziminia; Abhishek Shetye; George D Thornton; Rhodri Davies; Iain Pierce; Rebecca Kozor; Alun D Hughes; James C Moon; Martin Ugander; Thomas A Treibel,10.1016/j.jocmr.2026.102722,2026-04-03,Journal of cardiovascular magnetic resonance : official journal of the Society for Cardiovascular Magnetic Resonance,"Diastolic dysfunction in the setting of aortic valve replacement (AVR) for aortic stenosis (AS) is incompletely understood. This study aims to to assess the net hydraulic force of left ventricular (LV) filling in participants with severe symptomatic AS undergoing AVR.
This single-centre prospective observational cohort study evaluated patients with severe, symptomatic AS undergoing AVR between 2012-2015. Clinical assessment and cardiovascular magnetic resonance (CMR) was completed prior to AVR and 1-year post-operatively. Atrioventricular area difference (AVAD) was used as a surrogate for the hydraulic force of LV filling. AVAD at mid-diastole was measured as the difference between LV short-axis area and left atrial short-axis area.
In patients with AS (n=110, 54% male, age 71 [64-77] years, aortic valve area 0.74±0.25 cm2), AVAD was positive at baseline (2.8±6.5 cm2) consistent with a net hydraulic force assisting LV filling. While AVAD did not change post-operatively on a group level (p=0.70), an improvement in AVAD was associated univariably with increasing baseline LV ejection fraction, and decreasing baseline AVAD, LV volume, mass, myocardial extracellular volume, and infarct size (p<0.05 for all), and multivariably with baseline decreasing AVAD, LV mass, and age (model adjusted R2=0.49, p<0.001).
In severe AS, hydraulic force contributes to LV filling prior to and following AVR. The greatest improvement in hydraulic force following AVR occurred in those with the lowest baseline hydraulic force, but also with lower age and the absence of otherwise deleterious LV myocardial remodelling."
PubMed,aortic stenosis,Distressed Communities Have Worse Long-Term Survival After Aortic Valve Replacement.,Divyaam Satija; Christopher Rutter; Pierre Mansour; Rachel Wolf; Ammu Alvarez; Aaron Guo; Nancy Matre; John Bozinovski; Nahush Mokadam; Asvin M Ganapathi; Bryan Whitson; Matthew C Henn,10.1016/j.jss.2026.02.022,2026-04-04,The Journal of surgical research,"Socioeconomic status can affect outcomes following cardiac surgery. The Distressed Communities Index (DCI) is a comprehensive comparative measure for economic well-being. This study aimed to explore the association of DCI scores and outcomes following surgical aortic valve replacement (SAVR).
Seven humdred forty-six consecutive patients who underwent SAVR at our Institution from 2012 to 2020 were retrospectively reviewed. These patients were categorized into 2 groups based on their DCI scores: distressed (DCI>80 [n = 144]) and nondistressed (DCI ≤ 80 [n = 602]). Key variables were used for a 1:1 propensity-match, followed by Kaplan-Meier and conditional survival analyses. Multivariable Cox regression models were also constructed in both unmatched and matched cohorts to evaluate the independent association between DCI and survival.
Before matching, the distressed group had a significantly lower median age (61.0) as well as a higher median Society of Thoracic Surgeons risk score (2.13%) compared to the nondistressed group (65.0, 1.74%, P = 0.0253, P = 0.0031). Kaplan-Meier estimated mortality was also significantly higher for the distressed group (P = 0.0004). After matching, 144 patients were identified in each group, with all standardized mean differences less than 0.10. Kaplan-Meier estimated mortality remained significantly higher for the distressed group in this matched cohort (P = 0.03). Multivariable Cox regression also confirmed DCI>80 was independently associated with higher mortality in both cohorts.
These findings reveal that distressed DCI scores correlate with worse clinical outcomes post-SAVR. These survival disparities highlight a need for improved patient care and suggest that DCI could be a useful tool for better risk stratification and postdischarge planning to improve outcomes for high-risk populations."
