source,keyword,title,authors,doi,publication_date,journal,abstract
PubMed,aortic stenosis,Prognostic value of transaortic flow rate compared with ejection fraction and stroke volume index in low-gradient severe aortic stenosis.,Mohamed Allam; Cecilia Villa Etchegoyen; Said Alsidawi; Girish Pathangey; Hesham Sheashaa; Nikita Rafie; Ramzi Ibrahim; Juan M Farina; Ahmed K Mahmoud; Kamal Awad; Mahmoud Abdelnabi; Kristen Sell-Dottin; Steven J Lester; John P Sweeney; Chadi Ayoub; Kwan Lee; David F Fortuin; Reza Arsanjani,10.1136/heartjnl-2025-327594,2026-04-14,Heart (British Cardiac Society),"In low-gradient severe aortic stenosis (AS), reduced left ventricular ejection fraction (LVEF <50%) is practically used to define low flow and prompt dobutamine stress echocardiography to discern pseudo-severe AS. In patients with preserved LVEF, stroke volume index (SVI) <35 mL/m² is typically used. However, both are volume-based surrogates. Transaortic flow rate (TAFR), calculated as stroke volume divided by left ventricular ejection time, may better reflect true flow. Nonetheless, comparative data between TAFR and established metrics remain limited. We aimed to evaluate the prognostic value of TAFR in symptomatic low-gradient severe AS.
We retrospectively identified patients with low-gradient severe AS (AVA ≤1 cm2 and peak velocity (Vmax) <4 m/s or mean gradient (MG) <40 mm Hg) who underwent transcatheter aortic valve replacement at Mayo Clinic sites (2017-2023). The primary outcome was 1-year all-cause mortality. Survival was assessed using Kaplan-Meier and Cox proportional hazards models.
Among 475 patients included (mean age 85±8 years; 49% women), 242 (51%) had TAFR <220 mL/s, 165 (35%) had EF <50%, and 221 (47%) had SVI <35 mL/m2. Low TAFR was significantly associated with higher 1-year mortality even after stratifying by EF or SVI. In multivariate analysis, TAFR was an independent predictor of mortality (HR 2.38; 95% CI 1.19 to 4.76, p=0.014) after adjusting for reduced LVEF, low SVI, gender, chronic kidney disease and mitral and tricuspid regurgitation.
In patients with symptomatic low-gradient severe AS, low TAFR, not SVI or LVEF, is independently associated with mortality and may offer more accurate measure of flow state for clinical staging."
PubMed,aortic stenosis,Successful Transcatheter Aortic Valve Implantation in a High-Risk Elderly Patient with Intraoperative Ventricular Tachycardia: A Case Report.,As Hareesh Kumar; M V Mahazoom; Ajit Gaikwad; Deepak Phalgune,10.4103/aca.aca_218_25,2026-04-01,Annals of cardiac anaesthesia,"Aortic stenosis (AS) is a common valvular heart disorder in older adults, primarily caused by age-related degenerative changes. In high-risk cases, transcatheter aortic valve implantation (TAVI) has emerged as a viable and less invasive alternative to surgical aortic valve replacement for patients with symptomatic severe AS and an elevated risk of operative mortality. We report a favorable outcome of TAVI performed under monitored anesthesia care in a 76-year-old woman with multiple comorbidities who developed ventricular tachycardia during the procedure conducted under local anesthesia with light sedation."
PubMed,aortic stenosis,Evaluation of Perioperative Anesthetic Outcomes in Patients with Williams Syndrome Based on the Risk Stratification.,Sai Charan Kopparapu; Udit Khajuria; Saravana Babu; Subin Sukesan; Shrinivas V Gadhinglajkar; Prasanta Kumar Dash,10.4103/aca.aca_212_25,2026-04-01,Annals of cardiac anaesthesia,"Williams syndrome (WS) is associated with morbidity and mortality during surgical and nonsurgical procedures. The primary objective of the study was to assess the incidence of perioperative mortality in patients with WS among the risk groups. The secondary objectives were to analyze the mortality cause and study the various perioperative outcomes among the WS risk groups.
In this retrospective observational study, we included patients with WS who underwent anesthesia for elective corrective surgical repair and nonoperative procedures like radiological imaging and cardiac catheterization procedures in our institute from January 2009 to April 2024. The patients were stratified into high-, medium-, and low-risk groups based on the risk factors recorded from the hospital medical records. We analyzed the incidence of perioperative mortality and associated outcomes among the three risk groups of patients with WS.
Medical records of 30 patients with WS were studied. The incidence of mortality in the high-risk group was 11.8%, whereas there was no mortality in the other risk groups. The mortality occurred in high-risk group patients who underwent sedation with inhalational anesthesia for a radiological imaging procedure. There was no significant difference in the duration of mechanical ventilation, vasoactive inotropic score, or length of intensive care unit and hospital stay among the three risk groups.
Mortalities were observed in the high-risk group who underwent sedation with inhalational anesthesia for radiological imaging. Preoperative risk stratification is needed to identify the risk category and alleviate the major perioperative cardiac events in patients with WS."
PubMed,aortic stenosis,Burned out Takayasu arteritis in a young caucasian female: A rare case of aortic regurgitation and aneurysm requiring surgical repair.,Zinya H Talukder; Enad Haddad; Asha Marwaha; Ross G Biggs,10.21542/gcsp.2025.38,2025-08-30,Global cardiology science & practice,"Takayasu arteritis (TAK), also known as pulseless disease, is a granulomatous vasculitis that affects the aorta and its primary branches. It predominantly affects Asian women aged 10 to 40 years and leads to occlusion, stenosis, and aneurysmal changes in large vessels. Aneurysmal changes are observed in the burned-out stage of TAK and are typically found in older patients. Here, we present a rare case of burned-out Takayasu arteritis in a 27-year-old Caucasian female presenting with isolated moderate-to-severe aortic regurgitation and aortic aneurysm requiring surgical repair. TAK initially presents with nonspecific symptoms; thus, diagnosis can be missed or delayed until late in the disease course. We highlight the need for high clinical suspicion, as delay in diagnosis and appropriate treatment can lead to significant morbidity and mortality."
PubMed,aortic stenosis,Management challenges in Heyde syndrome: A case report of recurrent gastrointestinal bleeding and aortic stenosis in an octogenarian.,Muhammad Salman Sabri; David Glass; Aheed Javaid; John Dudzinski,10.21542/gcsp.2025.36,2025-08-30,Global cardiology science & practice,"Heyde syndrome is defined by the triad of aortic stenosis, gastrointestinal bleeding from angiodysplasias, and acquired von Willebrand disease. Management of aortic stenosis in Heyde syndrome poses a unique clinical challenge, particularly in elderly patients with multiple comorbidities. We present the case of an 87-year-old woman with severe anaemia secondary to gastrointestinal bleeding, moderate-to-severe aortic stenosis, and confirmed acquired von Willebrand disease. Despite endoscopic intervention and medical management, the patient continued to experience recurrent bleeding and haemodynamic instability. Although aortic valve replacement is known to mitigate bleeding risk by correcting shear stress-induced von Willebrand factor abnormalities, the patient's frailty, atrial fibrillation, and preference for conservative management complicated decision-making. This case highlights the complexities and therapeutic dilemmas in managing aortic stenosis in Heyde syndrome, particularly balancing the risks and benefits of surgical intervention versus conservative treatment in a vulnerable population."
PubMed,aortic stenosis,Coronary artery bypass grafting following Ross procedure in a patient with familial hypercholesterolemia.,Jessica B Briscoe; Shivani Shirodkar; AlleaBelle Bradshaw; Michelle Carvajal; Jennifer S Lawton; Hamza Aziz,10.21542/gcsp.2025.49,2025-10-31,Global cardiology science & practice,"Patients with familial hypercholesterolemia and concurrent aortic valve disease are at exceptionally high risk of requiring repeat interventions due to coronary disease, in addition to management of valvular pathology. For effective management, it is important for these patients to have a multidisciplinary approach to their care with surgical and interventional cardiology input. In this report, we present a case of a 33-year-old female patient with a history of familial hypercholesterolemia and congenital aortic stenosis status post-Ross procedure who presents with unstable angina. We discuss the challenges and factors to consider in the management of this unique patient population."
PubMed,aortic stenosis,"Epigenetics, Modifiers, and Molecular Noise: Rethinking Pathophysiology in Dilated and Hypertrophic Cardiomyopathies.",Miruna Mihaela Micheu; Eugeniu Catlabuga; Alexei Leahu; Dumitru Ciorbă; Viorel Munteanu,10.3390/ijms27073159,2026-03-31,International journal of molecular sciences,"Cardiomyopathies comprise a heterogeneous group of myocardial disorders characterized by intrinsic structural and functional abnormalities that are not explained by secondary cardiovascular or systemic conditions. Although genetically determined cardiomyopathies have traditionally been interpreted within a Mendelian framework, this paradigm does not fully account for the marked variability in penetrance, expressivity, and clinical outcomes observed in affected individuals. Increasing evidence indicates that disease manifestation arises from a complex interplay between rare pathogenic variants, common genetic variation, epigenetic regulation, environmental factors, and stochastic molecular processes. This review focuses on hypertrophic and dilated cardiomyopathies, the most prevalent and extensively studied forms, and critically examines how epigenetic mechanisms, genetic modifiers, and molecular noise challenge classical pathophysiology concepts. We discuss how these factors contribute to phenotypic heterogeneity and influence disease severity, progression, and therapeutic response. Recognition of this multilayered genetic architecture has important clinical implications, supporting more refined risk stratification, improved genetic counseling, and the development of personalized and potentially variant-agnostic therapeutic strategies."
PubMed,aortic stenosis,Dynamic Changes in Circulating Osteogenic Progenitor Cells Following TAVI: Implications for Vascular Remodeling-EPC and EPC-OCN Dynamics After TAVI.,Lia Schoenfeld; Pablo Codner; Merry Abitbol; Ben Cohen; Dorit Leshem Lev; Amos Levi; Ariel Nakache; Guy Witberg; Yeela Talmor Barkan; Ran Kornowski; Leor Perl,10.3390/jcm15072752,2026-04-05,Journal of clinical medicine,"Background: The prevalence of severe aortic stenosis (AS) is increasing, in accordance with a longer life expectancy. Aortic valve calcification is a multifactorial pathological process involving a complex interplay between different types of regenerative cellular and genetic factors. Among these cells, endothelial progenitor cells (EPCs) and their osteoblastic phenotype subpopulation (EPC-OCNs) have been implicated in vascular remodeling and disease progression. Objectives: To assess longitudinal changes in EPC and EPC-OCN levels in patients with severe symptomatic AS undergoing transcatheter aortic valve implantation (TAVI). Methods: In this prospective observational study, 65 patients with severe AS undergoing TAVI were enrolled. Circulating EPC and EPC-OCN levels were quantified by flow cytometry before the procedure, at 4 ± 1 days, and at 90 ± 29 days after TAVI. EPCs were defined by expression of CD133, CD34, and VEGFR-2. Results: Circulating EPC levels remained unchanged throughout the follow-up. In contrast, circulating EPC-OCNs increased significantly over time. Specifically, CD133+/VEGFR-2+/OCN+ cells rose from 2.50% to 6.25%, CD34+/VEGFR-2+/OCN+ from 2.04% to 4.05%, and VEGFR-2+/OCN+ from 1.46% to 3.01% (all p < 0.01). This suggests an osteogenic response to TAVI, while classical endothelial repair mechanisms were not systemically activated. Conclusions: EPC-OCNs increased significantly following TAVI, possibly reflecting ongoing tissue remodeling or calcification processes. In contrast, the stability of classical EPCs levels suggests limited systemic endothelial regeneration. These observations underscore the potential role of EPC-OCNs as markers or modulators of pre- and post-TAVI vascular remodeling."
PubMed,aortic stenosis,Discrepancy Between Invasive and Echocardiographic Transvalvular Gradients After TAVI Procedure: A Review of the Literature.,Dimitrios Afendoulis; Panayotis K Vlachakis; Nikolaos Tsiamis; Flora Tsakirian; Christos Tountas; Panagiotis Theofilis; Andreas Synetos; Sotirios Tsalamandris; Fotios Toulgaridis; Maria Drakopoulou; Konstantina Aggeli; Konstantinos Tsioufis; Konstantinos Toutouzas,10.3390/jcm15072740,2026-04-04,Journal of clinical medicine,"Background/Objectives: Transcatheter aortic valve implantation (TAVI) has become an established treatment for patients with severe aortic stenosis. The accurate post-procedural assessment of transvalvular gradients is essential for evaluating procedural success and long-term prognosis. However, significant discrepancies have been reported between gradients measured invasively and those derived by Doppler echocardiography. This systematic review aims to summarize the current evidence comparing invasive and echocardiographic gradient measurements after TAVI. Methods: A comprehensive literature search was conducted of the PubMed database from inception to 8 November 2025 using the keywords: ""TAVI/TAVR,"" ""invasive versus echocardiographic gradient,"" and related terms. Studies were included if they compared invasive and Doppler-derived aortic valve gradients following TAVI. Out of 44 identified articles, 12 studies met the inclusion criteria and were analyzed. Results: Across all the included studies, the echocardiography-derived mean gradients were consistently 4-7 mmHg higher than those obtained invasively, reflecting physiologic rather than procedural discordance. The difference was more pronounced in balloon-expandable and small-diameter valves and in patients with high-flow states. Invasive gradients were independently associated with mortality and major adverse cardiovascular events (MACEs) in multiple studies. An invasive mean gradient ≤ 10 mmHg immediately post-TAVI was repeatedly identified as the threshold for optimal procedural success and improved long-term outcomes. Conclusions: Doppler echocardiography systematically overestimates transvalvular gradients after TAVI. While both modalities remain valuable, an invasive hemodynamic assessment provides the most reliable evaluation of immediate procedural success and long-term prognosis. Echocardiographic gradients should be interpreted relative to the baseline invasive measurement to avoid overdiagnosis of prosthetic dysfunction and ensure appropriate clinical management."
PubMed,aortic stenosis,"Impact of Supranormal LVEF After TAVI: Behavior, Mortality, and Cardiac Structure.",Ximena Solar Sigala; Edgar Martínez; Carmen Olmos Blanco; Eduardo Pozo; Pedro Marcos-Alberca; José Juan Gómez de Diego; Patricia Mahía; Luis Nombela-Franco; Pilar Jiménez Quevedo; Gabriela Tirado; Luis Collado Yurrita; Maria Luaces; Antonio Fernández-Ortiz; Julián Pérez-Villacastín,10.3390/jcm15072700,2026-04-02,Journal of clinical medicine,"Background/Objectives: Left ventricular ejection fraction (LVEF) typically improves after transcatheter aortic valve implantation (TAVI) in patients with severe aortic stenosis (SAS). However, the clinical significance and prognosis of patients presenting with supranormal LVEF (≥65%) remain poorly defined. This study aims to describe LVEF behavior, its relationship with mortality, and its effect on cardiac structure in this specific subgroup. Methods: A retrospective observational study was conducted at Hospital Clínico San Carlos (2008-2019), including SAS patients with pre-procedural supranormal LVEF. Patients were classified into two groups: those whose LVEF normalized (55-65%) and those whose LVEF remained supranormal. Demographic, clinical, and echocardiographic variables were collected at baseline and one-year follow-up. The primary endpoint was all-cause mortality at two years. Results: Out of 101 analyzed patients (mean age 82.8 years, 71.2% women), 71 (70.3%) experienced LVEF normalization at one year. Two-year mortality was 10% in the normalized group and 9.8% in the non-variable group, showing no significant difference. Regarding geometric characteristics, a trend toward left ventricular mass regression was observed only in the LVEF-normalized group (Delta -10; p = 0.062 vs. -8.4; p = 0.197). History of bleeding was the only variable showing a trend toward worse prognosis (p = 0.064). Conclusions: LVEF behavior one year after TAVI in patients with baseline supranormal function tends toward normalization. This change is not associated with differences in two-year mortality but is linked to a trend toward beneficial reverse cardiac remodeling."
