source,keyword,title,authors,doi,publication_date,journal,abstract
PubMed,aortic stenosis,Next-day discharge after TAVR in an all-comer nonagenarian population.,Alessandro Comis; Giuliano Costa; Elena Dipietro; Valentina Frittitta; Sofia Sammartino; Mariachiara Calì; Luigi La Rosa; Marco D'Agostino; Salvatore Impellizzeri; Alessia Loibiso; Elvira Torrisi; Sgroi Carmelo; Maria Elena Di Salvo; Corrado Tamburino; Marco Barbanti,10.2459/JCM.0000000000001846,2026-02-01,"Journal of cardiovascular medicine (Hagerstown, Md.)","Given the aging of population in western countries, nonagenarians have been increasing. Subsequently, the number of nonagenarians affected by severe aortic stenosis and requiring transcatheter aortic valve replacement (TAVR) is expected to increase. Next-day discharge (NDD) after TAVR has been explored in several studies, demonstrating its feasibility and safety but no data in elder populations have been reported so far.
The aim of this study was to evaluate the safety of NDD following TAVR in nonagenarians. From November 2011 to May 2024, a total of 104 nonagenarian patients underwent transfemoral TAVR at our institution and 32 of them (31.7%) were discharged the day after the index procedure. NDD patients were compared to patients discharged later. The primary endpoints were device success and early safety according to Valve Academic Research Consortium-3 (VARC-3) criteria.
After propensity score matching, 29 well balanced pairs of patients were selected. At 30 days, NDD patients showed a higher early safety (93.1% vs. 69.0%; P = 0.04) and similar device success compared to those discharged later (89.7% vs. 100%; P = 0.48). No differences in all-cause death (3.4% vs. 17.2%; P = 0.20) and rehospitalization (13.8% vs. 13.8%; P = 1.00) were reported in NDD and no-NDD patients at 1 year.
In conclusion, NDD after TAVR has been shown to be a safe and effective strategy also in nonagenarian recipients, in which a shorter length of stay may help to avoid hospitalization-related complications."
PubMed,aortic stenosis,Caldesmon-1-mediated actin dynamics is essential for osteogenic differentiation of aortic valve interstitial cells.,Munenori Komoda; Tomohisa Sakaue; Yasuhisa Nakao; Hiroshi Sakamoto; Takuma Fukunishi; Tomohide Higaki; Jun Aono; Hirotsugu Kurobe; Mie Kurata; Takashi Nishimura; Hironori Izutani,10.1038/s41598-026-39938-x,2026-02-17,Scientific reports,"The precise molecular pathways driving fibrosis and calcification in aortic valve leaflets remain poorly defined. Here, we present the first data indicating a role for caldesmon-1 (CALD1) in calcified aortic valve disease (CAVD) pathogenesis. Analysis of publicly available single-cell RNA sequencing (scRNA-seq) datasets revealed that CALD1 shows prominent upregulation in aortic valve stenosis (AS) cases when compared to normal subjects. Histological examination demonstrated that CALD1 protein expression is elevated in calcified AS valves and co-localises with α-smooth muscle actin (a myofibroblast biomarker) and vimentin, indicating its association with activated valvular interstitial cells (VICs). Bioinformatic analysis showed that CALD1-positive cells predominantly synthesize extracellular matrix components, including COL1A1. Functional experiments using CALD1-depleted VICs revealed that CALD1 is required for maintaining spindle-shaped morphology, actin polymerisation, and proliferative capacity. Moreover, CALD1 loss significantly impaired osteoblast differentiation and attenuated VIC calcification. Bulk RNA-seq combined with pathway analysis demonstrated that CALD1-mediated actin polymerisation positively regulates key osteogenic and valvulopathy-related genes, including RUNX2 and ALPL. Collectively, these findings identify CALD1 as a novel regulator of VIC phenotypic plasticity and osteogenic transition during CAVD progression, providing mechanistic insight and a target for potential AS therapy."
PubMed,aortic stenosis,Barthel index in TAVR patients - a novel use of an old score.,Magda Haum; Lukas Weyde; Julius Steffen; Julius Fischer; Kornelia Löw; Sebastian Sadoni; Hans Theiss; Konstantin Stark; Konstantinos Rizas; Jörg Hausleiter; Steffen Massberg; Simon Deseive,10.1007/s00392-026-02854-1,2026-02-17,Clinical research in cardiology : official journal of the German Cardiac Society,"Transcatheter aortic valve replacement (TAVR) has become a well-established therapy for aortic stenosis (AS). With rising TAVR numbers, appropriate patient selection becomes more important. Identifying patients with the highest long-term benefit from the procedure is especially challenging in this elderly patient cohort. Barthel Index (BI) is a commonly used tool to assess the patients' capability of activities of daily life.
In this single-center study, we analyzed BI of patients receiving TAVR for severe symptomatic AS at our center in 2018 and 2019. BI had been collected by nursing personnel during clinical routine and 475 patients could be analyzed. Median BI was 90 points and was used as cut-off to define two groups of patients: lesser frail patients with higher BI (≥ 90; n = 255) and more frail patients with lower BI (< 90; n = 220). Patients with lower BI were older (83 vs. 80 years; p < 0.01) with higher surgical risk score (STS-score 4.1% vs. 2.5%; p < 0.01), and worse renal function (CKD in 49.5% vs. 31.8%; p < 0.01). Long-term survival differed significantly: only 117 patients (53.1%) in the low BI group were still alive 4-years after TAVR vs. 204 patients (80.0%) in the higher BI group. Further analyses revealed that combining STS score and BI significantly improved mortality prediction (C index for STS score 0.626; C index for combined STS score and BI 0.683; p < 0.01).
This is the first analysis evaluating the prognostic value of BI on long-term survival after TAVR. Albeit assessing only the patient's functional status and no detailed medical history, BI is a strong discriminator for frail patients. Moreover, it allows identification of patients at higher risk of mortality within the first 4 years after TAVR and should therefore be considered for evaluation of patients with severe AS."
PubMed,aortic stenosis,"Sutureless aortic valves: timing, technique, and evidence.",Shubh K Patel; Syed M Ali Hassan; Nitish K Dhingra; Raj Verma; Gideon Cohen,10.1097/HCO.0000000000001277,2026-02-17,Current opinion in cardiology,"This review synthesizes contemporary evidence for sutureless aortic valve replacement (SuAVR). It focuses on indications, imaging-guided sizing, operative technique, outcomes, and complications to clarify where SuAVR meaningfully complements or substitutes conventional surgical aortic valve replacement and transcatheter aortic valve implantation.
Modern studies show SuAVR consistently shortens cardiopulmonary bypass and cross-clamp times by 25-50%, produces low discharge gradients and larger effective orifice areas, and is particularly advantageous in elderly patients, small annuli, redo operations, and concomitant procedures. Routine multidetector-row computed tomography perimeter sizing and meticulous annular decalcification have reduced clinically relevant paravalvular leak to low single digits, whereas higher implantation and conservative ballooning have lowered permanent pacemaker implantation rates toward single digits. Mid-term durability is encouraging, with 95-97% freedom from structural valve deterioration and 94-97% freedom from reintervention at 5  years. Conduction-system injury, transient thrombocytopenia, and residual pacemaker risk remain the principal trade-offs.
With Heart-Team selection and standardized computed tomography-first workflows and implant technique, SuAVR is a valuable surgical option that expands minimally invasive and complex surgical candidacy. Definitive adoption requires randomized long-term comparisons and standardized pacemaker-avoidance protocols."
PubMed,aortic stenosis,A Predictive Analysis of Readmission in Older Adults After Transcatheter Aortic Valve Replacement.,Chae-Eun Lee; Hyang Yuol Lee; Min-Jung Choi; Sun-Mi Lee,10.1097/JCN.0000000000001309,2026-02-17,The Journal of cardiovascular nursing,"Aortic valve stenosis in older adults presents a growing healthcare challenge, with transcatheter aortic valve replacement (TAVR) being widely used in patients aged ≥75 years owing to its minimally invasive approach. Despite its benefits, readmission remains common and is associated with adverse outcomes. However, evidence from rapidly aging countries such as South Korea is limited, highlighting the need for context-specific strategies.
To identify the key predictors associated with hospital readmission in older adults after TAVR.
This retrospective study analyzed the clinical data of 558 older adults who underwent TAVR between 2018 and 2023 at a tertiary hospital in Seoul. Statistical analyses included descriptive statistics, chi-square tests, and logistic regression using Statistical Package for Social Sciences 29.
Of the 558 patients, 21.7% were readmitted. Significant predictors included male sex, hospital stay exceeding 10 days, high N-terminal pro B-type natriuretic peptide levels, and elevated age-adjusted Charlson comorbidity index scores.
This study emphasizes the role of patient severity in predicting readmission after TAVR in older adults. Key risk factors include elevated cardiac biomarkers, high comorbidity, prolonged hospitalization, and male sex. Integrating these into discharge planning may enhance nurse-led interventions and support safer care transition."
PubMed,aortic stenosis,My thoughts about last frontiers: Asymptomatic severe and moderate aortic stenosis.,David Messika-Zeitoun; Julien Dreyfus; Ian G Burwash,10.1016/j.acvd.2025.11.001,2026-01,Archives of cardiovascular diseases,
PubMed,aortic stenosis,Management of severe asymptomatic aortic stenosis: An updated overview.,Christophe Tribouilloy; Yohann Bohbot; Dan Rusinaru; Laurent Leborgne; Sylvestre Maréchaux,10.1016/j.acvd.2025.10.325,2026-01,Archives of cardiovascular diseases,"Aortic stenosis is the most frequent valvular heart disease in industrialized countries, affecting about 10% of individuals aged>75years, with 2-4% presenting severe disease; nearly half of them are asymptomatic. No medical therapy halts aortic stenosis progression, and aortic valve replacement remains the only curative option. Managing asymptomatic patients is challenging because of a persistent risk of sudden death, and the potential for irreversible myocardial damage if intervention is delayed, but also because aortic valve replacement carries procedural risks and long-term prosthesis-related complications. Functional assessment, especially exercise testing, is essential as it can identify a substantial proportion of ""falsely asymptomatic"" patients who will benefit from timely aortic valve replacement. Accurate assessment of aortic stenosis severity is crucial, with echocardiography as the cornerstone, although additional imaging modalities may be required in selected cases. Modern risk stratification integrates markers of subclinical myocardial dysfunction, haemodynamic compromise and procedural risk. Although observational studies and randomized trials suggest that early aortic valve replacement may reduce adverse events in selected low-risk patients, results are heterogeneous and methodological concerns remain. Meta-analyses have shown reductions in unplanned hospitalizations but no clear survival benefit with early intervention. Current guidelines recommend aortic valve replacement for classical indications, such as symptom onset or reduced ejection fraction, and suggest early aortic valve replacement only in carefully selected asymptomatic patients with low procedural risk. Shared decision-making within a multidisciplinary heart valve team remains essential, taking into account patient preferences, co-morbidities, life expectancy and lifestyle. Close follow-up with regular echocardiography and functional testing is critical to optimize timing and outcomes."
PubMed,aortic stenosis,Cardiac remodelling in aortic stenosis.,Marie-Annick Clavel; Lionel Tastet; Philippe Pibarot,10.1016/j.acvd.2025.11.004,2026-01,Archives of cardiovascular diseases,"Aortic stenosis (AS) imposes a chronic, progressive pressure overload on the left ventricle. The myocardium responds through a sequence of mechanical and biological processes that initially preserve wall stress and cardiac output but eventually become maladaptive, leading to fibrosis, loss of contractile reserve and clinical heart failure. Integrating myocardial fibrosis assessment and staging frameworks into clinical decision-making may support earlier valve replacement, even before conventional triggers such as symptoms or reduced ejection fraction, to prevent irreversible myocardial damage in patients with severe/significant AS. Advances in imaging biomarkers - including cardiac magnetic resonance-derived late gadolinium enhancement, extracellular volume quantification and strain analysis - allow for more personalized risk stratification and may help identify which patients with asymptomatic severe AS stand to benefit most from earlier intervention. Beyond the valve procedure itself, adjunctive pharmacological strategies, such as antifibrotic therapies, renin-angiotensin system blockade, neprilysin inhibition and metabolic modulators, are being explored to address persistent fibrotic and metabolic remodelling that valve replacement alone cannot reverse. Equally important is the optimal treatment of concomitant cardiovascular comorbidities such as hypertension, coronary artery disease and atrial fibrillation, which may aggravate myocardial remodelling and blunt the benefits of valve replacement if left untreated."
PubMed,aortic stenosis,Redo versus first transcatheter aortic valve implantation: A propensity score-matched analysis.,Pierre Deharo; Ferdinando Sabatino; Christophe Saint Etienne; Jeremy Boyer; Anne Bernard; Thierry Bourguignon; Carl Semaan; Jean Michel Clerc; Thomas Cuisset; Laurent Fauchier,10.1016/j.acvd.2025.11.002,2026-01,Archives of cardiovascular diseases,"Redo transcatheter aortic valve implantation (TAVI) is increasingly used to treat bioprosthetic valve dysfunction in patients who have undergone TAVI. As TAVI indications continue to expand to include younger patients, it is essential to systematically document redo TAVI procedures to better understand their long-term efficacy and safety. This study aimed to compare outcomes between redo TAVI and first TAVI procedures using a propensity score-matched analysis.
To compare the long-term clinical outcomes, including death, stroke and procedural adverse events, between redo TAVI and first TAVI procedures using a propensity score-matched analysis.
A retrospective analysis was conducted using the TriNetX database, identifying adults (≥18years) with severe aortic stenosis who underwent TAVI (2012-2024). Redo TAVI required an interval of ≥12months. Propensity score matching was performed using all baseline characteristics listed in Table 1, with outcomes assessed over 36months.
After matching, 446 patients were included in each cohort. No statistically significant difference was observed in the annual rates of all-cause death (11.3% vs 8.7%; hazard ratio 1.20, 95% confidence interval 0.86-1.68), ischaemic stroke (hazard ratio 2.07, 95% confidence interval 0.99-4.35) or major bleeding (hazard ratio 1.41, 95% confidence interval 0.99-2.02) between the redo TAVI and first TAVI groups. Pacemaker implantation (hazard ratio 0.25, 95% confidence interval 0.12-0.51), new-onset atrial fibrillation (hazard ratio 0.44, 95% confidence interval 0.24-0.79) and hospitalization for heart failure (hazard ratio 0.64, 95% confidence interval 0.41-0.99) were significantly lower in the redo TAVI group.
No statistically significant difference was observed in all-cause death, ischaemic stroke or major bleeding between the redo TAVI and first TAVI groups. Conversely, redo TAVI was associated with significantly lower rates of permanent pacemaker implantation and heart failure rehospitalization. These findings support the integration of redo TAVI as an essential component within a comprehensive lifetime treatment strategy for managing bioprosthetic aortic valve dysfunction."
PubMed,aortic stenosis,The STRAT clinical risk score to predict early ischaemic stroke post-TAVI: The FRANCE-TAVI registry.,"Matthieu Besutti; Romain Chopard; Fiona Ecarnot; Manon Leclère; Hélène Eltchaninoff; Bernard Iung; Martine Gilard; Philippe Commeau; Mariama Akodad; Hakim Benamer; Sylvain Beurtheret; Thomas Cuisset; Hervé Le Breton; Eric Van Belle; Jean-Philippe Verhoye; Guillaume Cayla; François Schiele; Maxime Desmarets; Nicolas Meneveau; RHU STOP-AS, France-TAVI Investigators",10.1016/j.acvd.2025.12.003,2026-01,Archives of cardiovascular diseases,"Practitioners recommending transcatheter aortic valve implantation (TAVI) currently lack reliable tools to predict periprocedural risk of ischaemic stroke.
We aimed to develop and internally validate a clinical risk score to accurately stratify this risk.
Using data from the nationwide, multicentre FRANCE-TAVI registry, we developed a clinical predictive risk score for 30-day ischaemic stroke post-TAVI using multivariable logistic regression analysis. The model was internally validated through cross-validation techniques.
Among 62,747 patients, 1712 (2.7%) experienced ischaemic stroke within 30 days. Nine clinical predictors were identified: female sex, age >85 years, weight <60kg, symptomatic status, history of stroke or transient ischaemic attack, multiple (i.e. >1) episodes of acute heart failure, severe mobility reduction, diabetes and creatinine clearance <60mL/min. The resulting scoring model demonstrated good accuracy (Brier score 0.18), moderate discrimination (C-index 0.63) and excellent calibration as assessed by calibration plots, calibration-in-the-large and calibration slope. The score categorized patients into low - (90.2% of the population), intermediate - (8.0%) and high-risk (1.8%) groups. Observed stroke rates increased progressively across these groups, from 2.25% in the low-risk group to 6.51% in the intermediate-risk group and 10.10% in the high-risk group.
This newly developed STRAT score is a clinical, practical and effective tool for predicting early ischaemic stroke in patients undergoing TAVI. It was derived and internally validated in the FRANCE-TAVI registry and may help tailor preventive strategies. Further studies are necessary to externally validate this score and evaluate its impact on clinical decision-making."
PubMed,aortic stenosis,The haemodynamic response to pregnancy in patients with left ventricular outflow tract obstruction.,Rasha Rashid; Konstantinos Dimopoulos; Andrew Constantine; Livia Barbosa Bandeira; Paul Clift; Lucy E Hudsmith; Caroline E Fox; William E Moody; James Castleman; Sara A Thorne; Mark R Johnson; Roshni Patel; Michael Gatzoulis; Wei Li; Athina Nasoufidou; Kaushiga Krishnathasan; Isma Rafiq,10.1016/j.ijcard.2026.134242,2026-02-14,International journal of cardiology,"Pregnancy exacerbates left ventricular outflow tract (LVOT) gradients due to increased cardiac output (CO). This is amplified in patients with LVOT obstruction (LVOTO). Ascertaining whether gestational elevations in LVOT gradients are transient haemodynamic responses that regress postpartum, or predictors of disease progression or adverse outcomes, is critical.
A retrospective, observational study was conducted between 2009 and 2023 in two tertiary centres. Clinical and echocardiographic data were collected preconception, antenatally, and postpartum. Key measurements included peak and mean LVOT gradients, left ventricular ejection fraction, and aortic valve area. The primary endpoint was the need for postpartum intervention, while the secondary endpoints were a composite of adverse clinical outcomes and postpartum intervention.
A total of 78 women with LVOTO (109 pregnancies) were included. Gestational increases in LVOT gradients were transient, regressing to baseline levels postpartum for most. Postpartum intervention was required in 11% of pregnancies within a median of 6.3 (4.4-9.2) years. Predictors of the primary endpoint were baseline LVOTO severity (HR = 29.6, p < 0.01), antenatal LVOTO severity (HR = 21.1, p < 0.01), and postpartum LVOTO severity (HR = 18.3, p < 0.01). While patients with inherently severe LVOTO at baseline (n = 8, 10%) had a significantly increased risk of postpartum intervention, those with transiently severe LVOTO during pregnancy did not.
Pregnancy causes an increase in LVOT gradients but no significant disease progression warranting either antenatal or postpartum intervention, except in patients who had severe LVOTO preconception. The development of pregnancy-specific echocardiographic thresholds for severity is a critical need to prevent misdiagnoses and optimise maternal outcomes."
PubMed,aortic stenosis,"Changes in Demographics, Initial Treatment Strategies, and Clinical Outcomes of Severe Aortic Stenosis in the Pre- and Post-TAVR Era in Japan.",Yasuaki Takeji; Tomohiko Taniguchi; Takeshi Morimoto; Shinichi Shirai; Takeshi Kitai; Hiroyuki Tabata; Nobuhisa Ohno; Ryosuke Murai; Kohei Osakada; Koichiro Murata; Masanao Nakai; Hiroshi Tsuneyoshi; Tomohisa Tada; Masashi Amano; Shin Watanabe; Hiroki Shiomi; Hirotoshi Watanabe; Yusuke Yoshikawa; Ryusuke Nishikawa; Yuki Obayashi; Ko Yamamoto; Mamoru Toyofuku; Shojiro Tatsushima; Norio Kanamori; Makoto Miyake; Hiroyuki Nakayama; Kazuya Nagao; Masayasu Izuhara; Kenji Nakatsuma; Moriaki Inoko; Takanari Fujita; Kimura Masahiro; Mitsuru Ishii; Shunsuke Usami; Fumiko Nakazeki; Yasutaka Inuzuka; Kenji Ando; Tatsuhiko Komiya; Koh Ono; Kenji Minatoya; Takeshi Kimura; CURRENT AS Registry-2 Investigators,10.1161/CIRCOUTCOMES.125.012639,2026-02,Circulation. Population health and outcomes,"The overall impact of the introduction of transcatheter aortic valve replacement (AVR) on the prognosis of the entire population with severe aortic stenosis has not been evaluated.
We analyzed 2 multicenter registries that consecutively enrolled patients with severe aortic stenosis before and after the introduction of transcatheter AVR in Japan (CURRENT AS [CURRENT AS, Contemporary Outcomes After Surgery and Medical Treatment in Patients With Severe Aortic Stenosis] Registry-1: 2003-2011; Registry-2: 2018-2020). Data were derived from hospital electronic health records. The primary outcome was 1-year all-cause mortality. Secondary outcomes included hospitalization for heart failure, cardiovascular death, and noncardiovascular death. we Multivariable Cox proportional hazards models were adjusted for age, sex, body mass index, hypertension, current smoking, diabetes on insulin therapy, prior myocardial infarction, prior symptomatic stroke, atrial fibrillation or flutter, aortic or peripheral vascular disease, creatinine level, hemodialysis, anemia, liver cirrhosis (child B or C), malignancy currently under treatment, chronic lung disease (moderate or severe), coronary artery disease, peak aortic jet velocity, any combined moderate or severe valvular disease, and tricuspid regurgitation pressure gradient.
A total of 6645 patients (Registry-1: 3448 patients, and Registry-2: 3197 patients) were included. Patients in Registry-2 were older than those in Registry-1 (81.7 versus 77.8 years), and an initial AVR strategy was more frequently selected (49.9% versus 31.3%). The cumulative 1-year incidence and adjusted risk of 1-year all-cause mortality were lower in Registry-2 than in Registry-1 (10.2% versus 16.0%, P<0.001, hazard ratio, 0.55 [95% CI, 0.47-0.63]). In contrast, the incidence and adjusted risk of hospitalization for heart failure did not differ between Registry-2 and Registry-1 (8.5% versus 9.0%, P=0.66, hazard ratio, 0.88 [95% CI, 0.75-1.04]).
The overall 1-year mortality outcome of patients with severe aortic stenosis improved in the posttranscatheter AVR era compared with the pretranscatheter AVR era, with no noticeable improvement in hospitalization for heart failure."
PubMed,aortic stenosis,Six-Year Outcomes After Transcatheter vs Surgical Aortic Valve Replacement in Low-Risk Patients With Aortic Stenosis.,John K Forrest; Steven J Yakubov; G Michael Deeb; Michael J Reardon; Evolut Low Risk Trial Investigators,10.1016/j.jacc.2026.02.5063,2026-02-16,Journal of the American College of Cardiology,"The Evolut Low Risk trial enrolled patients with severe aortic stenosis at low surgical risk. Annual follow-up is planned for 10 years, evaluating the composite of all-cause mortality or disabling stroke and key secondary endpoints.
Our prespecified objective was to report the 6-year clinical outcomes of transcatheter aortic valve replacement (TAVR) vs surgery from the Evolut Low Risk trial. Given an increase in reintervention rates at 6 years, we performed additional analyses in available 7-year data.
Low-risk patients with severe symptomatic aortic stenosis were randomized to TAVR or surgery from 2016-2019. Prespecified analyses at 6 years included annual follow-up of clinical outcomes reported as Kaplan-Meier estimates with log-rank test. Because the trial enrolled patients over several years, at the time of data lock, a majority of patients had completed 7-year follow-up. Given an increased reintervention rate at 6 years in the TAVR arm, we performed additional analysis of 7-year data available at the time of the database lock. Reintervention rates are reported as cumulative incidence.
A total of 1,414 patients underwent an attempted implantation (730 TAVR, 684 surgery). At 6 years, the composite endpoint of all-cause mortality or disabling stroke was 23.3% for TAVR and 20.4% for surgery (difference: 2.8% [95% CI: -1.9% to 7.6%]; P = 0.43). All-cause mortality with vital status sweep at 6 years was 23.3% (95% CI: 20.6%-26.4%) for TAVR and 20.2% (95% CI: 17.4%-23.3%) for surgery (P = 0.24). The reintervention rate at 6 years was 5.5% for TAVR and 3.3% for surgery (sHR: 1.66 [95% CI: 0.96-2.86]; P = 0.07). Using available 7-year follow-up (555 TAVR and 480 surgery), the reintervention rate for TAVR was 9.8% and for surgery was 6.0% (sHR: 1.68 [95% CI: 1.10-2.58]; P = 0.02). In the TAVR and surgery groups, the rate of reintervention for regurgitation was 5.6% vs 1.6% (sHR: 3.39 [95% CI: 1.62-7.07]; P < 0.001) and the rate of reintervention for stenosis was 3.6% vs 3.5% (sHR: 1.14 [95% CI: 0.61-2.15]; P = 0.70).
The 6-year results from the Evolut Low Risk trial show no significant difference in the composite endpoint of all-cause mortality or disabling stroke. At 6 and 7 years, the TAVR arm had a higher reintervention rate compared with surgery, driven by an increased incidence of aortic regurgitation. (Medtronic Evolut Transcatheter Aortic Valve Replacement in Low Risk Patients; NCT02701283)."
