source,keyword,title,authors,doi,publication_date,journal,abstract
PubMed,aortic stenosis,Management of a Chronically Infolded Self-Expanding Aortic Valve.,Sofia Hu; Daniel Amponsah; Sachin Malik; Patricia Nguyen; Neha Mantri; Reem Elorbany; Amelia C Watkins; Yihan Lin; Guson Kang,10.1016/j.jaccas.2026.107362,2026-03-10,JACC. Case reports,"Infolding is a known complication of self-expandable transcatheter valves that typically causes hemodynamic compromise. Delayed diagnosis of infolding is rare and can result in premature leaflet degeneration, with limited treatment options.
A 71-year-old man presented 5 years after transcatheter aortic valve replacement (TAVR) with severe intravalvular regurgitation. Transesophageal echocardiography revealed significant infolding of the valve. The patient underwent valve-in-valve TAVR, which successfully resolved the aortic insufficiency.
This is the first reported case of a chronically infolded TAVR, which is a rare but significant complication of self-expandable valves. We demonstrate that valve-in-valve replacement can successfully overcome chronic frame distortion and endothelialization.
Transcatheter valve infolding does not necessarily cause significant hemodynamic changes, which can lead to delays in diagnosis and treatment. Chronic infolding can be visualized by 3D computed tomography and can result in premature leaflet degeneration. Structural distortion of self-expandable valves, even years after implant, can be overcome with high-pressure valvuloplasty and valve-in-valve replacement."
PubMed,aortic stenosis,Left ventricular systolic recovery after TAVI in severe aortic stenosis: A systematic review and meta-analysis.,Elfatih A Hasabo; Ammar Elgadi; Alaa S Ahmed; Esraa S A Alfadul; Lina Hemmeda; Ruman K Qasba; Walaa Elnaiem; Rakhtan K Qasba; Hesham Elzomor; Ratibah Sawabi; Omar Baqal; Andreas Rück; Nawzad Saleh; Osama Soliman,10.1016/j.ijcrp.2026.200610,2026-06,International journal of cardiology. Cardiovascular risk and prevention,"Severe aortic stenosis (AS) imposes chronic pressure overload on the left ventricle (LV), leading to adverse remodeling and systolic dysfunction. While transcatheter aortic valve implantation (TAVI) can reverse this process, the overall prevalence and predictors of LV functional recovery are not fully understood. This study aims to assess the left ventricular ejection fraction (LVEF) recovery following TAVI.
A meta-analysis was conducted in accordance with PRISMA guidelines. The PubMed, Scopus, Web of Science, and Cochrane databases were searched from inception through November 2024 for studies reporting on LVEF improvement after TAVI in patients with severe AS. The primary outcome was LVEF improvement, defined as an absolute increase of ≥10% from baseline. A random-effects model was employed for all pooled analyses to account for inter-study heterogeneity.
Eighteen studies encompassing 4782 patients met the inclusion criteria. In the subgroup of patients with reduced LVEF, 14 studies with a total of 3182 patients reported a LV systolic recovery of 49% (95% CI: 40-57; I2 = 97%). The recovery was observed across all follow-up periods, from immediately post-procedure to one-year. A meta-regression has identified that baseline LVEF is a predictor of LV systolic recovery (β = -0.042 (95% CI: [-0.075, -0.008], p = 0.018, I2 = 93.31%).
TAVI is associated with substantial LV systolic recovery in nearly half of all patients with pre-existing systolic dysfunction. These findings underscore the prognostic importance of myocardial recovery in this high-risk patient population and can inform clinical decision-making and patient counseling."
PubMed,aortic stenosis,Seat Belt Aorta in a Paediatric Patient: Conservative Management with Eight Year Follow Up to Adulthood.,Alice Fourrier; Bahaa Nasr; Thomas Hebert; Benjamin Espinasse,10.1016/j.ejvsvf.2025.12.005,2026,EJVES vascular forum,"Seat belt syndrome can cause blunt abdominal aortic injury (BAAI) in children. No specific guidelines exist for managing aortic injury in the paediatric population, presenting challenges due to ongoing somatic growth and vascular development.
A 10 year old girl sustained BAAI in a high kinetic motor vehicle collision (90 km/h). Initial computed tomography revealed a grade III infrarenal abdominal aortic injury (circumferential intimal dissection extended to the common iliac arteries). Focal dilatation measured 13mm at the aortic segment compared to 11mm proximally. Despite injury severity, the patient remained haemodynamically stable with adequate lower extremity perfusion. Conservative management with antihypertensive therapy and intensive duplex ultrasound surveillance was pursued. The eight year follow up showed an increase of the ectatic segment from 14 to 22 mm, stability of the left common iliac artery stenosis, and no target lesion intervention.
Conservative management may avoid intervention during somatic growth, circumventing complications of undersized devices, endoprosthesis migration, and peri-operative risks. Haemodynamically stable paediatric BAAI with contained injury may be managed conservatively with intensive surveillance. Multicentre case registries are needed to establish evidence based guidelines."
PubMed,aortic stenosis,Association Between Reduction in Loop Diuretics and Heart Failure Rehospitalization After Transcatheter Aortic Valve Replacement.,Koki Takegawa; Koshiro Kanaoka; Yoshitaka Iwanaga; Tetsuo Sasano; Yuichi Nishioka; Tomoya Myojin; Tatsuya Noda; Tomoaki Imamura; Yoshihiro Miyamoto,10.1253/circrep.CR-25-0186,2026-03-10,Circulation reports,"Although transcatheter aortic valve replacement (TAVR) improves heart failure (HF) conditions for patients with severe aortic stenosis, more than 10% of patients have HF rehospitalization within 1 year. In contrast, the continuation of loop diuretics (LD) may lead to adverse outcomes in patients with HF. This study investigated the impact of LD reduction on HF rehospitalization in post-TAVR patients using a nationwide database.
This retrospective observational study used the National Database of Japan from 2014 to 2021. Patients undergoing first-time TAVR without worsening HF within 90 days post-procedure were included and categorized according to changes in LD dose at 90 days: No LD group; Reduced LD group; and Non-Reduced LD group. The primary outcome was HF rehospitalization within 2 years. Inverse probability of treatment weighting was performed to evaluate the association between LD dose changes and outcomes. Among 29,358 eligible patients, 19,070 were not prescribed LD, 5,596 were in the Reduced LD group, and 4,692 were in the Non-reduced LD group. Compared with the Non-reduced LD group, the Reduced LD group had a significantly lower risk of HF rehospitalization (HR 0.46; 95% confidence interval 0.41-0.51; P<0.001).
LD reduction was associated with reduced HF rehospitalization in stable HF patients after TAVR."
PubMed,aortic stenosis,Transcatheter Aortic Valve Replacement in Patients With Aortic Stenosis and Cardiogenic Shock.,Hideki Kitahara; Kaoru Matsuura; Goro Matsumiya; Yoshio Kobayashi,10.1253/circrep.CR-25-0286,2026-03-10,Circulation reports,"Cardiogenic shock (CS) caused by severe aortic stenosis (AS) is an archetype of supply-demand mismatch in which increased left ventricular afterload, impaired coronary perfusion, and concentric hypertrophy, combine to cause multiorgan hypoperfusion. Early relief of valvular obstruction through emergency transcatheter aortic valve replacement (TAVR) or, in selected cases, balloon aortic valvuloplasty (BAV) as bridge therapy, can be life-saving. Although emergency TAVR demonstrates acceptable procedural success rates and survival compared with BAV alone, short-term mortality remains high due to shock severity, comorbidities, use of mechanical circulatory support (MCS), and procedural and logistical challenges. This review outlines current hemodynamic phenotypes of CS, a streamlined door-to-valve pathway, appropriate use of MCS, a framework for selecting emergency TAVR or BAV bridging, procedural management tailored to shock physiology, and predictors of clinical outcomes, providing evidence-based guidance to optimize rescue therapy in AS patients with CS."
PubMed,aortic stenosis,Transfemoral Transcatheter Aortic Valve Implantation for Severe Aortic Stenosis in a Patient With Prior Tendyne Transcatheter Mitral Valve Replacement: Expanding the Boundaries of Transcatheter Valve Therapy.,Rajan Rehan; Ben McDonough; Bernard Prendergast; Simon Redwood,10.1016/j.shj.2026.100802,2026-04,Structural heart : the journal of the Heart Team,•Transfemoral transcatheter aortic valve implantation can be safely performed in patients with prior Tendyne transcatheter mitral valve replacement.•Careful preprocedural computed tomography planning allows assessment of left ventricular outflow tract obstruction risk and spatial interaction between the Tendyne frame and the aortic annulus.•Use of a self-expanding transcatheter aortic valve may minimize the risk of device interaction in this complex anatomical setting.
PubMed,aortic stenosis,Balloon Versus Self-Expandable TAVI in Patients With Left Ventricular Dysfunction: A Real-World Comparative Study.,Edward Dababneh; Maria Gabriela Matta; Selvanayagam Niranjan; Mark Jones; Ajay Sinhal; Kuljit Singh,10.1002/ccd.70547,2026-03-10,Catheterization and cardiovascular interventions : official journal of the Society for Cardiac Angiography & Interventions,"In severe aortic stenosis with reduced left ventricular ejection fraction (LVEF), transcatheter aortic valve implantation (TAVI) improves systolic function. Self-expanding valves (SEV) show haemodynamic advantages over balloon-expandable valves (BEV), but whether this yields greater recovery of left ventricular function remains uncertain.
To compare change in ejection fraction between BEV and SEV in adults with LVEF < 40% undergoing TAVI, and to assess haemodynamics and clinical outcomes at 30 days and 12 months.
Observational cohort using a national registry of adults with LVEF < 40% and no prior myocardial infarction, coronary bypass, or more-than-moderate mitral regurgitation. Nearest-neighbor matching balanced annular perimeter, diameters, and calcification. Echocardiographic outcomes and major adverse cardiac and cerebrovascular events (MACCE) were assessed at 30 days and 12 months. Subgroup analyses stratified patients by annular perimeter ≤ 73.5 or > 73.5 mm.
Of 922 patients, 574 received a BEV and 348 a SEV. Ejection fraction improved by 30 days and was maintained at 12 months, with no between-group difference. Haemodynamics favored SEV, with lower mean gradients at 30 days and 12 months (both p < 0.001). Clinical outcomes, including MACCE, were similar at 30 days and 12 months, and findings were consistent in small and large annulus strata.
In patients with reduced LVEF, TAVI produced sustained improvement in ejection fraction irrespective of valve platform, and SEV conferred a haemodynamic advantage without differences in ejection fraction or clinical outcomes."
PubMed,aortic stenosis,Mid-term Outcomes Following Primary Covered Stent Implantation in Supra-Aortic Arch Vessels for Atherosclerotic Occlusive Disease.,Georgios Sachsamanis; Piotr M Kasprzak; Wilma Schierling; Milena Pavlovic; Evgenia Zygouridou; Karin Pfister,10.5758/vsi.250135,2026-03-11,Vascular specialist international,"The aim of this study was to present the mid-term outcomes of patients undergoing treatment for atherosclerotic stenosis or occlusion of the supra-aortic arch vessels using covered stents.
We conducted a retrospective, single-center analysis of patients treated for supra-aortic arch vessel atherosclerotic occlusive disease (AOD) at our institution between 2015 and 2024. The study included symptomatic patients who received endovascular treatment with covered stents for lesions involving the subclavian artery, proximal common carotid artery (pCCA), or the brachiocephalic trunk (BT). All patients underwent preprocedural computed tomography angiography within 6 months and color duplex ultrasonography before and after the intervention.
A total of 20 patients (8 male; mean age, 69.5±14.3 years) underwent primary covered stent implantation for supra-aortic arch vessel AOD, with 21 vessels treated (11 [52.4%], 6 [28.6%], and 4 [19.0%] in the subclavian artery, pCCA, and BT respectively). The main presenting symptoms were related to cerebrovascular insufficiency. Two patients presented with ischemic finger lesions due to subclavian artery occlusion. Technical success rate was 100% (21/21), and no intraoperative complications were recorded. Perioperative mortality was 0%. Two patients developed transient cerebral hyperperfusion syndrome after pCCA recanalization, one required temporary hemodialysis, and one underwent wound revision for access-site hematoma. Sixteen patients reported postoperative symptom resolution. Mean follow-up was 47.9±33.1 months (median, 40 months; interquartile range, 32 months). Mortality during follow-up was 30% (6/20), with no AOD-related deaths. During follow-up, no duplex ultrasound findings suggestive of >50% in-stent restenosis were detected, and no reinterventions were required.
Covered stent implantation for supra-aortic arch vessel atherosclerotic lesions appears to be associated with acceptable mid-term outcomes."
PubMed,aortic stenosis,"TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome.",Evgeny Vladimirovich Merkulov; Goar Kimovna Arutyunyan; Andrey Sergeevich Tereshchenko; Dmitriy V Pevzner; Iiliya Tarasovich Zyuryaev; Mariya Alekseevna Terenicheva; Olga Nickolaevna Ganeeva; Alexey Vladimirovich Knigin,10.1136/bcr-2025-269921,2026-03-10,BMJ case reports,"Given the diverse technical challenges associated with transcatheter valve-in-transcatheter valve procedures, the treatment strategy for each clinical case must be tailored to the individual patient.We present the case of a man in his late 70s with a complex clinical history, including two prior transcatheter aortic valve implantation (TAVI) procedures and infective endocarditis, who later developed severe degeneration of the aortic prosthesis requiring a third transcatheter intervention.Initially treated with a Lotus valve in 2014, the patient underwent a TAV-in-TAV with an Evolut prosthesis in 2022, followed by endocarditis-related degeneration and severe restenosis. In 2024, a third prosthetic valve (Acurate neo2) was implanted using the TAV-in-TAV-in-TAV technique.With expanding indications for TAVI and increasing longevity among treated patients, complex multi-prosthesis interventions may become more frequent, highlighting the need for improved procedural planning, imaging strategies and long-term surveillance. At 1-year follow-up, the patient remains asymptomatic with preserved valve function.This case illustrates the feasibility of a third TAVI after treated prosthetic valve endocarditis, supported by CT-guided procedural planning and 1-year follow-up, which remains scarcely reported in the literature."
PubMed,aortic stenosis,[Complex reconstruction of the terminal aorta with simultaneous femoral-tibial bypass grafting in a patient with critical limb ischemia and multilevel atherosclerotic disease (case report)].,I I Zatevakhin; A M Frantsevich; A Kh Mustafin; V N Shipovsky; I Yu Bogomazov; S S Korzunov,10.33029/1027-6661-2025-31-1-157-163,2025-03-31,Angiologiia i sosudistaia khirurgiia = Angiology and vascular surgery,Presented herein is a clinical case concerning a hybrid approach to the treatment of a 67-year-old patient with terminal abdominal aortic stenosis and prolonged occlusion of the femoral-popliteal segment of the left lower limb with the development of stage 4 chronic limb ischemia. The patient underwent a hybrid surgical procedure: complex endovascular reconstruction of the terminal aorta and iliac arteries (CERAB) with simultaneous left-sided autovenous femoral-tibial bypass grafting with good immediate and medium-term results.
