source,keyword,title,authors,doi,publication_date,journal,abstract
PubMed,aortic stenosis,Strain characterization of multi-chamber cardiac dysfunction and associated prognosis in patients undergoing TAVR for severe AS.,Thomas Meredith; David Roy; Farhan Mohammed; Amy Pomeroy; Michael P Feneley; David W M Muller; Christopher Hayward; Mayooran Namasivayam,10.1186/s44156-026-00122-6,2026-05-06,Echo research and practice,"In patients with severe aortic stenosis (AS) undergoing transcatheter aortic valve replacement (TAVR), myocardial dysfunction may extend beyond the left ventricle and remain underrecognized by conventional severity classification paradigms. Strain echocardiography allows early detection of subclinical dysfunction across cardiac chambers, potentially enhancing prognostic stratification.
We retrospectively analysed 234 patients with severe AS undergoing TAVR who had echocardiograms suitable for strain analysis. Left ventricular (LV), left atrial (LA), and right ventricular (RV) strain values were quantified pre- and post-TAVR. Chamber dysfunction was defined using consensus strain thresholds, and multichamber impairment (MCI) was defined by dysfunction in two or more chambers. A modified damage staging system incorporating strain data was compared to an established model. The association between chamber impairment and all-cause mortality was explored.
Strain-defined chamber impairment was common, with 29% of patients exhibiting MCI. LA dysfunction was the most frequent isolated abnormality, accounting for 88% of single chamber impairment. Modest improvement was observed post-TAVR, predominantly in LV global longitudinal strain (+ 1.8 ± 3.5%, p < 0.01). MCI was associated with higher rates of atrial fibrillation, chronic kidney disease, and mitral/tricuspid regurgitation. At 12-month follow-up, patients with three-chamber impairment had significantly increased mortality risk (HR 6.84, 95% CI 1.77-26.4, p = 0.005). The modified staging system reclassified 27% of patients into higher risk categories but did not significantly improve predictive accuracy over the established model.
Multichamber dysfunction, particularly involving the LA, is prevalent in patients undergoing TAVR and confers a higher early mortality risk. While the addition of strain data improves damage detection, its incremental prognostic value over conventional models appears modest in this cohort. Larger studies are required to explore this further. Comprehensive strain imaging may nonetheless identify patients requiring closer surveillance and targeted post-TAVR therapy."
PubMed,aortic stenosis,Intraoperative direct coronary angiography clarifying a misleading coronary stenosis caused by an ascending aortic floating thrombus: a case report.,Mei Li; Xiangfeng Gong; Zhi Fang,10.1186/s13019-026-04211-9,2026-05-05,Journal of cardiothoracic surgery,"Ascending aortic thrombus is an uncommon entity that may mimic primary aortic tumors. When aortic masses coexist with suspected coronary stenosis, conventional coronary angiography may increase the risk of thrombus embolization. We describe a case in which an ascending aortic thrombus produced imaging features suggestive of both aortic tumor and coronary disease, and demonstrate the diagnostic value of intraoperative direct coronary angiography.
A 60-year-old man presented with a two-year history of chronic dry cough. Transthoracic echocardiography revealed a mildly mobile 1.5 × 2.5 cm weakly echogenic mass on the anterior ascending aorta. Transesophageal echocardiography confirmed a 1.6 × 2.8 cm homogeneous, smooth-surfaced mass with a broad attachment to the aortic intima and no intimal tear or vascularity. Coronary computed tomography angiography showed a severe mid-left anterior descending artery stenosis, though the mass was distant from coronary ostia. Preoperative coronary angiography was avoided because of the high risk of thrombus embolization during angiography. During surgery, intraoperative direct coronary angiography via a cardiopulmonary perfusion needle excluded significant coronary artery disease. The mass was excised intact; pathology revealed an organized thrombus with myxoid degeneration. Recovery was uneventful, and the patient remained asymptomatic at follow-up.
Diagnosis of an ascending aortic mass relies on careful multimodality imaging, and surgical excision can be performed safely. When conventional coronary angiography is not feasible, intraoperative direct angiography provides a reliable alternative for assessing coronary anatomy."
PubMed,aortic stenosis,Artificial intelligence-assisted peri-operative echocardiography: a multicentre observational study.,Deepak Prakash Borde; Kumar Chidambaram; Amish Jasapara; Samrat Sukumar Madanaik; Shreedhar Joshi; Pooja Joshi; Pramod Apsingkar; Balaji Asegaonkar; Vijay Shetty; Ramya Elumalai; Archana Chandrakumar; Amit Dixit; Madhav Swaminathan,10.1111/anae.70235,2026-05-05,Anaesthesia,"Point-of-care transthoracic echocardiography performed by anaesthetists can influence peri-operative management but is constrained by time, the need for measurements and advanced skill requirements. Artificial intelligence-driven analysis may streamline this assessment and yield benefits to clinicians and patients.
In this prospective multicentre observational study, adult patients who were referred for pre-operative echocardiography were enrolled. Anaesthetists certified in echocardiography acquired a predefined 12-view protocol. The same studies were uploaded to the US2.AI cloud platform, which generated measurements and categorical classifications for 10 key echocardiographic parameters. Manual measurements by clinicians served as the reference standard.
Of 206 enrolled patients, 202 (98%) with adequate image quality were analysed. Agreement between artificial intelligence- and clinician-derived continuous measurements was good to excellent for most parameters, with intraclass correlation coefficient values 0.605-0.956 (p < 0.001). Left ventricular ejection fraction was strongly correlated (r = 0.845, p < 0.001) with a mean difference of -1.9%. The US2.AI software classified left ventricular systolic function correctly in 180/201 (91%) patients and left ventricular diastolic dysfunction in 193/201 (96%) patients. Correlations for right ventricular size and function, and right atrial size were strong (r = 0.860, 0.743 and 0.842, all p < 0.001) with small mean differences. The US2.AI software identified all patients with pulmonary hypertension (n = 10) and severe aortic stenosis (n = 6) correctly. Agreement for inferior vena cava collapsibility (r = 0.641) and cardiac output (r = 0.675) was moderate with low mean bias. Cohen's κ for categorical classifications was statistically significant for all parameters (p < 0.001).
Using a limited predefined image sequence, anaesthetists can obtain most information essential for peri-operative decision-making. Agreement between US2.AI and clinicians was high for 10 echocardiographic parameters. These findings support integrating US2.AI into peri-operative echocardiography workflows, with further studies needed to assess its impact on clinical outcomes."
PubMed,aortic stenosis,Rare anti-AnWj autoantibody in a 75-year-old male: Case report and review of the literature.,Ethar Al-Husseinawi; Morgan Heitt; Ty Moore; Sumalatha Muthineni; Gina Folk; Amitava Dasgupta; Zhan Ye,10.1016/j.transci.2026.104444,2026-05-01,Transfusion and apheresis science : official journal of the World Apheresis Association : official journal of the European Society for Haemapheresis,"Although AnWj is a high-frequency red blood cell antigen in the ISBT (International Society of Blood Transfusion) 901 series, with a prevalence exceeding 99% in the general population, anti-AnWj is encountered very rarely. We described a 75-year-old man with idiopathic thrombocytopenic purpura (ITP), coronary artery disease (CAD) status post coronary artery bypass graft (CABG) and recent percutaneous coronary interventions (PCIs), aortic stenosis status post aortic valve replacement (AVR), admitted twice due to bleeding and severe anemia. Immunohematology and serological studies suggested the patient's A-negative blood type with anti-AnWj. Given life-threatening anemia, ischemic risk from recent PCI, absence of compatible units and the autoantibody characteristic of anti-AnWj, the team proceeded with transfusions without matching AnWj antigen after multidisciplinary discussions. Subsequent genotyping demonstrated a wild‑type MAL gene, confirming the presence of auto‑anti‑AnWj. Fortunately, there was no transfusion reaction, including hemolysis, probably due to the autoantibody nature or low titer of anti-AnWj. This case presents clinical challenges when a rare antibody, such as anti-AnWj, is encountered in a critically ill patient requiring transfusion."
PubMed,aortic stenosis,Valve-in-Valve Transcatheter Aortic Valve Replacement After a Valve-in-Valve Transcatheter Mitral Valve Replacement.,Rose C Adelman; Lauren S Ranard; Vratika Agarwal; Mahesh V Madhavan; Isaac George; Luigi Pirelli; Torsten Vahl; Susheel Kodali,10.1016/j.jaccas.2026.108050,2026-05-04,JACC. Case reports,"Bioprosthetic valve failure is frequently treated with transcatheter therapies in high-surgical risk patients. Management of patients with concurrent bioprosthetic multivalvular dysfunction may require more complex decision-making and planning compared to those with isolated valve disease.
An 84-year-old patient presented with symptomatic diastolic heart failure, with evidence of both mitral and aortic bioprosthetic valve failure on echocardiogram. He underwent sequential mitral and aortic valve-in-valve (ViV) procedures.
This case highlights technical challenges and considerations for ViV transcatheter aortic valve replacement (TAVR) in patients with prior transcatheter mitral valve replacement (TMVR).
In patients with challenging left ventricular outflow tract anatomy, it is desirable to perform aortic ViV before mitral ViV procedures to minimize interaction of the TAVR system with the mitral prosthesis. In situations where the aortic ViV is performed after the mitral valve has been treated, anatomic challenges of a narrow left ventricular outflow tract and close proximity of the TMVR to the aortic valve can be overcome with careful procedural planning and advanced techniques."
PubMed,aortic stenosis,Obstructive Hypertrophic Cardiomyopathy and Interarterial Anomalous Aortic Origin of the Right Coronary Artery (AAORCA) Presenting With Syncope: Multimodal Diagnostic Assessment and Individualized Management.,Jonathan Moyambi; Alfakihi Ahmed Said Ismail; Tagueniti Jalal; Brahim Meftout; Drighil Abdenasser,10.7759/cureus.106361,2026-04,Cureus,"The coexistence of obstructive hypertrophic cardiomyopathy (oHCM) and anomalous aortic origin of the right coronary artery (AAORCA) with an interarterial course is exceptionally rare and poses a significant diagnostic and therapeutic challenge, particularly in patients presenting with syncope. We report the case of a 63-year-old man referred for evaluation of a sudden syncopal episode that occurred at rest while he was seated on an airplane, followed by a fall on standing. Transthoracic echocardiography revealed asymmetric septal hypertrophy, systolic anterior motion of the mitral valve. and a marked dynamic obstruction of the left ventricular outflow tract (LVOT), with a peak gradient of 60 mmHg at rest and 123 mmHg during the Valsalva maneuver. Coronary CT angiography identified an anomalous origin of the right coronary artery from the left coronary sinus, with a proximal interarterial aortopulmonary course and a slit-like ostio-proximal segment, without intramural extension or significant stenosis. Cardiac MRI showed asymmetric septal hypertrophy with focal late gadolinium enhancement of the basal interventricular septum, consistent with myocardial fibrosis. The European Society of Cardiology (ESC) five-year sudden cardiac death risk score was 4.88%. After multidisciplinary discussion, management included primary-prevention implantation of an implantable cardioverter-defibrillator, conservative management of the coronary anomaly, and initiation of mavacamten. Clinical and hemodynamic evolution was favorable, with no recurrence of syncope, no sustained ventricular arrhythmias on an implantable cardioverter-defibrillator (ICD) interrogation, and a marked reduction in the peak gradient of dynamic obstruction to 5 mmHg at rest and 7 mmHg after Valsalva at six-month follow-up. This case illustrates the value of multimodal diagnostic evaluation and individualized management in patients with coexisting obstructive HCM and interarterial AAORCA. In this context, the integration of echocardiographic, computed tomography, magnetic resonance imaging, and clinical risk data can help guide both arrhythmic prevention and therapeutic decision-making."
PubMed,aortic stenosis,Global variability in bicuspid aortic valve morphology and aortopathy among patients with severe aortic stenosis referred for transcatheter valve implantation.,Alfonso Ielasi; Elisabetta Moscarella; Monica Barki; Rodolfo Caminiti; Sanjeev Bhatt; Giulio Guagliumi; Paolo Calabrò; Maurizzio Tespili,10.1136/heartjnl-2025-327445,2026-05-04,Heart (British Cardiac Society),"While some studies have investigated the characteristics of patients from Asian versus European regions with bicuspid aortic valve (BAV) disease undergoing transcatheter aortic valve implantation (TAVI), geographic differences in a worldwide population remain poorly understood. The aim of our study was to evaluate the geographic differences of aortic valve morphology, annular size and associated aortopathy in a large, diverse population of India, West Europe, East Europe, Latin America, Middle East, Russia Commonwealth of Independent States, Asia Pacific and Africa patients with severe aortic stenosis (AS) referred for TAVI.
Data from cardiovascular multislice CT of severe AS patients referred for TAVI were analysed in a centralised core laboratory. Differences in valvular phenotype, annular size and aortic morphology were analysed with a focus on BAV patients.
Among 12 712 patients evaluated, 3203 (25%) had BAV. These patients were more frequently male, younger and had larger annular area, aortic root diameters and higher prevalence of horizontal aorta (23% vs 10%, p<0.01) and severe calcifications (52% vs 32%, p<0.01). The highest prevalence of BAV was observed in patients from India (43%), with this group also being the youngest while the lowest was in patients from African regions (7%). Type 1 BAV was the most common (71%), followed by type 0 (26%) and type 2 (3%) subsets. Aortopathy was common across all geographic regions, but smaller aortic valve complex dimensions and lower coronary ostia height were seen in patients from India and the Asia-Pacific region. Eccentricity index and horizontal aorta were similar across different geographic regions.
BAV morphology and annular size showed significant heterogeneity based on the geographical origin. These differences may be relevant for procedural planning and anatomical assessment in BAV patients undergoing TAVI worldwide."
PubMed,aortic stenosis,"Evaluation of the efficacy of empagliflozin in patients with preserved left ventricular ejection fraction undergoing transcatheter aortic valve implantation for aortic stenosis: protocol for a randomised, open-label, controlled study.",Shogo Okita; Hideki Kitahara; Mayumi Shoji; Takeshi Sugawara; Ko Miyakoda; Hiroaki Yaginuma; Hiroaki Yamamoto; Tomoyoshi Kanda; Makiko Kinoshita; Haruka Sasaki; Noriko Suzuki-Eguchi; Hiroyuki Takaoka; Kaoru Matsuura; Yoshihito Ozawa; Hideki Hanaoka; Goro Matsumiya; Yoshio Kobayashi,10.1136/bmjopen-2025-114537,2026-05-04,BMJ open,"Heart failure occasionally develops after transcatheter aortic valve implantation (TAVI) for severe aortic stenosis (AS), despite procedural success. Most cases present with mildly reduced or preserved left ventricular ejection fraction (LVEF), underscoring the role of diastolic dysfunction. Sodium-glucose cotransporter 2 (SGLT2) inhibitors have shown benefits across the heart failure spectrum, independent of LVEF. The purpose of this randomised controlled trial is to determine whether adding a SGLT2 inhibitor to conventional medications improves LV diastolic function in patients with preserved LVEF after TAVI.
This study is a prospective, single-centre, open-label, randomised, parallel-group, two-arm trial enrolling patients with mildly reduced or preserved LVEF (≥40%) undergoing TAVI for severe AS. Participants will be randomised in a 1:1 ratio to receive either conventional medications plus empagliflozin or conventional medications alone. In the empagliflozin group, participants will receive conventional medical therapy plus empagliflozin 10 mg orally once daily, initiated 4 weeks after TAVI. Empagliflozin treatment will continue throughout the study period. Participants in the control group will receive conventional medications without empagliflozin. The primary endpoint is the change in E/e', assessed by echocardiography from treatment initiation at 4 weeks post TAVI (day 1) to day 168 (week 24). Each group will include 50 patients, totalling 100 patients.
Ethical approval for this study has been obtained from the Chiba University Hospital Certified Clinical Research Review Board (CRB0111-25).
jRCT1031250190."
PubMed,aortic stenosis,Clinical outcomes after transcatheter aortic valve replacement by sex and subtype of low-flow aortic stenosis.,Eileen Galvani; Oludamilola Akinmolayemi; Srivatsan Swaminathan; Carlo Mannina; Sahil Khera; Lucy M Safi; Gilbert H L Tang; Samin K Sharma; Annapoorna S Kini; Stamatios Lerakis,10.25270/jic/26.00096,2026-05-04,The Journal of invasive cardiology,"Prior studies suggest sex differences in clinical outcomes following transcatheter aortic valve replacement (TAVR) in patients with severe aortic stenosis (AS). The authors hypothesized that among patients with low-flow aortic stenosis (LFAS), outcomes differ based on sex and subtype of LFAS: classical (cLFLG), paradoxical (pLFLG), and high gradient (LFHG).
This single-center, observational, longitudinal cohort study included adults with LFAS who underwent TAVR. Differences in clinical outcomes (all-cause mortality, heart failure hospitalization [HFH], and myocardial infarction [MI]) by subtype of LFAS within each sex were examined via Kaplan Meier curves. Log rank P-values were reported.
A total of 599 patients with LFAS were followed for 12 months after TAVR. Of the male patients (n = 373), 25.2% had LFHG, 32.7% cLFLG, and 42.1% pLFLG AS. Of females (n = 226), 26.1% had LFHG, 13.3% cLFLG, and 60.6% pLFLG AS. Event rates in males were 13.1% all-cause mortality, 6.2% HFH, and 0.8% MI. Event rates in females included 6.6% all-cause mortality, 8.0% HFH, and 0 MI. In males, the LFHG vs cLFLG vs pLFLG subtypes demonstrated significant differences in time to all-cause mortality (P < .001), HFH (P = .014), and MI (P = .045).
In this cohort, clinical outcomes in males significantly differed by subtype of LFAS, whereas these differences were not found in females."
PubMed,aortic stenosis,Impact of angiographic valve expansion on the hemodynamic outcome in valve-in-valve transcatheter aortic valve replacement.,Christoph Höfer; Tau Hartikainen; Maria Lauber; Thomas Maulhardt; Vera Oettinger; Philipp Albrecht; Alexander Maier; Uwe Zeymer; Markus Jäckel; Dirk Westermann; Constantin von Zur Mühlen; Jonathan Rilinger,10.1007/s00392-026-02931-5,2026-05-04,Clinical research in cardiology : official journal of the German Cardiac Society,"The durability of surgical aortic valve replacement prostheses can be limited due to structural valve deterioration over the years. Because of increased patient age and surgical risk, many of these patients are treated with valve-in-valve transcatheter aortic valve replacement (TAVR). Full expansion of the valve is often difficult to achieve in these patients, which might negatively affect the hemodynamic outcome.
The aim was to investigate whether incomplete expansion of valve-in-valve TAVR correlates with an unfavorable hemodynamic outcome.
A retrospective monocentric study with 152 patients who received a valve-in-valve TAVR between 2014 and 2024 at the University Heart Centre Freiburg-Bad Krozingen, Germany, was performed. The expansion and implantation depth of the TAVR prostheses were measured in the angiographic recordings and correlated with the postinterventional hemodynamic outcome.
69.7% of the patients received self-expanding and 28.9% balloon-expandable TAVR prostheses during the valve-in-valve procedure. Under-expansion in the waist area of self-expanding valve prosthesis was associated with increased postinterventional mean pressure gradients. Post-dilation significantly improved the waist expansion in self-expanding valve prostheses (median increase 7.8%, p < 0.0001). Further, a correlation between implantation depth and waist expansion was observed in self-expanding valves (Spearman r - 0.4481, p < 0.0001), but not in balloon-expandable valves.
Under-expansion of the waist area of self-expanding valve-in-valve TAVR was associated with an unfavorable hemodynamic outcome. A periinterventional measurement of the angiographic images after valve release might be useful to assess a relevant under-expansion and to assist in the indication for post-dilation.
The study has been registered in the German Clinical Trials Register (DRKS-ID: DRKS00029242), date: 27/03/2023."
