source,keyword,title,authors,doi,publication_date,journal,abstract
PubMed,aortic stenosis,In Vitro Assessment of Coronary Perfusion after Valve-in-Valve Transcatheter Aortic Valve Implantation in a High-Risk Patient-Specific Experimental Model.,Francesca Perico; Claudia Romagnoni; Fabio Pappalardo; Guido Gelpi; Gianfranco Beniamino Fiore; Riccardo Vismara,10.1007/s12265-025-10726-8,2026-02-04,Journal of cardiovascular translational research,"Coronary obstruction following transcatheter aortic valve-in-valve implantation (VIV-TAVI) carries a high mortality risk. This in-vitro study assessed coronary perfusion in a high-risk VIV-TAVI scenario. A patient deemed at high-risk and treated with preventive Chimney stenting was selected as case study. A 3D-printed aortic root model was fabricated from pre-operative imaging and used to replicate the patient's VIV-TAVI setting. A CoreValve-Evolut-23 was implanted within a Trifecta-19 at five depths, with commissural alignment and 60° misalignment, to explore procedural variability and associated risk margins. The model was tested in a pulsatile mock loop with a coronary perfusion simulator. Flow and pressure were recorded pre- and post-VIV-TAVI under physiological conditions. Across all tested configurations, VIV-TAVI didn't significantly impair left or right coronary flows. The recommended depth optimized hemodynamic valve performance. Findings suggest refining coronary obstruction risk stratification in VIV-TAVI to improve decision-making regarding preventive interventions."
PubMed,aortic stenosis,Temporal changes in first-phase ejection fraction during evolution of heart failure with preserved ejection fraction and afterload-induced heart failure in mice.,Haotian Gu; Norman Catibog; Yue Zhao; Asjad Visnagri; Philip J Chowienczyk; Ajay M Shah; Min Zhang,10.1007/s13105-026-01138-6,2026-02-04,Journal of physiology and biochemistry,"The interplay between systolic and diastolic dysfunction in heart failure with preserved ejection fraction (HFpEF) progression is unclear. First-phase ejection fraction (EF1), a sensitive marker of early systolic function, aids in assessing systolic-diastolic relationships in human hypertension and aortic stenosis. This study examines temporal changes in these relationships in mouse models of HFpEF and elevated afterload. Mouse models of abdominal aortic banding (AAB) and HFpEF (induced by hypertension and high fat feeding) underwent comprehensive serial echocardiography. In AAB, EF1 significantly decreased at week 1 post-surgery (18.8 ± 1.2 vs 24.3 ± 0.8%, p<0.001) compared to controls, with further reduction at week 3 (16.8 ± 0.6%) and week 6 (13.9 ± 0.9%, both p<0.001). EF, global longitudinal strain (GLS) and longitudinal strain rate (LSR) remained unchanged until week 3. Isovolumic relaxation time (IVRT) was the only abnormal index of diastolic function at week 1. In the HFpEF model, EF1 significantly decreased at week 2 (19.1 ± 1.1 vs 25.8 ± 1.0%, p<0.001) compared to controls, while EF, GLS, and LSR were unaltered. At week 3, EF1 decreased further (18.1 ± 0.7%) alongside a significant reduction in GLS (p<0.01), while EF and LSR remained unchanged. IVRT increased early in the HFpEF model, followed by later left atrial (LA) enlargement. EF1, an early marker of systolic impairment, decreases early in HFpEF and afterload-induced dysfunction, accompanied by IVRT prolongation. LA dilatation appears later. These findings highlight the interplay between systolic and diastolic dysfunction in HFpEF progression."
PubMed,aortic stenosis,Sex-based differences in 10-year outcomes and bioprosthetic durability after TAVR with self-expanding valve bio-prosthesis: insights from a multicenter cohort.,Francesca Maria Di Muro; Barbara Bellini; Giuseppe Bruschi; Giuliano Chizzola; Ottavia Cozzi; Giulia Costa; Marco De Carlo; Marco Di Maio; Mario Ferraioli; Erica Ferrara; Cristina Giannini; Riccardo Gorla; Antongiulio Maione; Mauro Massussi; Bruno Merlanti; Matteo Montorfano; Marco Stefano Nazzaro; Edoardo Pancaldi; Adele Pierri; Arnaldo Poli; Luca Testa; Francesco Vigorito; Francesco Saia; Gennaro Galasso; Carmine Vecchione; Tiziana Attisano,10.1007/s00392-026-02856-z,2026-02-04,Clinical research in cardiology : official journal of the German Cardiac Society,"Sex-specific differences in outcomes after transcatheter aortic valve replacement (TAVR) are well established, with females more often presenting with advanced disease and experiencing higher peri-procedural risk, yet consistently exhibiting superior long-term survival. However, data on the sex-related impact on bioprosthetic valve durability and very long-term clinical outcomes remain scarce. This study aimed to assess 10-year survival, prognosis, and valve performance in males and females undergoing TAVR with self-expanding bio-prostheses (CoreValve/Evolut R).
Consecutive patients with severe symptomatic aortic stenosis treated with TAVR between 2007 and 2014 at ten Italian centers were prospectively included in the Medtronic One Hospital Clinical Service (OHCS) database and included in the present analysis. The overall population was classified according to sex. The primary endpoint was a composite of all-cause mortality, heart failure rehospitalization, or stroke at 10 years. Secondary endpoints included the single components of the primary endpoint, cardiovascular death, and valve performance.
Among 1944 patients included in the analysis, 54.9% (n = 1068) were female. Compared to males, females were older and exhibited a higher baseline risk profile, characterized by more advanced renal disease and higher transvalvular gradients, yet they more frequently had preserved left ventricular ejection fraction and a lower prevalence of prior cardiovascular events. At 10 years, the primary endpoint occurred significantly more often in male patients, a finding that persisted after adjustment for relevant confounders (adjusted HR 1.15; p = 0.028) and was primarily driven by all-cause mortality. Structural valve deterioration, bioprosthetic valve failure, and valve performance were comparable between sexes at the 10-year follow-up.
Despite older age and increased procedural risk, female patients demonstrated more favorable long-term survival and similar valve durability compared to males over 10 years following TAVR with first-generation CoreValve/Evolut R prostheses. These findings underscore the long-term reliability of self-expanding valves and highlight the need for individualized, sex-specific strategies in TAVR patient selection and management."
PubMed,aortic stenosis,Image focus: uncommon aortic arch and descending aorta stenosis presenting with exertional dyspnoea in a young woman.,Tatiana Ballez; Céline Goffinet,10.1080/00015385.2026.2621530,2026-02-04,Acta cardiologica,
PubMed,aortic stenosis,Proactive Management and Treatment of Aortic Stenosis: An International Expert Perspective.,Christopher M Cook; Philippe Pibarot; Giuseppe Tarantini; Philippe Généreux; Victoria Delgado; Kentaro Hayashida; Radoslaw Parma; Tsuyoshi Kaneko; Tanja K Rudolph; João L Cavalcante; David A Wood; Jeroen J Bax; Thomas Pilgrim; Francesco Saia; Sreekanth Vemulapalli; Patricia A Pellikka; Bernard Iung; Kimberly Guibone; Marc R Dweck; Hélène Eltchaninoff; Gorav Ailawadi; Simon Cheung-Chi Lam; Karl Poon; Axel Unbehaun; Allan Schwartz; Michael Joner; Bernard Prendergast; Michael Mack; Rebecca T Hahn; Stephan Windecker; Martin B Leon; Brian R Lindman,10.1016/j.jacc.2025.10.074,2026-02-03,Journal of the American College of Cardiology,"The 2025 European Society of Cardiology/European Association for Cardio-Thoracic Surgery guidelines mark a pivotal change, challenging the paradigm of symptom-driven watchful waiting, and supporting earlier treatment in many patients with asymptomatic severe aortic stenosis. Building on this foundation, this international expert perspective advocates a comprehensive, proactive management strategy and offers clinicians a contemporary operational framework for managing severe aortic stenosis. Key evidence-based elements include early referral to the multidisciplinary Heart Valve Team, streamlined evaluation, upstream testing, prompt aortic valve replacement in many asymptomatic patients, more urgent treatment for symptomatic patients, and structured surveillance involving close working relationships between the referring clinician and Heart Valve Team when intervention is deferred. This proactive evidence-based model aims to improve timeliness, efficiency, and equity of care, thereby reducing preventable morbidity and mortality and improving long-term outcomes."
PubMed,aortic stenosis,Histological investigation of persistent fifth aortic arch with arch obstruction in a neonate.,Seiji Asagai; Takeshi Shinkawa; Saeko Yoshizawa; Kei Inai,10.1016/j.jccase.2025.04.009,2025-08,Journal of cardiology cases,"Persistent fifth aortic arch (PFAA) is a rare congenital heart disease caused by maldevelopment of the primitive aortic arch and can cause obstruction of the aortic arch. The histological structure of a fifth aortic arch differs from that of normal aortic arches. Therefore, it is unclear whether the tissue of a fifth aortic arch can be safely utilized to reconstruct the aortic arch during surgical repair of arch obstruction. We herein report the case of a neonate who underwent surgical repair of a PFAA with interrupted aortic arch, right aortic arch, and aberrant left subclavian artery. Similar to those for a ductus arteriosus, the histological findings of the resected PFAA in this case showed intimal thickening, myxoid deposition in the intima and media, and proliferation and migration of smooth muscle cells into the intima. When reconstructing the aortic arch, we suggest that, if possible, the fifth aortic arch tissue be resected.
The histological findings of a persistent fifth aortic arch (PFAA) are important in determining the treatment strategy because the tissue may be unsuitable for reconstruction of the aortic arch. In the present case, the tissue of the PFAA was histologically similar to that of a ductus arteriosus and thus may have caused re-stenosis or formation of an aneurysm in the future. We therefore recommend resecting the PFAA tissue during aortic arch reconstruction."
PubMed,aortic stenosis,Safety and effectiveness of remote monitoring and prioritization of patients awaiting transcatheter aortic valve implantation: a propensity-matched prospective observational cohort study.,Mihir A Kelshiker; Karanjot Chhatwal; Patrik Bachtiger; Emily Jin; Josephine Mansell; Olivia Molloy; Mee-Keah Tang; Sarah Pearse; James Bird; Joshua March; Chris Robbins; Saloni Nakhare; Amanda Varnava; Ramzi Khamis; Adam Hartley; Saud Khawaja; Neil Ruparelia; Nearchos Hadjiloizou; Sayan Sen; Ghada Mikhail; Iqbal S Malik; Nicholas S Peters,10.1093/ehjdh/ztaf114,2026-03,European heart journal. Digital health,"Health systems face increasing waiting times for transcatheter aortic valve implantation (TAVI), incurring excess deaths and morbidity. To determine whether remote patient monitoring (RPM) using connected technologies can mitigate these risks by prioritizing patients awaiting TAVI, we aimed to measure the clinical safety and effectiveness of an RPM-based prioritization programme.
Prospective observational cohort study of all patients awaiting TAVI at Imperial College Healthcare NHS Trust, London, UK, between 24th April 2023 and 15th November 2023. An RPM pathway was implemented for all patients accepted for TAVI. These patients responded to a weekly symptom questionnaire via web, smartphone RPM platform or telephone monitoring; with rule-based clinical escalation. The primary endpoint was the rate of adverse events (defined as emergency department presentation, unplanned hospitalization, or death), compared with a propensity score-matched (PSM) historical control group. Secondary endpoints included pathway performance characteristics for detection of deterioration. 200 patients met inclusion criteria. Despite growth of the waiting list, responsible for longer waiting times experienced by the RPM group [median 104 days (IQR 61.00-176.00) vs. 75 days (IQR 38.75-118.00)], there was no difference in rates of adverse events between RPM-patients and historical controls (Log rank P = 0.9). The RPM pathway had high sensitivity for prediction of waiting list death (100%). Patients deemed at high-risk of deterioration experienced shorter waiting times to treatment.
RPM for patients awaiting TAVI is feasible and may mitigate the adverse effects of longer waiting times through accurate detection of deterioration and by informing prioritization decisions."
PubMed,aortic stenosis,Subvalvular aortic stenosis in adults: clinical course and long-term outcomes.,Adine R de Keijzer; Frederike Meccanici; Zoe A Keuning; Fee A J Esser; Johannes W C de Bruijn; Anastasia D Egorova; Berto J Bouma; Roland R J van Kimmenade; Kevin M Veen; Jolanda Kluin; Michiel Voskuil; Joost P van Melle; Jolien W Roos-Hesselink; Annemien E van den Bosch,10.1093/eurheartj/ehaf1078,2026-02-04,European heart journal,"This study investigates the clinical course and long-term outcomes of adults with subvalvular aortic stenosis (SAS).
Adults with SAS, prospectively registered in the Dutch Congenital Cor Vitia (CONCOR) registry between 2001-2019, were included. All-cause mortality, SAS (re-) operation, and cardiovascular events, including arrhythmias, heart failure, (re-)operation for aortic regurgitation (AR), were assessed. Longitudinal changes in echocardiographic peak velocity, interventricular septal thickness (IVST), and left ventricular posterior wall thickness (LVPW) were analysed using linear mixed-effects models. Differences in the history of SAS repair (operated/unoperated patients), isolated/non-isolated SAS, and sex were explored.
Overall, 312 patients were included [age: 26.0 (interquartile range, IQR: 20.0-35.3) years, 68.3% history of SAS repair] with a median follow-up of 16 (IQR: 10-20) years (4423 patient-years). Unadjusted survival at 15 years was lower in the operated group compared to the unoperated group (P = .009) and no significant differences were observed between sexes (P = .083) or isolated/non-isolated SAS (P = .810). The cumulative incidence of (re-)operation for AR at 15 years was 7.6% (95% CI 4.7%-11.0%). The hazard of SAS repair during follow-up was higher in the unoperated group compared to the operated group [HR 0.2 (95% CI 0.1-0.5), P < .001], after correction for covariates. Peak velocity progression was 0.1 m/s (P = .357) during the first period and 0.3 m/s (P = .032) during the second (after ±10 years). No patient showed fast progression (≥0.3 m/s/year) in peak velocity. At baseline no evidence of left ventricular hypertrophy was observed, following IVST/LVPW criteria.
Survival of adult SAS patients with a history of SAS repair was substantially lower compared to the unoperated group, reflecting a potentially more severe SAS phenotype. Nevertheless, long-term clinical event rates were considerable. SAS remained stable, suggesting less echocardiographic follow-up may suffice, particularly in mild phenotypes without AR. Additionally, follow-up should focus on the clinical sequelae of SAS."
PubMed,aortic stenosis,Balloon-expandable versus self-expanding valves in severe aortic stenosis with small aortic annulus: an updated meta-analysis.,Igor Antonio Tolentino Narciso; Mrinal Murali Krishna; Meghna Joseph; Luis Rene Puglla Sanchez; Chidubem Ezenna; Ayesha Ayesha; Vinicius Pereira; Paweł Łajczak; Bárbara Samira Mendes; Michele Schincariol,10.1097/MCA.0000000000001618,2026-02-04,Coronary artery disease,"Balloon-expandable valve (BEV) and self-expanding valve (SEV) are used in transcatheter aortic valve replacement (TAVR). Patients with a small aortic annulus (SAA) make up to one-third of the cases and face higher risks of prosthesis-patient mismatch and high valvular gradients.
This meta-analysis aimed to compare balloon-expandable and self-expanding valves used in TAVR in patients with a SAA, focusing on hemodynamic and clinical outcomes.
We systematically searched Cochrane Central, PubMed, and EMBASE for studies comparing balloon-expandable and self-expanding valves in patients with SAA undergoing TAVR. Random effects models were applied to generate odds ratios (ORs) and mean differences with 95% confidence interval (CI).
Fifteen studies (two randomized controlled trials and 13 propensity-matched studies) with 5149 patients (48.4% balloon-expandable valves) were identified. BEVs were associated with a lower indexed effective orifice area (mean difference: -0.18, 95% CI: -0.25 to -0.10; P < 0.00001) and higher transvalvular mean pressure gradient (mean difference: 4.32, 95% CI: 3.39-5.24; P < 0.00001) and peak pressure gradients (mean difference: 4.87, 95% CI: 1.23-8.51; P = 0.009). Permanent pacemaker implantation (OR: 0.57, 95% CI: 0.44-0.73; P < 0.0001) and major bleeding (OR: 0.67, 95% CI: 0.47-0.96; P = 0.03) were lower in balloon-expandable valves. BEVs increased the odds of any prosthesis-patient mismatch (OR: 2.28, 95% CI: 1.61-3.22; P < 0.00001) and severe prosthesis-patient mismatch (OR: 3.16, 95% CI: 2.19-4.58; P < 0.00001).
In patients with SAA undergoing TAVR, SEVs offer superior hemodynamic performance, whereas BEVs are associated with fewer conduction disturbances and bleeding events. Both valve platforms yielded similar clinical outcomes, underscoring the need for individualized device selection."
PubMed,aortic stenosis,[Light chain amyloidosis: multidisciplinary management and innovative therapeutic strategies. SIC/ANMCO Consensus document of the Italian Cardiac Amyloidosis Network (RIAC)].,Alberto Aimo; Giuseppe Vergaro; Vincenzo Castiglione; Yu Fu Ferrari Chen; Aldostefano Porcari; Marco Canepa; Cristina Chimenti; Andrea Di Lenarda; Fabrizio Oliva; Furio Colivicchi; Ciro Indolfi; Pasquale Perrone Filardi; Alberto Cipriani; Simone Longhi; Francesco Cappelli; Francesco Musca; Massimo Iacoviello; Giuseppe Limongelli; Federico Perfetto; Giampaolo Merlini; Marco Merlo; Gianfranco Sinagra; Gabriele Buda; Michele Emdin,10.1714/4636.46471,2026-02,Giornale italiano di cardiologia (2006),"Light chain (AL) amyloidosis is a rare systemic disease caused by monoclonal immunoglobulin light chains with abnormal folding that aggregate into fibrils, which deposit in extracellular tissues. This process leads to cytotoxicity and organ dysfunction. Cardiac involvement is the main prognostic determinant and requires a multidisciplinary management approach. In recent years, the treatment of AL amyloidosis has significantly evolved with the introduction of innovative agents such as proteasome inhibitors, immunomodulators, and monoclonal antibodies like daratumumab, which has shown a favorable impact on hematological outcomes and organ function. The daratumumab-CyBorD regimen is currently the standard first-line therapeutic option. The therapy is tailored based on the stage of cardiac and renal damage, aiming for a complete hematological and organ response. The management of cardiac involvement, including aortic stenosis, atrial fibrillation, thromboembolic risk, conduction disorders, arrhythmias, and heart failure, plays a crucial role in prognosis. An integrated multidisciplinary approach in specialized centers experienced in the disease is essential to optimize clinical outcomes."
