source,keyword,title,authors,doi,publication_date,journal,abstract
PubMed,aortic stenosis,Diagnostic performance of aortic valve calcium scoring for severe aortic stenosis in patients with chronic kidney disease.,Hesham Sheashaa; Juan M Farina; Isabel G Scalia; Kamal Awad; Mohammed Tiseer Abbas; Milagros Pereyra; Sherif Ahmed; Fatmaelzahraa Abdelfattah; Mahshad Razaghi; Abdelrahman Hafez; Ramzi Ibrahim; Said Alsidawi; Steven J Lester; David Fortuin; John Sweeney; Kristen Sell-Dottin; Chadi Ayoub; Reza Arsanjani,10.1016/j.ijcard.2026.134217,2026-02-03,International journal of cardiology,"Aortic valve calcium scoring (AVCS) via noncontrast Computed Tomography (CT) has emerged as a valuable adjunct to echocardiography in diagnosing aortic stenosis (AS). However, its diagnostic accuracy in patients with chronic kidney disease (CKD) -a population characterized by extensive extra-valvular calcification- remains unclear.
This retrospective multicenter study included 2909 adults who underwent AVCS and echocardiography between 2015 and 2025 across Mayo Clinic sites. Patients were stratified by glomerular filtration rate (eGFR) to assess AVCS diagnostic performance for severe AS in CKD vs non-CKD cohorts. Receiver operating characteristic (ROC) curves, stratified by sex and eGFR categories, were used to evaluate diagnostic accuracy. Optimal thresholds were derived using Youden's index and compared with guideline-recommended cutoffs.
AVCS demonstrated high diagnostic accuracy in patients with preserved renal function (AUC 0.861), but performance declined with worsening CKD. AUC dropped to 0.791 (eGFR <60), 0.727 (eGFR <45), and 0.691 (eGFR <30). Specificity declined significantly across worsening eGFR, despite stable sensitivity. Sex-stratified analysis revealed similar results.
AVCS remains a reliable tool to rule out severe AS in patients with CKD, but declining specificity with worsening kidney function -likely due to nonvalvular calcification- highlights the risk of false positives. In CKD populations, AVCS thresholds should be interpreted cautiously and integrated with multimodal evaluation and clinical data."
PubMed,aortic stenosis,Perioperative frailty in nonagenarians undergoing transcatheter aortic valve implantation: a single-center study.,Kiyonori Kobayashi; Yoshiyuki Tokuda; Akihito Tanaka; Takahiro Ozeki; Toyoaki Murohara; Masato Mutsuga,10.1007/s40520-026-03334-2,2026-02-05,Aging clinical and experimental research,"Transcatheter aortic valve implantation (TAVI) has become an established treatment for severe aortic stenosis (AS) in older patients, including nonagenarians. This study aimed to examine perioperative changes in frailty among nonagenarian patients undergoing TAVI.
In this single-center observational analysis, 38 consecutive nonagenarian patients (7.3% of 523 TAVI cases) were evaluated. Frailty parameters-including grip strength, cognitive function (MMSE), overall physical performance (SPPB), gait speed, and activities of daily living (Katz index)-were measured before and after the procedure. No significant differences were observed between preoperative and postoperative values for grip strength (17.4 ± 7.1 vs. 16.1 ± 7.4 kgf, p = 0.102), MMSE (24.1 ± 3.9 vs. 24.3 ± 4.6, p = 0.923), or overall SPPB scores (8.7 ± 2.8 vs. 7.5 ± 3.0, p = 0.084). In contrast, gait speed decreased significantly from 0.8 ± 0.3 m/s to 0.7 ± 0.3 m/s (p = 0.001), and the Katz index also showed a small but statistically significant decline (p = 0.042). The proportion of patients with a walking speed below 0.9 m/s did not change significantly (67.6% vs. 83.8%, p = 0.146).
In a carefully selected nonagenarian cohort, TAVI did not substantially worsen most frailty indices. However, mild in-hospital declines in gait speed and ADL were observed, underscoring the importance of structured early rehabilitation strategies."
PubMed,aortic stenosis,Neurocognition and health-related quality of life in patients randomized to surgical or transcatheter aortic-valve replacement.,Marius Butz; Martin Juenemann; Jasmin El-Shazly; Rolf Meyer; Tibo Gerriets; Tobias Braun; Mesut Yenigün; Hannah Schmidt; Marlene Tschernatsch; Patrick Schramm; Omar Alhaj-Omar; Anett Kirchhof; Yeong-Hoon Choi; Samuel Sossalla; Matthias Renker; Stefan Blankenberg; Moritz Seiffert; Markus Schoenburg; Won-Keun Kim,10.1007/s00392-026-02862-1,2026-02-05,Clinical research in cardiology : official journal of the German Cardiac Society,"Severe symptomatic aortic stenosis is associated with increased morbidity and mortality. Surgical aortic valve replacement (SAVR) and transcatheter aortic valve implantation (TAVI) are established treatment options. Neurological complications such as subclinical cerebral ischemia, delirium, and postoperative cognitive decline can occur during either treatment; however, precise data on neurological impairment remain scarce.
The aim of this study was to compare neurological outcomes of patients undergoing TAVI or SAVR.
COSTA (Cognitive Outcome after Surgical and Transcatheter Aortic valve replacement) is a single-center sub-study of the randomized DEDICATE trial (clinicaltrials.gov ID: NCT04535076). Neurocognitive tests (memory, attention, language, executive functions), questionnaires on neuropsychology (cognitive failures questionnaire [CFQ], hospital anxiety, and depression scale [HADS]), and health-related quality of life (SF-36) were used before intervention and 3 months thereafter. Cranial magnetic resonance imaging (MRI) was carried out post-intervention. In addition, there was a systematic assessment of delirium during the hospital stay.
The study cohort (mean age 71.8 years, 32% female) consisted of SAVR (n = 13) and TAVI (n = 18) patients. In the SAVR group, subsyndromal delirium was more common (54 vs. 11%, p = 0.017; OR = 8.58), visual recognition ability was worse (mean difference (MD) =  - 0.6 vs. + 0.3, p = 0.036, η2 = 0.14), and emotional impairment was numerically more declined (MD =  - 36.8 vs. - 4.7, p = 0.058, η2 = 0.12) when compared to the TAVI group.
In this small, exploratory sample, SAVR showed a trend toward less favorable neuropsychological outcomes compared with TAVI in patients with low-to-intermediate surgical risk.
ClinicalTrials.gov Identifier: NCT04535076. 27 August 2020 (retrospectively registered)."
PubMed,aortic stenosis,Cross-dataset transcriptomic analyses identify a conserved ENPP2+ macrophage-fibroblast activation axis in hypertrophic cardiomyopathy.,Fanyi Huang; Mi Zhou; Yanjia Chen; Sha Hua; Yanxin Han; Yingze Fan; Qingchuan Li; Zhuoyan Sun; Ke Yang; Qiang Zhao; Wei Jin,10.1093/bib/bbag036,2026-01-07,Briefings in bioinformatics,"Hypertrophic cardiomyopathy (HCM) is a condition where approximately 65% of patients exhibit myocardial fibrosis, indicated by late gadolinium enhancement, with the severity and extent of fibrosis being positively correlated with the risk of sudden cardiac death. While fibroblast activation in HCM has been noted in previous studies, the underlying regulatory mechanisms have not been thoroughly explored. In this study, we analyzed the latest single-nucleus sequencing (snRNA-seq) datasets related to HCM caused by the two most common mutations. We also examined the largest existing snRNA-seq and spatial transcriptomics datasets of HCM for external validation. Additionally, we conducted preliminary histopathological and molecular biology experiments to validate our findings and explore potential mechanisms. Our analysis revealed a phenotypic transformation of macrophages in both cases of HCM. These pro-inflammatory macrophages, driven by the high expression of ENPP2, mediated intercellular interactions that influenced fibroblast activation. The resulting increase in lysophosphatidic acid appeared to act as a plausible intermediary. Activated fibroblasts secreted substantial amounts of COL14A1, which is a critical component of myocardial fibrosis. These findings were consistent across different genetic backgrounds, suggesting their universal applicability in most HCM cases. Our study provides valuable insights into the mechanisms underlying myocardial fibrosis in HCM, highlighting the role of macrophage transformation and fibroblast activation. These findings offer potential for the identification of novel diagnostic or prognostic biomarkers and the development of targeted therapies with clinical translational potential."
PubMed,aortic stenosis,A rare case of midaortic syndrome: Vascular Behçet's disease or Takayasu arteritis?,Zeynep Ece Demirbaş; Abdullah Kemal Tuygun,10.4274/tjtcs.2025.27274,2026-02-06,Turk gogus kalp damar cerrahisi dergisi,"This case report describes a 44-year-old man with midaortic syndrome and resistant hypertension, presenting a diagnostic challenge due to overlapping features of Behçet's disease and Takayasu arteritis. Imaging studies revealed severe aortic stenosis accompanied by aortic wall thickening, findings typically associated with Takayasu arteritis; however, the patient's clinical history and a positive pathergy test supported a diagnosis of Behçet's disease. Immunosuppressive therapy led to symptomatic improvement, and surgical management with thoracic endovascular aortic repair was successfully performed to address the aortic stenosis. This report discusses the possibility of Behçet's disease presenting with aortic stenosis-a rare vascular complication-or the coexistence of Behçet's disease and Takayasu arteritis."
PubMed,aortic stenosis,Patient-prosthesis mismatch after aortic valve replacement: Effects on left ventricular structure.,Fevzi Ayyıldız; Ömer Faruk Rahman; Berk Mutlu; Sevil Gülaştı; Muharrem İsmail Badak,10.4274/tjtcs.2025.27737,2026-02-06,Turk gogus kalp damar cerrahisi dergisi,"This study aimed to investigate the effects of patient-prosthesis mismatch (PPM) on left ventricular structure and functional capacity in patients undergoing isolated surgical aortic valve replacement (sAVR) for severe aortic stenosis.
This retrospective analysis included preoperative and postoperative data of 157 consecutive patients who underwent isolated sAVR between January 2016 and January 2023. Body mass index and indexed effective orifice area were calculated. The severity of PPM was assessed using the valve academic research consortium-3 criteria, and patients were categorized into (1) Insignificant PPM and (2) Significant PPM. Left ventricular geometries were classified based on the left ventricular mass index (LVMi) and relative wall thickness. Functional capacity was evaluated according to the New York Heart Association classification.
The mean age of the 91 patients who met the selection criteria was 64.2±8.9 years, and 44% were female and 56% were male. Sixteen patients (17.6%) were assigned to the significant PPM group. The median change in LVMi was -33 g/m2 in the insignificant PPM group and -14.5 g/m2 in the significant PPM group (p=0.037). Multivariate logistic regression demonstrated a significant association between LVMi change and significant PPM (odds ratio: 1.021, p=0.043). Although no significant change was observed in left ventricular geometry in either the groups, a significant difference was noted in the functional capacity changes (p=0.01).
Avoiding significant PPM provides better regression in LVMi and greater improvement in functional capacity; however, it is not sufficient for a significant change in left ventricular geometr y."
PubMed,aortic stenosis,Aortic Valve Stenosis and Insufficiency Combined With Aortic Coarctation.,Tao Hu; Weiling Tu; Linfeng Li,10.1016/j.jaccas.2025.106415,2026-02-04,JACC. Case reports,"The coexistence of aortic valve stenosis and regurgitation with native coarctation is a rare and complex condition in adults, especially those with significant surgical risks, complicating management.
A 60-year-old male with poorly controlled hypertension, chronic kidney disease, and atrial fibrillation presented with progressive dyspnea and chest tightness. Echocardiography revealed a bicuspid aortic valve with moderate stenosis and regurgitation, reduced ejection fraction, and left ventricular dilation. Computed tomography showed near-occlusive coarctation of the descending aorta. Given high surgical risk, conventional surgery was deemed unfeasible.
A single-session transcatheter ""one-stop"" approach, combining balloon angioplasty, aortic valve replacement, and stent implantation, was performed, resulting in immediate hemodynamic improvement.
A unified, single-session transcatheter strategy offers a safe and effective alternative for high-risk patients with aortic valve disease and coarctation."
PubMed,aortic stenosis,The efficacy and safety of transcatheter aortic valve replacement in elderly patients with aortic stenosis.,Jinghui An; Fengwu Shi; Huajun Wang; Hang Zhang; Su Liu,10.4314/ahs.v25i1.20,2025-03,African health sciences,"Transcatheter aortic valve replacement (TAVR) is a promising treatment for aortic stenosis (AS). However, few clinical studies have concentrated on the application of TAVR in elderly AS patients. This study aimed to explore the efficacy and safety of TAVR in elderly patients with AS.
Clinical and imaging data of 143 AS patients undergoing Transcatheter aortic valve replacement were retrospectively analyzed. These patients were divided into non-elderly group (< 65 years old) and elderly group (≥ 65 years old), and the baseline characteristics and clinical outcomes were compared between the two groups.
The baseline characteristics showed no significant difference between the two groups. After surgery, echocardiography revealed that the forward flow velocity of aortic valve was higher in the non-elderly group than that in the elderly group (234.2 ± 49.8 cm/s vs. 209.9 ± 57.7 cm/s, P=0.022), while there was no significant difference in other indicators. The operation time (197.4 ± 63.5 min vs. 194.2± 67.8 min, P=0.811), length of hospital stay (14.0±7.3 days vs.14.2±7.6 days, P=0.874), incidence of perioperative complications (2.2% vs. 4.1%, P=1.000), and mortality rate (0.0% vs. 1.0%, P=1.000) sho wed no significant differences between the two groups.
Transcatheter aortic valve replacement is an effective and safe therapeutic approach for elderly patients with aortic stenosis."
PubMed,aortic stenosis,In Vitro Assessment of Coronary Perfusion after Valve-in-Valve Transcatheter Aortic Valve Implantation in a High-Risk Patient-Specific Experimental Model.,Francesca Perico; Claudia Romagnoni; Fabio Pappalardo; Guido Gelpi; Gianfranco Beniamino Fiore; Riccardo Vismara,10.1007/s12265-025-10726-8,2026-02-04,Journal of cardiovascular translational research,"Coronary obstruction following transcatheter aortic valve-in-valve implantation (VIV-TAVI) carries a high mortality risk. This in-vitro study assessed coronary perfusion in a high-risk VIV-TAVI scenario. A patient deemed at high-risk and treated with preventive Chimney stenting was selected as case study. A 3D-printed aortic root model was fabricated from pre-operative imaging and used to replicate the patient's VIV-TAVI setting. A CoreValve-Evolut-23 was implanted within a Trifecta-19 at five depths, with commissural alignment and 60° misalignment, to explore procedural variability and associated risk margins. The model was tested in a pulsatile mock loop with a coronary perfusion simulator. Flow and pressure were recorded pre- and post-VIV-TAVI under physiological conditions. Across all tested configurations, VIV-TAVI didn't significantly impair left or right coronary flows. The recommended depth optimized hemodynamic valve performance. Findings suggest refining coronary obstruction risk stratification in VIV-TAVI to improve decision-making regarding preventive interventions."
PubMed,aortic stenosis,Temporal changes in first-phase ejection fraction during evolution of heart failure with preserved ejection fraction and afterload-induced heart failure in mice.,Haotian Gu; Norman Catibog; Yue Zhao; Asjad Visnagri; Philip J Chowienczyk; Ajay M Shah; Min Zhang,10.1007/s13105-026-01138-6,2026-02-04,Journal of physiology and biochemistry,"The interplay between systolic and diastolic dysfunction in heart failure with preserved ejection fraction (HFpEF) progression is unclear. First-phase ejection fraction (EF1), a sensitive marker of early systolic function, aids in assessing systolic-diastolic relationships in human hypertension and aortic stenosis. This study examines temporal changes in these relationships in mouse models of HFpEF and elevated afterload. Mouse models of abdominal aortic banding (AAB) and HFpEF (induced by hypertension and high fat feeding) underwent comprehensive serial echocardiography. In AAB, EF1 significantly decreased at week 1 post-surgery (18.8 ± 1.2 vs 24.3 ± 0.8%, p<0.001) compared to controls, with further reduction at week 3 (16.8 ± 0.6%) and week 6 (13.9 ± 0.9%, both p<0.001). EF, global longitudinal strain (GLS) and longitudinal strain rate (LSR) remained unchanged until week 3. Isovolumic relaxation time (IVRT) was the only abnormal index of diastolic function at week 1. In the HFpEF model, EF1 significantly decreased at week 2 (19.1 ± 1.1 vs 25.8 ± 1.0%, p<0.001) compared to controls, while EF, GLS, and LSR were unaltered. At week 3, EF1 decreased further (18.1 ± 0.7%) alongside a significant reduction in GLS (p<0.01), while EF and LSR remained unchanged. IVRT increased early in the HFpEF model, followed by later left atrial (LA) enlargement. EF1, an early marker of systolic impairment, decreases early in HFpEF and afterload-induced dysfunction, accompanied by IVRT prolongation. LA dilatation appears later. These findings highlight the interplay between systolic and diastolic dysfunction in HFpEF progression."
