source,keyword,title,authors,doi,publication_date,journal,abstract
PubMed,aortic stenosis,[Light chain amyloidosis: multidisciplinary management and innovative therapeutic strategies. SIC/ANMCO Consensus document of the Italian Cardiac Amyloidosis Network (RIAC)].,Alberto Aimo; Giuseppe Vergaro; Vincenzo Castiglione; Yu Fu Ferrari Chen; Aldostefano Porcari; Marco Canepa; Cristina Chimenti; Andrea Di Lenarda; Fabrizio Oliva; Furio Colivicchi; Ciro Indolfi; Pasquale Perrone Filardi; Alberto Cipriani; Simone Longhi; Francesco Cappelli; Francesco Musca; Massimo Iacoviello; Giuseppe Limongelli; Federico Perfetto; Giampaolo Merlini; Marco Merlo; Gianfranco Sinagra; Gabriele Buda; Michele Emdin,10.1714/4636.46471,2026-02,Giornale italiano di cardiologia (2006),"Light chain (AL) amyloidosis is a rare systemic disease caused by monoclonal immunoglobulin light chains with abnormal folding that aggregate into fibrils, which deposit in extracellular tissues. This process leads to cytotoxicity and organ dysfunction. Cardiac involvement is the main prognostic determinant and requires a multidisciplinary management approach. In recent years, the treatment of AL amyloidosis has significantly evolved with the introduction of innovative agents such as proteasome inhibitors, immunomodulators, and monoclonal antibodies like daratumumab, which has shown a favorable impact on hematological outcomes and organ function. The daratumumab-CyBorD regimen is currently the standard first-line therapeutic option. The therapy is tailored based on the stage of cardiac and renal damage, aiming for a complete hematological and organ response. The management of cardiac involvement, including aortic stenosis, atrial fibrillation, thromboembolic risk, conduction disorders, arrhythmias, and heart failure, plays a crucial role in prognosis. An integrated multidisciplinary approach in specialized centers experienced in the disease is essential to optimize clinical outcomes."
PubMed,aortic stenosis,"Three's Company: Cardiac myxoma, bicuspid aortic valve with severe aortic stenosis and ascending thoracic aortic aneurysm uncovered by anaplasmosis infection.",Bishoy Abraham; Elizabeth M Akfaly; Christopher Sigakis; Fnu Shweta; Andrew D Calvin,10.1016/j.idcr.2026.e02504,2026,IDCases,"A 62-year-old man presented to the emergency department with chest pain, nausea, fever and hypotension consistent with sepsis. A contrast-enhanced CT revealed a 5.5 cm ascending thoracic aortic aneurysm, bicuspid aortic valve, and a left atrial mass. Transesophageal echocardiography showed a tumor in the left atrium attached to the fossa ovalis. Infectious evaluation was undertaken, and polymerase chain reaction was positive for anaplasmosis. Coronary angiography found severe coronary artery disease. After completing a course of antibiotics and recovering from his acute illness, the patient underwent left atrial tumor resection, aortic valve replacement, aortic aneurysm repair, and coronary artery bypass grafting. Pathology confirmed the tumor was a myxoma. This case illustrates that allowing time for clinical stabilization and completion of a course of antibiotics for sepsis due to anaplasmosis prior to urgent cardiovascular surgery may be a reasonable approach."
PubMed,aortic stenosis,Contemporary Life Expectancy Following Transfemoral Transcatheter Aortic Valve Replacement-Data From a National Registry Perspective.,Lior Zornitzki; Ophir Freund; Inbal Greenberg; Shir Frydman; Maayan Konigstein; Arie Steinvil; Israel Barbash; Ran Kornowski; Gabby G Elbaz; Danny Dvir; Ariel Finkelstein; Yan Topilsky; Amir Halkin; Shmuel Banai; Jeremy Ben-Shoshan,10.1016/j.shj.2025.100780,2026-02,Structural heart : the journal of the Heart Team,"The estimated lifespan following transcatheter aortic valve replacement (TAVR) is the key in the decision-making process of lifelong management of patients with severe symptomatic aortic stenosis (AS). We aimed to assess the contemporary lifespan and associated factors in patients with severe AS undergoing TAVR.
We performed a retrospective cohort study of patients who underwent TAVR at the 4 largest centers in Israel between July 2008 and March 2023. Mortality predictors were assessed using multivariable Cox regression analysis.
The cohort included 6191 patients (51% females; mean age 82.7 ​± ​5.4 years; median follow-up 5.9 years). The overall estimated 5- and 10-year survival was 70 and 42%, respectively. To assess temporal trends, patients were stratified to early (2008-2015; n ​= ​2058) and late (2016-2023; n ​= ​4133) eras. Patients in the early TAVR era had significantly lower survival probability, compared to the late era (hazard ratio 2.0 (95% confidence interval 1.8-2.2), p ​< ​0.001], with an 8-year survival of 39 and 71%, respectively. Using an age threshold of ≥80 years, defined using spline analysis the 8-year survival in the early vs. late eras was 37 vs. 47% among older patients and 66 vs. 82% among younger patients.
Lifespan following successful TAVR has markedly improved over the past decade across age groups. Notably, patients younger than 80 years, at the time of TAVR exhibit an estimated survival exceeding 10 ​years. These findings should be integrated into Heart Team decision-making for optimal lifelong management of AS."
PubMed,aortic stenosis,Exercise-based cardiac rehabilitation after transcatheter aortic valve replacement: a systematic review and meta-analysis of randomized controlled trials.,Ubaid Khan; Mahmoud Shaaban Abdelgalil; Muhammad Haris Khan; Junaid Ali; Zuhair Majeed; Ahmed Mazen Amin; Anum Nawaz; Hafiz Muhammad Waqar Younas; Mohamed Abuelazm; Muhammad Aamir,10.1080/14796678.2026.2615390,2026-02-02,Future cardiology,"Many patients remain functionally limited after transcatheter aortic valve replacement (TAVR) despite successful correction of aortic stenosis. Exercise-based cardiac rehabilitation (EBCR) is effective in other cardiac populations, but its benefits after TAVR remain uncertain. This study evaluated the impact of EBCR on functional capacity, cardiac function, quality of life, and safety outcomes in post-TAVR patients.
A systematic review and meta-analysis of randomized controlled trials (RCTs) published through February 2025 was conducted using major databases. Outcomes were pooled using mean differences or risk ratios with 95% confidence intervals.
Six RCTs with 272 patients were included. No significant difference was found between EBCR and usual care for peak VO2 change (MD: 1.46, 95% CI: [-0.16 to 3.08], p = 0.076) and six-minute walk distance (6MWD) change (MD: 18.72, 95% CI: [-2.24 to 39.68], p = 0.08). Similarly, no significant difference was observed between EBCR and usual care for left ventricular ejection fraction (LVEF) change (MD: 1.31, 95% CI: [-2.06 to 4.69], p = 0.45), and aortic valve orifice area change (AVOA) (MD: -0.03, 95% CI: [-0.24 to 0.18], p = 0.78).
EBCR did not significantly improve outcomes after TAVR; however, near-significant trends in functional capacity warrant further large-scale investigation.
PROSPERO ID CRD420250652719."
PubMed,aortic stenosis,Intra-annular self-expanding or balloon-expandable TAVI in small annuli: the NAVULTRA registry.,Stefano Cannata; Ibrahim Sultan; Nicolas M Van Mieghem; Arturo Giordano; Ole De Backer; Jonathan Byrne; Didier Tchétché; Sergio Buccheri; Luis Nombela-Franco; Rui Campante Teles; Marco Barbanti; Emanuele Barbato; Ignacio Amat Santos; Daniel J Blackman; Francesco Maisano; Roberto Lorusso; Ketty La Spina; Antonella Millin; Dustin E Kliner; Mark van den Dorpel; Elena Acerbi; Davorka Lulic; Hossam Fayed; Chiara De Biase; Jorge Francisco Chavez Solsol; Joao Brito; Giuliano Costa; Matteo Casenghi; Clara Fernandez Cordon; Amanda Sherwen; Nicola Buzzatti; Salvatore Pasta; Marco Turrisi; Paolo Manca; Vincenzo Nuzzi; Corrado Tamburino; Francesco Bedogni; Caterina Gandolfo; Azeem Latib,10.4244/EIJ-D-25-00937,2026-02-02,EuroIntervention : journal of EuroPCR in collaboration with the Working Group on Interventional Cardiology of the European Society of Cardiology,"Comparative data between self-expanding Navitor (NAV) and balloon-expandable SAPIEN 3 Ultra (ULTRA) transcatheter heart valves (THVs) in patients with small aortic annuli are lacking.
This study sought to evaluate outcomes of transcatheter aortic valve implantation (TAVI) using the intra-annular NAV and the ULTRA THVs in severe aortic stenosis patients with small annuli.
Patients with an aortic annulus area ≤430 mm2 undergoing TAVI with either NAV or ULTRA from the NAVULTRA registry were included. Propensity-matched analysis was performed for adjustment. Primary endpoints included 1-year mortality, a composite endpoint (all-cause mortality, disabling stroke, or heart failure hospitalisation), and 30-day device-oriented outcomes (severe prosthesis-patient mismatch, moderate or greater paravalvular leak [PVL], mean gradient ≥20 mmHg).
Among 1,617 patients, 524 propensity score-matched pairs were analysed. At 1 year, all-cause mortality was 8.8% with NAV versus 9.0% with ULTRA (adjusted p=0.585), and the composite endpoint occurred in 11.3% versus 11.8%, respectively (adjusted p=0.149). The device-oriented endpoint favoured NAV compared to ULTRA (6.0% vs 29.3%; adjusted p<0.01), with a lower residual transvalvular gradient (7.3 mmHg vs 12.7 mmHg; adjusted p<0.01), and reduced incidence of any prosthesis-patient mismatch (odds ratio 0.27, 95% confidence interval: 0.18-0.43; adjusted p<0.01). However, NAV was associated with higher rates of mild paravalvular leak (NAV 33.5% vs ULTRA 23.2%; adjusted p<0.05) and permanent pacemaker implantation (PPI; NAV 20.1% vs 11.9% ULTRA; adjusted p<0.01).
In patients with small aortic annuli, TAVI with both NAV and ULTRA provided comparable 1-year clinical outcomes, but NAV showed better haemodynamic performance at the cost of higher rates of mild PVL and PPI."
PubMed,aortic stenosis,Recurrent left internal carotid artery stenosis in a patient with intrathoracic carotid bifurcation and right aortic arch.,Daiichiro Ishigami; Wataro Tsuruta; Satoshi Miyamoto; Shuhei Egashira; Jun Isozaki,10.1007/s00234-025-03773-0,2026-02-02,Neuroradiology,"Intrathoracic carotid bifurcation (ITCB) is a rare vascular anomaly often associated with Klippel-Feil syndrome (KFS); however, its coexistence with tetralogy of Fallot (TOF) has not been previously reported. A male patient in his 30s with childhood TOF repair presented with mild right-sided hemiparesis and motor aphasia due to an ischemic infarction. Cerebral angiography revealed ITCB at the T2 level with severe left internal carotid artery stenosis, a right aortic arch, and aberrant left subclavian artery. Percutaneous transluminal angioplasty initially resolved the stenosis, but progressive restenosis required carotid artery stenting, achieving sustained patency. Embryologically, neural crest anomalies and persistence of fetal vascular structures, including the ductus caroticus and the ductus arteriosus, may underpin ITCB associated with TOF. Carotid artery stenting in this setting is technically more challenging, as the guide catheter must be positioned unusually low in the thorax, risking proximal slipping of the guiding system into the aorta."
PubMed,aortic stenosis,Combined assessment of pulmonary artery pulsatility index and pulmonary arterial capacitance for risk stratification following transcatheter aortic valve implantation.,Yuta Ozaki; Yusuke Uemura; Toru Kondo; Shingo Kazama; Shogo Yamaguchi; Takashi Okajima; Takayuki Mitsuda; Shinji Ishikawa; Kenji Takemoto; Takahiro Okumura; Toyoaki Murohara; Masato Watarai,10.1080/00015385.2026.2621562,2026-02-02,Acta cardiologica,"Right heart haemodynamics, including right ventricular function and pulmonary arterial capacitance (PAC), are important prognostic determinants in cardiovascular disease. However, their combined role in patients undergoing transcatheter aortic valve implantation (TAVI) remains unclear. This study aimed to determine whether the combined assessment using pulmonary artery pulsatility index (PAPi) and PAC can stratify clinical outcomes in patients with aortic stenosis (AS) undergoing TAVI.
This retrospective single-centre study included 77 patients with severe AS who underwent right heart catheterisation within 3 months before TAVI. Patients were stratified into four groups based on the median values of PAPi and PAC. The primary endpoint was a composite of all-cause death or heart failure-related hospitalisation.
During a median follow-up of 3.60 years (interquartile range: 1.89-4.62), 15 patients experienced the primary endpoint. Kaplan-Meier's analysis showed significant stratification by PAPi-PAC groups (log-rank p = 0.040). In Cox regression models, the low PAPi/low PAC group was independently associated with adverse outcomes compared with the other groups (hazard ratio (HR): 3.65, 95% confidence interval (CI): 1.28-10.40, p = 0.015 adjusted for age and sex; HR: 3.61, 95% CI: 1.27-10.26, p = 0.016 adjusted for natriuretic peptide levels; HR: 3.07, 95% CI: 1.07-8.81, p = 0.038 adjusted for the Meta-analysis Global Group in Chronic Heart Failure score).
Combined PAPi-PAC assessment identified distinct haemodynamic phenotypes with prognostic significance following TAVI. This approach offers a simple, physiologically grounded framework for postprocedural risk stratification and individualised management."
PubMed,aortic stenosis,Clinical characteristics and mortality outcomes of Southeast Asian patients with aortic stenosis and anaemia.,Joy Yi-Shan Ong; Aloysius Sheng-Ting Leow; Fang Qin Goh; Nicholas Wen-Sheng Chew; William Kok-Fai Kong; Tiong-Cheng Yeo; Ching-Hui Sia; Kian-Keong Poh,10.4103/singaporemedj.SMJ-2025-086,2026-02-02,Singapore medical journal,"Anaemia frequently coexists in patients with aortic stenosis (AS). Several mechanisms, such as multiple comorbidities, haemolysis and acquired coagulopathy, have been postulated. We aimed to address the knowledge gap regarding survival outcomes of Southeast Asians patients with AS and anaemia.
Six hundred and fifty-one consecutive patients in a tertiary academic centre with index echocardiographic diagnosis of AS were stratified into three groups based on haemoglobin (Hb) levels. Baseline demographics, comorbidities, echocardiographic findings and clinical outcomes were compared.
Of the 651 patients with AS, 256 had mild anaemia (mean Hb 11.2 g/dL, standard deviation [SD] ± 0.8), 122 patients had moderate-severe anaemia (Hb 8.7 ± 1.2 g/dL) and 273 patients had no anaemia (Hb 13.8 ± 1.3 g/dL). Patients with more severe anaemia presented with higher-grade New York Heart Association IV symptoms ( P = 0.002). More profound degrees of anaemia were independent predictors of increased all-cause mortality (mild anaemia: adjusted hazard ratio (aHR) 1.84, 95% confidence interval [CI] 1.42-2.39, P < 0.001; moderate/severe anaemia: aHR 2.77, 95% CI 2.00-3.82, P < 0.001) and increased composite endpoints (mild anaemia: aHR 1.25, 95% CI 1.01-1.55, P = 0.047; moderate/severe anaemia: aHR 1.33, 95% CI 1.33-1.76, P < 0.001) compared to no anaemia. Anaemia was a significant effect modifier of aortic valve replacement on all-cause mortality in AS on the additive scale (relative excess risk due to interaction 2.16, 95% CI 0.21-4.54, P = 0.04).
Anaemia in AS was associated with worse symptomology, all-cause mortality and composite endpoints of cardiovascular outcomes in Southeast Asian patients."
PubMed,aortic stenosis,"A Rare Case of D-transposition of the Great Arteries (TGA) With Ventricular Septal Defect (VSD), Dysplastic Pulmonary Valve (Absent Pulmonary Valve Physiology), and Aortic Valve Stenosis in a Term Neonate.",Ling Ai Soon; Mohammad Tamim,10.7759/cureus.100389,2025-12,Cureus,"Absent pulmonary valve (APV) syndrome is an uncommon congenital cardiac anomaly most frequently associated with tetralogy of Fallot, representing only 3% of such cases. Its occurrence with transposition of the great arteries (TGA) is exceptionally rare, and the presence of coexisting aortic valve stenosis adds significant hemodynamic complexity. We describe a term neonate who presented immediately after birth with severe cyanosis and desaturation, requiring intubation and prostaglandin E₁ infusion. Chest radiography demonstrated marked cardiomegaly, while echocardiography confirmed TGA with a large ventricular septal defect (VSD), a dysplastic pulmonary valve resulting in free pulmonary regurgitation with massive main pulmonary artery dilatation, hypoplastic branch pulmonary arteries, and moderate aortic valve stenosis. Given the complexity of the cardiac anatomy, the guarded prognosis, and significant limitations in social support, including the poor socioeconomic status of very young parents who lived far from the nearest tertiary hospital, the multidisciplinary team elected to pursue conservative management. This rare constellation of cardiac lesions underscores the challenges of early recognition, risk stratification, and decision-making in neonates with severe conotruncal malformations."
PubMed,aortic stenosis,SAVR and TAVI comparison across the globe based on current regional registry evidence - A meta-analysis of reconstructed time-to-event data.,Tulio Caldonazo; Hristo Kirov; Anna Vogel; Angelique Runkel; Murat Mukharyamov; Johannes Fischer; Aryan Dadashzadeh; Torsten Doenst,10.1016/j.ijcha.2025.101703,2025-08,International journal of cardiology. Heart & vasculature,"There is debate whether surgical aortic valve replacement (SAVR) or transcatheter implantation (TAVI) provide better results for treatment of aortic valve stenosis. While randomized clinical trials (RCTs) are considered to compare the average treatment effect of two methods in a selected patient population, registry data, although biased, reflect every day clinical practice and provide external validation of RCTs. We evaluated the impact of SAVR or TAVI on long-term survival based on local reports from all available regions in the world.
We systematically searched three databases selecting risk-adjusted registry studies comparing outcomes for SAVR and TAVI with at least five years of follow-up. Reports without all-cause mortality were excluded. One time-to-event curve was reconstructed from survival curves. Cox regression model and sensitivity analysis were performed.
From 10,399 screened studies, 13 met the inclusion criteria with 28,344 patients in the final analysis (follow-up: 5-9 years). In ten studies, survival rates favored SAVR, three showed no difference and none favored TAVI. Hazard ratio (HR) for overall survival was 0.58 (95 %CI: 0.54-0.61, p < 0.01 - favors SAVR). A landmark analysis with a 6-months split showed no significant survival difference in the first 6 months (HR: 0.94, 95 %CI: 0.86-1.02, p = 0.14) and better survival for SAVR compared to TAVI thereafter (HR: 0.43, 95 %CI: 0.40-0.46, p < 0.01). All sensitivity analyses supported this outcome.
This systematic regional registry-type comparison revealed that SAVR is associated with increased long-term survival compared to TAVI, which appears to be independent of the world region in which the study was performed."
