source,keyword,title,authors,doi,publication_date,journal,abstract
PubMed,aortic stenosis,Evaluation of Left Ventricular Function for Risk Stratification in Asymptomatic Severe Aortic Stenosis with Preserved Contractility.,Ryan Mikami; Mehran Rahimi; Maxwell C Braasch; Christopher Soto; Saige Gulati; Harold Roberts; Nicholas Kouchoukos; Tsuyoshi Kaneko,10.1016/j.athoracsur.2026.03.014,2026-03-20,The Annals of thoracic surgery,"The objective of this study was to evaluate the prognostic value of echocardiographic evidence of left ventricular remodeling for timing of aortic valve replacement (AVR) in asymptomatic patients with severe aortic stenosis.
A single-institutional retrospective study including asymptomatic patients with severe aortic stenosis and preserved ejection fraction from 2016-2024 was performed. Patients were stratified into asymptomatic and conservative AVR groups who underwent AVR prior to and after the development of symptoms. The primary outcome was a composite endpoint of mortality, myocardial infarction, stroke, and heart failure re-admission. The incidence of the primary outcome was compared between groups, and the association of echocardiographic parameters with the incidence of the primary outcome was evaluated.
Of 160 patients, 65 (41%) were in the asymptomatic and 95 (59%) were in the conservative AVR group with a median age of 72 [65-78] years. Incidence of the primary outcome was lower in asymptomatic compared to conservative AVR groups (aHR 0.27 [95% CI 0.12 - 0.63], p=0.002). Higher E/e' (aHR 1.39 [95% CI 1.10 - 1.75], p=0.006), indexed LV end-diastolic volume (aHR 1.22 [95% CI 1.00 - 1.47], p=0.04), and indexed LV end-systolic volume (aHR 1.71 [95% CI 1.00 - 2.93], p=0.05) were associated with a higher incidence of the primary outcome.
AVR in asymptomatic patients with severe aortic stenosis improved outcomes with specific echocardiographic parameters as risk factors including higher E/e', indexed LV end-diastolic volume, and indexed LV end-systolic volume. Although additional studies are needed, these findings may assist in patient selection and timing of AVR."
PubMed,aortic stenosis,Ex vivo endothelial denudation of porcine aortic valves.,Marko Bulic; Ali Yildiz; Marta Stei; Martin Mollenhauer; Per Arkenberg; Markus U Wagenhäuser; Georg Nickenig; Thomas Beiert; Sebastian Zimmer,10.1016/j.bbrc.2026.153644,2026-03-18,Biochemical and biophysical research communications,"Aortic valve stenosis (AS) is a progressive and life-threatening condition characterized by narrowing of the aortic valve, leading to impaired outflow from the left ventricle and increased cardiovascular risk. With rising disease prevalence in aging populations and the absence of effective pharmacological treatments, reliable animal models are crucial for studying disease mechanisms and evaluating new therapeutic approaches. The response-to-tissue-injury is considered a key driver of valvular degeneration, yet current models remain limited. This study aimed to assess whether cryoballoon (CB) and radiofrequency (RF) ablation can induce controlled injury in ex vivo porcine aortic valves as a first step toward developing a large-animal model of AS.
Twelve porcine hearts (3-4 months, 35-50 kg, male, German noble pig × Pietran hybrids) were harvested immediately post-euthanasia, preserved in cardioplegic solution, and processed within 1 h. Ex vivo aortic valves underwent CB ablation or RF ablation using irrigated catheters. Valves were sectioned and examined histologically (HE and vWF staining). Both CB and RF ablation produced consistent and significant mechanical injury at the microscopic level. Despite this, macroscopic valve appearance and overall tissue architecture remained preserved. vWF staining confirmed marked endothelial disruption, particularly pronounced in RF-treated samples.
CB and RF ablation reliably induce endothelial injury in ex vivo porcine aortic valves without causing gross structural damage. As endothelial disruption represents an essential early trigger for valvular degeneration, these findings provide an important foundation for the development of an in vivo porcine AS model, enabling improved understanding of disease mechanisms and evaluation of future therapeutic strategies."
PubMed,aortic stenosis,"Angiography-derived fractional flow reserve versus coronary angiography to guide coronary artery bypass grafting in patients undergoing surgical valve procedures with concomitant coronary artery disease in China (FAVOR IV-QVAS): a multicentre, triple-blind, randomised trial.",Yunpeng Zhu; Zhaoyun Cheng; Yuan Zhao; Lin Han; Wei Zhang; Chengxin Zhang; Sumin Yang; Liang Ma; Chenhui Qiao; Zhigang Guo; Dan Zhu; Xiquan Zhang; Liangwan Chen; Zhe Wang; Xiaofeng Ye; Mi Zhou; Haiqing Li; Jiapei Qiu; Hong Xu; Yanjun Sun; Jiaxi Zhu; Zhiyun Xu; Guoyou Qin; William Wijns; Bjorn Redfors; Sigrid Sandner; Mario Gaudino; Shengxian Tu; Qiang Zhao,10.1016/S0140-6736(25)02418-3,2026-03-21,"Lancet (London, England)","For patients undergoing surgical valve procedures with concomitant coronary artery disease, current guidelines recommend that coronary artery bypass grafting (CABG) should be anatomically guided on the basis of stenosis severity, as assessed by coronary angiography. We aimed to test whether a physiologically guided strategy using angiography-derived fractional flow reserve (FFR) could improve clinical outcomes in this population.
FAVOR IV-QVAS is an investigator-initiated, multicentre, randomised, triple-blind trial done at 12 tertiary hospitals in China. Eligible patients were aged 18 years or older and were scheduled for valve surgery, with at least one clinically significant stenosis in a major coronary artery. Patients were randomly assigned (1:1) to undergo physiologically guided CABG (for lesions with an angiography-derived FFR value ≤0·80) or anatomically guided CABG (for lesions with a stenosis diameter ≥50% on coronary angiography). Randomisation was done using a web-based program and stratified by site with fixed blocks of four. Patients, surgeons, follow-up physicians, and outcome assessors were masked to treatment allocation. The primary outcome was a composite of death, myocardial infarction, stroke, unplanned coronary revascularisation, and new renal failure requiring dialysis within 30 days after surgery. The key secondary outcome was a composite of death, myocardial infarction, stroke, unplanned coronary revascularisation, and hospitalisation for unstable angina or heart failure at a minimum follow-up of 1 year. The primary analysis of the primary and key secondary outcomes was done in a modified intention-to-treat population that included all randomly assigned patients who underwent surgery and had available data for the primary outcome. Missing data for the primary outcome were planned to be analysed using complete-case analysis or multiple imputation, with a proportion of missing data of 2% as the threshold. This trial is registered at ClinicalTrials.gov (NCT03977129); extended follow-up is ongoing.
Between Aug 4, 2019, and Aug 13, 2024, 793 patients were enrolled. 396 were randomly assigned to the angiography-derived FFR group and 397 to the coronary angiography group; one patient in the coronary angiography group declined surgery and was excluded from the modified intention-to-treat population. The median age was 65 years (IQR 59-70), 221 (28%) patients were female, and 571 (72%) were male. Concomitant CABG was done in 223 (56%) patients in the angiography-derived FFR group and in 388 (98%) patients in the coronary angiography group. The primary outcome occurred in 31 (7·8%) patients in the angiography-derived FFR group and 53 (13·4%) in the coronary angiography group (absolute difference -5·6 percentage points [95% CI -9·9 to -1·3]; risk ratio 0·58 [95% CI 0·38 to 0·89]; p=0·011). Death within 30 days occurred in 11 (2·8%) patients in the angiography-derived FFR group and 17 (4·3%) patients in the coronary angiography group. At a median follow-up of 27 months (28 months [IQR 18-44] in the angiography-derived FFR group and 27 months [18-42] in the coronary angiography group), the key secondary outcome occurred in 82 (20·7%) patients in the angiography-derived FFR group and in 106 (26·8%) patients in the coronary angiography group (hazard ratio 0·74 [95% CI 0·55-0·98]; p=0·036).
Among patients undergoing valve surgery with concomitant coronary artery disease, physiologically guided CABG using angiography-derived FFR reduced the incidence of the composite perioperative outcome compared with anatomically guided CABG. These findings support a selective approach to surgical coronary revascularisation guided by physiological assessment in patients undergoing valve procedures.
Shanghai Hospital Development Center, Shanghai Municipal Science and Technology Commission, and Ministry of Science and Technology of the People's Republic of China."
PubMed,aortic stenosis,Effect of non-ionic contrast media on invasive pressure measurements during minimally invasive occlusion of patent ductus arteriosus and balloon valvuloplasty for valvular pulmonic stenosis in dogs.,A D Saavedra; J Karnia; S B Leach; G F Petroski; L Nafe; A K McManamey; K E Wiggen,10.1016/j.jvc.2026.02.003,2026-02-23,Journal of veterinary cardiology : the official journal of the European Society of Veterinary Cardiology,"Hemodynamic effects of non-ionic contrast (iohexol) administration on invasive pressure measurements in dogs have not been evaluated. The objective of the present study was to evaluate effects of iohexol on invasive pressure assessment in dogs undergoing patent ductus arteriosus (PDA) occlusion or balloon valvuloplasty for pulmonic stenosis (PS).
This is a prospective observational study. Client-owned dogs undergoing PDA occlusion (N=14) or balloon valvuloplasty (N=12) were included in the study. Invasive pressures for PDA dogs (main pulmonary artery and aorta) and PS dogs (right ventricle and main pulmonary artery) were obtained. Heart rate and direct arterial peripheral blood pressure were recorded simultaneously. Pressures were acquired prior to contrast injection (t0), 60-90 s after injection (t1), and 5 min after injection (t2). The mean pressure difference between time points was calculated, including peak-to-peak pressure gradient for PS dogs, as well as 95% tolerance intervals.
Differences were found for the following: PDA group: diastolic and mean aortic pressure between t0 and t1 (P=0.019, P=0.003), diastolic aortic pressure between t0 and t2 (P=0.020), and diastolic peripheral arterial pressure between t0 and t2 (P=0.044); PS group: main pulmonary artery systolic pressure between t0 and t1 (P=0.044). Tolerance intervals were often clinically meaningful.
Limitations of the present study include a small population size, lack of anesthetic standardization, absence of a control group, and one brand of non-ionic contrast used.
Although mean pressure changes did not reach significance for most measurements, 95% tolerance intervals suggest large changes can occur. Given the potential for wide variation, invasive pressure measurements should be obtained prior to contrast administration if pressure measurements are utilized for intra-operative surgical decisions."
PubMed,aortic stenosis,Severe Aortic Regurgitation with New Congestive Heart Failure Following Fetal Aortic Valvuloplasty - A Case Report.,Julian Hochpoechler; Gerald Tulzer; Andreas Tulzer,10.1007/s00246-026-04227-x,2026-03-21,Pediatric cardiology,
PubMed,aortic stenosis,Exploratory Mendelian randomization analysis: The genetic susceptibility of CT examination preference and the risk of hypertrophic cardiomyopathy.,Qiang Dong; Bing Han; Nana Wang,10.1097/MD.0000000000048115,2026-03-20,Medicine,"Hypertrophic cardiomyopathy (HCM) is a common hereditary heart disease, characterized by myocardial hypertrophy, reduced ventricular cavity, and abnormal myocardial fiber structure. Computed tomography (CT) is a commonly used imaging tool in the diagnosis and risk assessment of cardiovascular diseases. This study aims to conduct an exploratory Mendelian randomization (MR) analysis to investigate the genetic association between the propensity to undergo CT (inferred from genetic variations) and the risk of hypertrophic cardiomyopathy (HCM). In this study, a two-sample MR method was employed. Using the genotype data from the MRC-IEU and FinnGen databases, single-nucleotide polymorphisms related to the phenotype ""receiving CT scan"" were selected. This phenotype was used as a tool variable for the propensity of CT scan. The CT scan propensity based on genetic prediction was regarded as the exposure factor, and HCM was regarded as the outcome. The associations were estimated using inverse-variance weighting, MR-Egger, and weighted median methods. Additionally, multiplicity tests and leave-one-out analysis were conducted to evaluate the robustness of the tool variable and the stability of the estimated values. In the MR analysis, the inverse-variance weighting method indicated a negative correlation (OR = 2.22 × 10-16, P = .013). However, the MR-Egger and weighted median methods yielded non-significant estimates with wide confidence intervals, reflecting differences in the sensitivity of different analysis methods to potential biases and leading to inconsistent results across methods. The funnel plot and leave-one-out analysis suggested that the set of instrumental variables included in this analysis was statistically robust. This exploratory MR analysis, using a two-sample framework, investigated the genetic relationship between the propensity for undergoing CT scans and the risk of hypertrophic cardiomyopathy. The differences in the estimated values obtained from different analytical methods indicate the inherent complexity involved in using broad non-biological exposure indicators in such studies. These findings are at an early stage and emphasize the importance of using more precise phenotypic definitions in future research to further explore this potential association."
PubMed,aortic stenosis,Snare-assisted transcatheter aortic valve implantation: balancing success with risk-a case series.,Francesca Maria Di Muro; Andrea Grasso Granchietti; Francesco Meucci; Miroslava Stolcova; Emanuele Cecchi,10.2459/JCM.0000000000001823,2026-03-01,"Journal of cardiovascular medicine (Hagerstown, Md.)","Snare-assisted transcatheter aortic valve implantation (TAVI) has emerged as a bailout technique to facilitate valve delivery in patients with hostile anatomies when standard maneuvers fail. However, while it can increase procedural success, this strategy may also carry significant risks. We present two cases of transfemoral TAVI in patients with severely calcified and tortuous aortic anatomies. In the first case, an 88-year-old woman with severe aortic stenosis and highly tortuous aortic arch underwent successful valve implantation after snare-assisted advancement of the delivery system, achieving optimal hemodynamic and clinical results. In the second case, a 67-year-old woman with porcelain aorta and extensive calcification required snare-assisted delivery of a self-expanding valve after failed conventional maneuvers. Despite successful implantation, the patient developed extensive cerebral embolization with catastrophic neurological sequelae, ultimately leading to death. These cases highlight the double-edged nature of snare-assisted TAVI. While the technique can facilitate valve delivery in anatomically challenging settings, repeated and prolonged device manipulation across a calcified arch may increase the risk of cerebral embolization and other complications. Careful patient selection, use of cerebral embolic protection, and consideration of alternative devices or access routes are crucial to minimize risks."
PubMed,aortic stenosis,Balloon-expandable valve vs. self-expandable valve for small aortic annuli: a GRADE-assessed systematic review and updated meta-analysis.,Umama Alam; Abdul Rehman Shahid; Maria Qadri; Haris Khan; Shree Rath; Krithika Sriram; Adeel Muhammad Yaseen; Maira Shahid; Aleena Amir Malik; Marva Ali; Umeya Faisal; Javeria Javed; Sharmeen Naz; Malik Muhammad Kabir; Rabia Ahmed; Kainat Husain; Fazeela Bibi; Raheel Ahmed,10.2459/JCM.0000000000001851,2026-03-01,"Journal of cardiovascular medicine (Hagerstown, Md.)","Aortic stenosis is a prevalent and serious heart valve disorder, particularly affecting older adults. A significant subset of these patients presents with small aortic annuli (SAA), complicating the selection of optimal transcatheter aortic valve replacement (TAVR) devices. The comparative efficacy and safety of balloon-expandable valves (BEV) vs. self-expandable valves (SEV) for this subgroup remain uncertain.
This systematic review and meta-analysis aimed to evaluate and compare the clinical and hemodynamic outcomes of BEV and SEV in patients with SAA undergoing TAVR, using the GRADE approach to assess the certainty of evidence.
A comprehensive electronic search was conducted in PubMed, Embase, Scopus, and other databases up to July 2025. Studies were included if they compared BEV and SEV in patients with SAA. Data extraction and quality assessment followed the Cochrane and PRISMA guidelines. The primary outcomes were new permanent pacemaker implantation and paravalvular leak greater than mild. Secondary outcomes included indexed effective orifice area, mean transvalvular gradient, and prosthesis-patient mismatch (PPM). Random-effects meta-analyses were performed to pool odds ratios (ORs) or mean differences (MDs) with 95% confidence intervals (CIs).
Fourteen studies comprising 8451 patients (4797 BEV, 3654 SEV) met the inclusion criteria. There was no significant difference in the risk of severe PPM (OR = 0.61, 95% CI: 0.27-1.37, P = 0.23) or moderate/severe PPM (OR = 0.78, 95% CI: 0.45-1.38, P = 0.40) between BEV and SEV. The mean indexed orifice area did not differ significantly (MD = -0.01, 95% CI: -0.12-0.11, P = 0.93). The risk of new permanent pacemaker implantation was similar between groups (OR = 1.03, 95% CI: 0.67-1.59, P = 0.89). BEV were associated with a near-significant increase in moderate or greater paravalvular leak (OR = 1.39, 95% CI: 1.00-1.93, P = 0.05). Mean transvalvular gradients showed no significant difference (MD = -0.91 mmHg, 95% CI: -3.38-1.57, P = 0.47), though SEV showed a trend toward lower gradients. The certainty of evidence was rated as moderate across most outcomes.
In patients with SAA undergoing TAVR, BEV and SEV yield comparable rates of PPM and permanent pacemaker implantation. However, BEV may be associated with a higher risk of moderate or greater paravalvular leak. Valve selection should be individualized, considering patient anatomy and device-specific characteristics to optimize outcomes."
PubMed,aortic stenosis,Valve Pop-Up and Infolding in Transcatheter Aortic Valve Replacement for a Heavily Calcified Bicuspid Valve.,Masanori Yamamoto; Atsuhi Sugiura; Yuki Kondo; Tetsuro Shimura,10.1016/j.jaccas.2026.107501,2026-03-20,JACC. Case reports,"Transcatheter aortic valve replacement (TAVR) in bicuspid aortic valve (BAV) anatomy remains challenging, especially in the presence of heavy calcification.
A patient with severe aortic stenosis and a heavily calcified type 1 BAV with a calcified raphe underwent transfemoral TAVR with a 29-mm self-expanding Evolut FX + valve. At final release, delayed prosthesis pop-up toward the ascending aorta occurred. Recapture was unexpectedly successful, but redeployment from a deeper position led to frame infolding. The prosthesis was retrieved, and definitive bailout was achieved with a balloon-expandable 29-mm SAPIEN 3 Ultra RESILIA valve and postdilation, resulting in mild residual paravalvular leakage.
Severe calcification in BAV anatomy can complicate TAVR and may be associated with underexpansion, delayed migration, and infolding after resheathing or redeployment.
Stability checks near final release are essential in calcified BAV anatomy. If infolding is suspected, device-specific instructions should guide prompt definitive management."
PubMed,aortic stenosis,[Lipoprotein(a) - the hereditary risk factor for cardiovascular disease].,Elias Björnson; Jonas Brinck; Emil Hagström; Jan Borén,,2026-03-20,Lakartidningen,"Lipoprotein(a) [Lp(a)] is a risk factor for atherosclerotic cardiovascular disease and aortic valve stenosis. The level is genetically determined and remains stable during life, and elevated levels may be inherited. The 2025 ESC/EAS Management of Dyslipidaemias Focused Update recommends measuring Lp(a) at least once in adulthood. It further recommends considering Lp(a) >105 nmol/L (>50 mg/dL) as a risk-enhancing factor to refine risk classification, particularly near treatment thresholds. In Sweden, an estimated 10-20 procent of the population (1-2 million people) exceed the 105 nmol/L or 50 mg/dL threshold, hundreds of thousands of whom may be reclassified as being eligible for primary preventive treatment, according to the updated guidelines. While specific Lp(a)-lowering therapies are not yet available, individuals with elevated Lp(a) should receive intensified management of traditional risk factors, primarily lower LDL cholesterol. Scalable approaches are needed to identify and follow high-risk individuals without overburdening primary care."
